,index,Date,Day,Comp,Round,Venue,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Name,Season,Fls,Fld,Off,Crs,TklW,OG,PKwon,PKcon,WDL,GoalsTeams,Team Score,Opp Score,CS,Was Home,GW
272,0,2023-08-12,Sat,Premier League,Matchweek 1,Away,Fulham,Everton,Y,RB,90.0,0.0,0.0,0,0,0,0,1,0,84,1,2,1,0.0,0.0,0.1,3,0,58,72,80.6,6,52,2,3,1,Match Report,Kenny-Tete,2023-24,,,,,,,,,W,1–0,1,0,1.0,0.0,1
273,0,2023-08-06,Sun,Community Shield,FA Community Shield,Neutral,Manchester City,Arsenal,N,,27.0,0.0,1.0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report,Kevin-De-Bruyne,2023-24,,,,,,,,,D,1 (1)–1 (4),1,1,0.0,0.0,Community
274,1,2023-08-11,Fri,Premier League,Matchweek 1,Away,Manchester City,Burnley,Y*,DM,22.0,0.0,0.0,0,0,1,0,0,0,12.0,0.0,0,0.0,0.0,0.0,0.2,2.0,1.0,6.0,10.0,60.0,1.0,5.0,0.0,0.0,0.0,Match Report,Kevin-De-Bruyne,2023-24,,,,,,,,,W,3–0,3,0,1.0,0.0,1
275,0,2023-08-12,Sat,Premier League,Matchweek 1,Away,Fulham,Everton,N,0,0.0,0.0,0.0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report,Kevin-Mbabu,2023-24,0,0,0,0,0,0,0,0,W,1–0,1,0,1.0,0.0,1
276,0,2023-08-13,Sun,Premier League,Matchweek 1,Home,Brentford,Tottenham,N,FW,19.0,0.0,0.0,0,0,1,0,0,0,5,0,0,0,0.3,0.3,0.0,0,0,0,1,0.0,0,3,0,0,0,Match Report,Kevin-Schade,2023-24,,,,,,,,,D,2–2,2,2,0.0,1.0,1
277,0,2023-08-05,Sat,Championship,Matchweek 1,Home,Stoke City,Rotherham Utd,Y,RB,90.0,1.0,0.0,0,0,2,1,0,0,86.0,2.0,1,1.0,0.3,0.3,0.4,4.0,0.0,55.0,78.0,70.5,7.0,51.0,4.0,2.0,1.0,Match Report,Ki-Jana-Hoever,2023-24,,,,,,,,,W,4–1,4,1,0.0,1.0,1
278,1,2023-08-08,Tue,EFL Cup,First round,Home,Stoke City,West Brom,Y,RB,90.0,0.0,0.0,0,0,1,0,0,0,,,2,,,,,,,,,,,,,,,Match Report,Ki-Jana-Hoever,2023-24,,,,,,,,,W,2–1,2,1,0.0,1.0,round
279,2,2023-08-12,Sat,Championship,Matchweek 2,Away,Stoke City,Ipswich Town,Y,RB,90.0,0.0,0.0,0,0,1,0,0,0,74.0,2.0,0,1.0,0.0,0.0,0.0,1.0,0.0,41.0,62.0,66.1,5.0,35.0,1.0,5.0,2.0,Match Report,Ki-Jana-Hoever,2023-24,,,,,,,,,L,0–2,0,2,0.0,0.0,2
280,0,2023-08-12,Sat,Premier League,Matchweek 1,Home,Bournemouth,West Ham,N,AM,24.0,0.0,0.0,0,0,1,0,0,0,10,0,0,0,0.0,0.0,0.0,0,0,6,8,75.0,0,8,1,0,0,Match Report,Kieffer-Moore,2023-24,,,,,,,,,D,1–1,1,1,0.0,1.0,1
281,0,2023-08-06,Sun,Community Shield,FA Community Shield,Neutral,Arsenal,Manchester City,N,,15.0,0.0,0.0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report,Kieran-Tierney,2023-24,0,0,,1,0,,,,D,1 (4)–1 (1),1,1,0.0,0.0,Community
282,0,2023-08-12,Sat,Premier League,Matchweek 1,Home,Newcastle Utd,Aston Villa,Y*,RB,90.0,0.0,0.0,0,0,0,0,0,0,91.0,0.0,1,1.0,0.0,0.0,0.4,6.0,0.0,68.0,83.0,81.9,5.0,58.0,0.0,1.0,1.0,Match Report,Kieran-Trippier,2023-24,,,,,,,,,W,5–1,5,1,0.0,1.0,1
283,0,2023-08-13,Sun,Premier League,Matchweek 1,Away,Liverpool,Chelsea,N,0,0.0,0.0,0.0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report,Kostas-Tsimikas,2023-24,0,0,0,0,0,0,0,0,D,1–1,1,1,0.0,0.0,1
284,0,2023-08-13,Sun,Premier League,Matchweek 1,Home,Brentford,Tottenham,Y,CB,83.0,0.0,0.0,0,0,0,0,0,0,35,0,1,2,0.0,0.0,0.0,1,0,19,25,76.0,1,9,0,0,0,Match Report,Kristoffer-Ajer,2023-24,,,,,,,,,D,2–2,2,2,0.0,1.0,1
285,0,2023-08-12,Sat,Premier League,Matchweek 1,Away,West Ham,Bournemouth,Y*,CB,90.0,0.0,0.0,0,0,0,0,0,0,36.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,19.0,25.0,76.0,0.0,13.0,0.0,0.0,0.0,Match Report,Kurt-Zouma,2023-24,,,,,,,,,D,1–1,1,1,0.0,0.0,1
286,0,2023-08-06,Sun,Community Shield,FA Community Shield,Neutral,Manchester City,Arsenal,Y*,RB,90.0,0.0,0.0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report,Kyle-Walker,2023-24,,,,,,,,,D,1 (1)–1 (4),1,1,0.0,0.0,Community
287,1,2023-08-11,Fri,Premier League,Matchweek 1,Away,Manchester City,Burnley,Y,RB,89.0,0.0,0.0,0,0,0,0,0,0,81.0,0.0,0,0.0,0.0,0.0,0.0,2.0,1.0,66.0,72.0,91.7,2.0,48.0,1.0,3.0,0.0,Match Report,Kyle-Walker,2023-24,,,,,,,,,W,3–0,3,0,1.0,0.0,1
288,2,2023-08-16,Wed,Super Cup,UEFA Super Cup,Home,eng Manchester City,es Sevilla,Y*,RB,90.0,0.0,0.0,0,0,2,0,0,0,,,1,,,,,,,,,,,,,,,Match Report,Kyle-Walker,2023-24,,,,,,,,,D,1 (5)–1 (4),1,1,0.0,1.0,Super
289,0,2023-08-06,Sun,Community Shield,FA Community Shield,Neutral,Arsenal,Manchester City,N,,16.0,1.0,0.0,0,0,1,1,0,0,,,0,,,,,,,,,,,,,,,Match Report,Leandro-Trossard,2023-24,,,,,,,,,D,1 (4)–1 (1),1,1,0.0,0.0,Community
290,1,2023-08-12,Sat,Premier League,Matchweek 1,Home,Arsenal,Nott'ham Forest,N,"LM,LW",17.0,0.0,0.0,0,0,0,0,0,0,12.0,1.0,0,1.0,0.0,0.0,0.0,3.0,0.0,7.0,10.0,70.0,1.0,5.0,1.0,1.0,1.0,Match Report,Leandro-Trossard,2023-24,,,,,,,,,W,2–1,2,1,0.0,1.0,1
291,0,2023-07-02,Sun,Gold Cup,Group stage,Neutral,jm Jamaica,kn St. Kitts & Nevis,Y,AM,90.0,0.0,1.0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report,Leon-Bailey,2023-24,,,,,,,,,W,5–0,5,0,1.0,0.0,stage
292,1,2023-07-09,Sun,Gold Cup,Quarter-finals,Neutral,jm Jamaica,gt Guatemala,Y,LM,85.0,0.0,0.0,0,0,4,1,0,0,,,0,,,,,,,,,,,,,,,Match Report,Leon-Bailey,2023-24,,,,,,,,,W,1–0,1,0,1.0,0.0,
293,2,2023-07-12,Wed,Gold Cup,Semi-finals,Neutral,jm Jamaica,mx Mexico,Y,LM,90.0,0.0,0.0,0,0,1,0,0,0,,,1,,,,,,,,,,,,,,,Match Report,Leon-Bailey,2023-24,,,,,,,,,L,0–3,0,3,0.0,0.0,
294,3,2023-08-12,Sat,Premier League,Matchweek 1,Away,Aston Villa,Newcastle Utd,Y,RW,45.0,0.0,0.0,0,0,0,0,0,0,24.0,0.0,1,1.0,0.0,0.0,0.0,1.0,0.0,5.0,17.0,29.4,0.0,14.0,2.0,1.0,0.0,Match Report,Leon-Bailey,2023-24,,,,,,,,,L,1–5,1,5,0.0,0.0,1
295,0,2023-08-13,Sun,Premier League,Matchweek 1,Home,Chelsea,Liverpool,Y,"CB,LB",90.0,0.0,0.0,0,0,1,0,0,0,78,2,1,2,0.1,0.1,0.3,3,0,57,69,82.6,5,59,1,1,1,Match Report,Levi-Colwill,2023-24,,,,,,,,,D,1–1,1,1,0.0,1.0,1
296,0,2023-08-12,Sat,Premier League,Matchweek 1,Home,Brighton,Luton Town,Y*,CB,90.0,0.0,0.0,0,0,2,0,0,0,124,1,0,0,0.1,0.1,0.0,3,1,110,119,92.4,11,105,5,0,0,Match Report,Lewis-Dunk,2023-24,,,,,,,,,W,4–1,4,1,0.0,1.0,1
297,0,2023-07-01,Sat,MLS,Regular Season,Away,D.C. United,Nashville,Y,"DM,CM",90.0,0.0,0.0,0,0,4,1,0,0,,,0,,,,,,,,,,,,,,,Match Report,Lewis-O'Brien,2023-24,1,0,0,1,1,0,0,0,L,0–2,0,2,0.0,0.0,Season
298,1,2023-07-04,Tue,MLS,Regular Season,Away,D.C. United,FC Dallas,Y,CM,77.0,0.0,0.0,0,0,0,0,1,0,,,0,,,,,,,,,,,,,,,Match Report,Lewis-O'Brien,2023-24,3,2,0,0,2,0,0,0,W,1–0,1,0,1.0,0.0,Season
299,2,2023-07-08,Sat,MLS,Regular Season,Home,D.C. United,Inter Miami,Y,CM,90.0,0.0,0.0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,,Match Report,Lewis-O'Brien,2023-24,0,2,0,8,0,0,0,0,D,2–2,2,2,0.0,1.0,Season
300,3,2023-07-15,Sat,MLS,Regular Season,Away,D.C. United,New England,Y,CM,90.0,0.0,0.0,0,0,1,1,0,0,,,0,,,,,,,,,,,,,,,Match Report,Lewis-O'Brien,2023-24,1,1,0,1,2,0,0,0,L,0–4,0,4,0.0,0.0,Season
301,4,2023-08-12,Sat,Premier League,Matchweek 1,Away,Nott'ham Forest,Arsenal,N,0,0.0,0.0,0.0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report,Lewis-O'Brien,2023-24,0,0,0,0,0,0,0,0,L,1–2,1,2,0.0,0.0,1
302,0,2023-08-14,Mon,Premier League,Matchweek 1,Home,Manchester Utd,Wolves,Y,CB,45.0,0.0,0.0,0,0,0,0,1,0,41.0,1.0,0,0.0,0.0,0.0,0.0,2.0,0.0,36.0,39.0,92.3,5.0,31.0,2.0,1.0,1.0,Match Report,Lisandro-Martinez,2023-24,,,,,,,,,W,1–0,1,0,1.0,1.0,1
303,0,2023-08-12,Sat,Premier League,Matchweek 1,Away,Aston Villa,Newcastle Utd,Y,"LB,LW",90.0,0.0,0.0,0,0,0,0,1,0,58.0,2.0,1,1.0,0.0,0.0,0.2,5.0,0.0,37.0,50.0,74.0,2.0,25.0,0.0,1.0,0.0,Match Report,Lucas-Digne,2023-24,,,,,,,,,L,1–5,1,5,0.0,0.0,1
304,0,2023-08-12,Sat,Premier League,Matchweek 1,Away,West Ham,Bournemouth,Y,"DM,AM",89.0,0.0,0.0,0,0,3,0,1,0,57.0,8.0,0,0.0,0.2,0.2,0.1,2.0,0.0,31.0,40.0,77.5,6.0,27.0,0.0,2.0,0.0,Match Report,Lucas-Paqueta,2023-24,,,,,,,,,D,1–1,1,1,0.0,0.0,1
305,0,2023-08-13,Sun,Premier League,Matchweek 1,Away,Liverpool,Chelsea,Y,LW,76.0,1.0,0.0,0,0,4,1,0,0,28,1,0,1,0.8,0.8,0.2,4,0,18,20,90.0,3,21,4,3,2,Match Report,Luis-Diaz,2023-24,,,,,,,,,D,1–1,1,1,0.0,0.0,1
306,0,2023-08-12,Sat,Premier League,Matchweek 1,Away,West Ham,Bournemouth,N,0,0.0,0.0,0.0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report,Lukasz-Fabianski,2023-24,0,0,0,0,0,0,0,0,D,1–1,1,1,0.0,0.0,1
307,0,2023-08-12,Sat,Premier League,Matchweek 1,Away,Luton Town,Brighton,N,CM,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0,Match Report,Luke-Berry,2023-24,,,,,,,,,L,1–4,1,4,0.0,0.0,1
308,0,2023-08-08,Tue,EFL Cup,First round,Home,Plymouth Argyle,Leyton Orient,Y,CM,58.0,0.0,0.0,0,0,0,0,1,0,,,1,,,,,,,,,,,,,,,Match Report,Luke-Cundle,2023-24,,,,,,,,,W,2–0,2,0,1.0,1.0,round
309,1,2023-08-12,Sat,Championship,Matchweek 2,Away,Plymouth Argyle,Watford,N,LM,29.0,0.0,0.0,0,0,2,1,0,0,14.0,1.0,0,1.0,0.1,0.1,0.0,1.0,0.0,7.0,7.0,100.0,1.0,8.0,0.0,0.0,0.0,Match Report,Luke-Cundle,2023-24,,,,,,,,,D,0–0,0,0,1.0,0.0,2
310,0,2023-08-05,Sat,Championship,Matchweek 1,Home,Stoke City,Rotherham Utd,N,0,0.0,0.0,0.0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report,Luke-McNally,2023-24,0,0,0,0,0,0,0,0,W,4–1,4,1,0.0,1.0,1
311,1,2023-08-08,Tue,EFL Cup,First round,Home,Stoke City,West Brom,Y,CB,90.0,0.0,0.0,0,0,1,0,1,0,,,0,,,,,,,,,,,,,,,Match Report,Luke-McNally,2023-24,3,1,0,0,3,0,,,W,2–1,2,1,0.0,1.0,round
312,2,2023-08-12,Sat,Championship,Matchweek 2,Away,Stoke City,Ipswich Town,N,0,0.0,0.0,0.0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report,Luke-McNally,2023-24,0,0,0,0,0,0,0,0,L,0–2,0,2,0.0,0.0,2
313,0,2023-08-05,Sat,League One,Matchweek 1,Home,Carlisle United,Fleetwood Town,Y,FW,67.0,0.0,0.0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report,Luke-Plange,2023-24,0,0,0,1,2,0,,,D,1–1,1,1,0.0,1.0,1
314,1,2023-08-08,Tue,EFL Cup,First round,Away,Carlisle United,Harrogate,Y,FW,70.0,0.0,0.0,0,0,2,1,0,0,,,0,,,,,,,,,,,,,,,Match Report,Luke-Plange,2023-24,1,0,0,0,0,0,,,L,0–1,0,1,0.0,0.0,round
315,2,2023-08-12,Sat,League One,Matchweek 2,Away,Carlisle United,Oxford United,N,,11.0,0.0,0.0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report,Luke-Plange,2023-24,1,0,0,0,1,0,,,L,0–1,0,1,0.0,0.0,2
316,3,2023-08-15,Tue,League One,Matchweek 3,Home,Carlisle United,Wigan Athletic,N,,24.0,0.0,0.0,0,0,2,0,0,0,,,0,,,,,,,,,,,,,,,Match Report,Luke-Plange,2023-24,1,0,0,2,2,0,,,D,1–1,1,1,0.0,1.0,3
317,0,2023-08-14,Mon,Premier League,Matchweek 1,Home,Manchester Utd,Wolves,Y,LB,90.0,0.0,0.0,0,0,0,0,1,0,87.0,2.0,2,4.0,0.0,0.0,0.0,0.0,0.0,55.0,67.0,82.1,9.0,41.0,0.0,0.0,0.0,Match Report,Luke-Shaw,2023-24,,,,,,,,,W,1–0,1,0,1.0,1.0,1
318,0,2023-08-11,Fri,Premier League,Matchweek 1,Home,Burnley,Manchester City,Y,LM,89.0,0.0,0.0,0,0,2,0,0,0,37,2,0,2,0.1,0.1,0.0,3,0,14,20,70.0,2,14,2,3,1,Match Report,Lyle-Foster,2023-24,,,,,,,,,L,0–3,0,3,0.0,1.0,1
319,0,2023-08-13,Sun,Premier League,Matchweek 1,Home,Brentford,Tottenham,N,RB,19.0,0.0,0.0,0,0,1,0,0,0,13,1,0,0,0.0,0.0,0.0,0,0,7,11,63.6,0,6,0,0,0,Match Report,Mads-Roerslev,2023-24,,,,,,,,,D,2–2,2,2,0.0,1.0,1
320,0,2023-08-06,Sun,Community Shield,FA Community Shield,Neutral,Manchester City,Arsenal,Y,LB,90.0,0.0,0.0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report,Manuel-Akanji,2023-24,,,,,,,,,D,1 (1)–1 (4),1,1,0.0,0.0,Community
321,1,2023-08-11,Fri,Premier League,Matchweek 1,Away,Manchester City,Burnley,Y,"CB,RB",90.0,0.0,0.0,0,0,0,0,0,0,109.0,3.0,0,2.0,0.0,0.0,0.0,1.0,0.0,89.0,102.0,87.3,2.0,78.0,1.0,0.0,0.0,Match Report,Manuel-Akanji,2023-24,,,,,,,,,W,3–0,3,0,1.0,0.0,1
322,2,2023-08-16,Wed,Super Cup,UEFA Super Cup,Home,eng Manchester City,es Sevilla,Y,CB,90.0,0.0,0.0,0,0,2,0,0,0,,,1,,,,,,,,,,,,,,,Match Report,Manuel-Akanji,2023-24,,,,,,,,,D,1 (5)–1 (4),1,1,0.0,1.0,Super
323,0,2023-08-13,Sun,Premier League,Matchweek 1,Home,Chelsea,Liverpool,N,0,0.0,0.0,0.0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report,Marc-Cucurella,2023-24,0,0,0,0,0,0,0,0,D,1–1,1,1,0.0,1.0,1
324,0,2023-08-12,Sat,Premier League,Matchweek 1,Away,Crystal Palace,Sheffield Utd,Y,CB,89.0,0.0,0.0,0,0,1,0,0,0,91,1,2,2,0.0,0.0,0.0,3,0,74,83,89.2,3,62,0,1,1,Match Report,Marc-Guehi,2023-24,,,,,,,,,W,1–0,1,0,1.0,0.0,1
325,0,2023-08-12,Sat,Premier League,Matchweek 1,Home,Bournemouth,West Ham,Y,CB,59.0,0.0,0.0,0,0,0,0,0,0,62,2,1,1,0.0,0.0,0.0,0,0,44,52,84.6,3,40,0,0,0,Match Report,Marcos-Senesi,2023-24,,,,,,,,,D,1–1,1,1,0.0,1.0,1
326,0,2023-08-14,Mon,Premier League,Matchweek 1,Home,Manchester Utd,Wolves,Y,FW,87.0,0.0,0.0,0,0,4,1,0,0,31.0,0.0,0,1.0,0.4,0.4,0.0,1.0,0.0,13.0,15.0,86.7,2.0,24.0,2.0,8.0,4.0,Match Report,Marcus-Rashford,2023-24,,,,,,,,,W,1–0,1,0,1.0,1.0,1
327,0,2023-08-12,Sat,Premier League,Matchweek 1,Away,Fulham,Everton,N,0,0.0,0.0,0.0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report,Marek-Rodak,2023-24,0,0,0,0,0,0,0,0,W,1–0,1,0,1.0,0.0,1
328,0,2023-08-14,Mon,Premier League,Matchweek 1,Away,Wolves,Manchester Utd,Y,"CM,DM",90.0,0.0,0.0,0,0,3,0,1,0,64,1,3,0,0.1,0.1,0.0,3,0,42,52,80.8,3,34,1,1,1,Match Report,Mario-Lemina,2023-24,,,,,,,,,L,0–1,0,1,0.0,0.0,1
329,0,2023-08-05,Sat,Championship,Matchweek 1,Home,Stoke City,Rotherham Utd,Y,GK,90.0,0.0,0.0,0,0,0,0,0,0,38.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,38.0,89.5,0.0,27.0,0.0,0.0,0.0,Match Report,Mark-Travers,2023-24,,,,,,,,,W,4–1,4,1,0.0,1.0,1
330,1,2023-08-08,Tue,EFL Cup,First round,Home,Stoke City,West Brom,Y,GK,90.0,0.0,0.0,0,0,0,0,1,0,,,0,,,,,,,,,,,,,,,Match Report,Mark-Travers,2023-24,,,,,,,,,W,2–1,2,1,0.0,1.0,round
331,2,2023-08-12,Sat,Championship,Matchweek 2,Away,Stoke City,Ipswich Town,Y,GK,90.0,0.0,0.0,0,0,0,0,0,0,54.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,30.0,50.0,60.0,0.0,33.0,0.0,0.0,0.0,Match Report,Mark-Travers,2023-24,,,,,,,,,L,0–2,0,2,0.0,0.0,2
332,0,2023-08-13,Sun,Ligue 1,Matchweek 1,Home,Nantes,Toulouse,N,FW,3.0,0.0,0.0,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,2,3,66.7,0,2,0,0,0,Match Report,Marquinhos,2023-24,,,,,,,,,L,1–2,1,2,0.0,1.0,1
333,0,2023-08-12,Sat,Premier League,Matchweek 1,Home,Newcastle Utd,Aston Villa,N,0,0.0,0.0,0.0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report,Martin-Dubravka,2023-24,0,0,0,0,0,0,0,0,W,5–1,5,1,0.0,1.0,1
334,0,2023-08-06,Sun,Community Shield,FA Community Shield,Neutral,Arsenal,Manchester City,Y*,CM,90.0,0.0,0.0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report,Martin-Odegaard,2023-24,,,,,,,,,D,1 (4)–1 (1),1,1,0.0,0.0,Community
335,1,2023-08-12,Sat,Premier League,Matchweek 1,Home,Arsenal,Nott'ham Forest,Y*,RM,90.0,0.0,0.0,0,0,3,0,0,0,80.0,3.0,0,0.0,0.1,0.1,0.0,6.0,0.0,55.0,69.0,79.7,9.0,65.0,8.0,0.0,0.0,Match Report,Martin-Odegaard,2023-24,,,,,,,,,W,2–1,2,1,0.0,1.0,1
336,0,2023-08-06,Sun,Community Shield,FA Community Shield,Neutral,Arsenal,Manchester City,Y,FW,74.0,0.0,0.0,0,0,1,0,0,0,,,1,,,,,,,,,,,,,,,Match Report,Martinelli,2023-24,,,,,,,,,D,1 (4)–1 (1),1,1,0.0,0.0,Community
337,1,2023-08-12,Sat,Premier League,Matchweek 1,Home,Arsenal,Nott'ham Forest,Y,LW,85.0,0.0,1.0,0,0,0,0,0,0,47.0,1.0,0,1.0,0.0,0.0,0.2,3.0,1.0,31.0,33.0,93.9,3.0,35.0,3.0,4.0,2.0,Match Report,Martinelli,2023-24,,,,,,,,,W,2–1,2,1,0.0,1.0,1
338,0,2023-08-12,Sat,Premier League,Matchweek 1,Away,Luton Town,Brighton,Y,CM,90.0,0.0,0.0,0,0,1,0,0,0,32,3,0,2,0.0,0.0,0.0,1,0,19,21,90.5,0,13,0,0,0,Match Report,Marvelous-Nakamba,2023-24,,,,,,,,,L,1–4,1,4,0.0,0.0,1
339,0,2023-08-14,Mon,Premier League,Matchweek 1,Home,Manchester Utd,Wolves,Y,CM,67.0,0.0,0.0,0,0,0,0,0,0,29.0,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,17.0,23.0,73.9,1.0,17.0,1.0,0.0,0.0,Match Report,Mason-Mount,2023-24,,,,,,,,,W,1–0,1,0,1.0,1.0,1
340,0,2023-08-06,Sun,Community Shield,FA Community Shield,Neutral,Manchester City,Arsenal,Y,DM,63.0,0.0,0.0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report,Mateo-Kovacic,2023-24,,,,,,,,,D,1 (1)–1 (4),1,1,0.0,0.0,Community
341,1,2023-08-11,Fri,Premier League,Matchweek 1,Away,Manchester City,Burnley,N,CM,68.0,0.0,0.0,0,0,0,0,0,0,72.0,2.0,0,3.0,0.0,0.0,0.2,2.0,0.0,61.0,64.0,95.3,4.0,50.0,1.0,3.0,1.0,Match Report,Mateo-Kovacic,2023-24,,,,,,,,,W,3–0,3,0,1.0,0.0,1
342,2,2023-08-16,Wed,Super Cup,UEFA Super Cup,Home,eng Manchester City,es Sevilla,Y,DM,90.0,0.0,0.0,0,0,1,0,0,0,,,1,,,,,,,,,,,,,,,Match Report,Mateo-Kovacic,2023-24,,,,,,,,,D,1 (5)–1 (4),1,1,0.0,1.0,Super
343,0,2023-08-14,Mon,Premier League,Matchweek 1,Away,Wolves,Manchester Utd,Y,FW,76.0,0.0,0.0,0,0,5,1,0,0,31,2,2,1,0.6,0.6,0.1,5,0,15,17,88.2,2,19,4,3,3,Match Report,Matheus-Cunha,2023-24,,,,,,,,,L,0–1,0,1,0.0,0.0,1
344,0,2023-08-14,Mon,Premier League,Matchweek 1,Away,Wolves,Manchester Utd,Y,"LM,AM,CM",90.0,0.0,0.0,0,0,0,0,0,0,65,3,5,0,0.0,0.0,0.0,3,0,35,45,77.8,3,45,4,12,6,Match Report,Matheus-Nunes,2023-24,,,,,,,,,L,0–1,0,1,0.0,0.0,1
345,0,2023-08-13,Sun,Premier League,Matchweek 1,Home,Brentford,Tottenham,Y,CM,48.0,0.0,0.0,0,0,0,0,0,0,34,2,0,0,0.0,0.0,0.0,2,1,13,26,50.0,2,15,1,2,0,Match Report,Mathias-Jensen,2023-24,,,,,,,,,D,2–2,2,2,0.0,1.0,1
346,0,2023-08-13,Sun,Premier League,Matchweek 1,Home,Brentford,Tottenham,N,CB,7.0,0.0,0.0,0,0,0,0,0,0,8,0,0,1,0.0,0.0,0.3,1,0,6,7,85.7,1,4,0,0,0,Match Report,Mathias-Jorgensen,2023-24,,,,,,,,,D,2–2,2,2,0.0,1.0,1
347,0,2023-08-05,Sat,Championship,Matchweek 1,Away,Millwall,Middlesbrough,Y,GK,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,39.0,33.3,0.0,13.0,0.0,0.0,0.0,Match Report,Matija-Sarkic,2023-24,,,,,,,,,W,1–0,1,0,1.0,0.0,1
348,2,2023-08-12,Sat,Championship,Matchweek 2,Home,Millwall,Bristol City,Y,GK,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,22.0,31.8,0.0,8.0,0.0,0.0,0.0,Match Report,Matija-Sarkic,2023-24,,,,,,,,,L,0–1,0,1,0.0,1.0,2
349,0,2023-08-12,Sat,Premier League,Matchweek 1,Home,Newcastle Utd,Aston Villa,N,0,0.0,0.0,0.0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report,Matt-Targett,2023-24,0,0,0,0,0,0,0,0,W,5–1,5,1,0.0,1.0,1
350,0,2023-07-02,Sun,Gold Cup,Group stage,Neutral,us United States,tt Trin & Tobago,Y*,GK,90.0,0.0,0.0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report,Matt-Turner,2023-24,,,,,,,,,W,6–0,6,0,1.0,0.0,stage
351,1,2023-07-09,Sun,Gold Cup,Quarter-finals,Neutral,us United States,ca Canada,Y*,GK,120.0,0.0,0.0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report,Matt-Turner,2023-24,,,,,,,,,D,2 (3)–2 (2),2,2,0.0,0.0,
352,2,2023-07-12,Wed,Gold Cup,Semi-finals,Neutral,us United States,pa Panama,Y*,GK,120.0,0.0,0.0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report,Matt-Turner,2023-24,,,,,,,,,D,1 (4)–1 (5),1,1,0.0,0.0,
353,3,2023-08-06,Sun,Community Shield,FA Community Shield,Neutral,Arsenal,Manchester City,N,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report,Matt-Turner,2023-24,,,,,,,,,D,1 (4)–1 (1),1,1,0.0,0.0,Community
354,4,2023-08-12,Sat,Premier League,Matchweek 1,Away,Nott'ham Forest,Arsenal,Y,GK,90.0,0.0,0.0,0,0,0,0,0,0,35,0,0,0,0.0,0.0,0.0,0,0,22,33,66.7,0,21,0,0,0,Match Report,Matt-Turner,2023-24,,,,,,,,,L,1–2,1,2,0.0,0.0,1
355,0,2023-08-12,Sat,Premier League,Matchweek 1,Away,Aston Villa,Newcastle Utd,Y,"RB,RW",86.0,0.0,0.0,0,0,2,1,1,0,62,0,1,2,0.7,0.7,0.0,2,0,43,51,84.3,2,25,2,2,1,Match Report,Matty-Cash,2023-24,,,,,,,,,L,1–5,1,5,0.0,0.0,1
