assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,clean_sheets_per_90,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,expected_assists,expected_assists_per_90,expected_goal_involvements,expected_goal_involvements_per_90,expected_goals,expected_goals_conceded,expected_goals_conceded_per_90,expected_goals_per_90,first_name,form,form_rank,form_rank_type,goals_conceded,goals_conceded_per_90,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,points_per_game_rank,points_per_game_rank_type,red_cards,saves,saves_per_90,second_name,selected_by_percent,selected_rank,selected_rank_type,special,squad_number,starts,starts_per_90,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,0,3,None,None,0,0.0,179519,None,,0,0,0,0,11.7,166,99,None,,0,3,1.0,2.0,2,0.00,0.0,0.00,0.0,0.00,0.99,0.57,0.0,Orel,1.5,196,88,3,1.72,0,2.7,230,103,453,False,15.0,200,80,157,,None,50,211,135,0,0,None,0,,179519.jpg,1.5,201,90,0,0,0.0,Mangala,0.0,569,224,False,None,2,1.15,a,16,17,0.0,598,244,3,238,74,558,230,0.3,0.6,Mangala,1
0,0,0,None,None,0,0,242885,None,,0,0,0,0,0.0,373,143,None,,0,2,-0.5,0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Loïc,0.0,392,141,0,0,0,0.0,396,148,454,False,0.0,386,148,0,,None,40,630,187,0,0,None,0,,242885.jpg,0.0,392,141,0,0,0,Mbe Soh,0.1,409,160,False,None,0,0,a,16,17,0.0,318,116,0,422,171,1786,695,0.0,0.0,Mbe Soh,0
0,0,20,None,None,0,0.0,168281,None,,0,0,0,0,1.1,254,89,None,,0,2,1.0,2.0,2,0.01,0.0,0.20,0.1,0.19,1.34,0.67,0.1,Scott,1.5,180,56,3,1.5,0,3.7,203,70,455,False,29.2,127,49,180,,None,45,377,73,0,0,None,0,,168281.jpg,1.5,185,59,0,0,0.0,McKenna,0.1,424,166,False,None,2,1.0,a,16,17,7.0,170,47,3,1921,165,1907,928,0.3,0.7,McKenna,0
0,0,0,None,None,0,0,244930,None,,0,0,0,0,0.0,505,177,None,,0,3,-0.5,0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Alex,0.0,517,181,0,0,0,0.0,516,179,456,False,0.0,506,172,0,,None,45,451,235,0,0,None,0,,244930.jpg,0.0,517,181,0,0,0,Mighten,0.0,540,201,False,None,0,0,a,16,17,0.0,469,155,0,257,74,817,321,0.0,0.0,Mighten,0
0,0,5,100,100,0,0.0,199170,None,,0,0,0,0,0.0,476,202,None,,0,2,0.0,1.0,1,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,Moussa,0.5,276,97,0,0.0,0,0.2,317,113,457,False,2.0,304,111,1,,2023-08-06T23:30:06.061982Z,45,396,85,0,0,None,0,,199170.jpg,1.0,231,85,0,0,0.0,Niakhaté,0.0,535,194,False,None,0,0.0,a,16,17,0.0,435,188,1,343,99,564,216,0.1,0.2,Niakhaté,0
0,0,0,None,None,0,0,243345,None,,-1,1,-1,1,0.0,585,237,None,,0,3,-0.5,0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Lewis,0.0,591,236,0,0,0,0.0,594,238,458,False,0.0,586,232,0,,None,49,303,199,0,0,None,0,,243345.jpg,0.0,591,236,0,0,0,O'Brien,0.0,607,245,False,None,0,0,a,16,17,0.0,566,221,0,37,12,417,154,0.0,0.0,O'Brien,0
0,0,0,0,0,0,0,437476,None,,0,0,0,0,0.0,516,185,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Braian,0.0,526,187,0,0,0,0.0,525,186,459,False,0.0,516,179,0,Permanent transfer to Real Salt Lake,2023-08-04T09:39:04.512634Z,45,466,243,0,0,None,0,,437476.jpg,0.0,526,187,0,0,0,Ojeda Rodríguez,0.0,660,280,False,None,0,0,u,16,17,0.0,482,163,0,0,0,205,61,0.0,0.0,Ojeda,0
0,0,0,None,None,0,0,209035,None,,0,0,0,0,0.0,356,135,None,,0,2,-0.5,0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Jonathan,0.0,376,133,0,0,0,0.0,380,140,460,False,0.0,370,140,0,,None,40,612,178,0,0,None,0,,209035.jpg,0.0,376,133,0,0,0,Panzo,0.1,387,151,False,None,0,0,a,16,17,0.0,300,107,0,567,215,1966,799,0.0,0.0,Panzo,0
0,0,0,0,0,0,0,204822,None,,0,0,0,0,0.0,481,205,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Omar,0.0,494,204,0,0,0,0.0,494,207,461,False,0.0,484,207,0,Muscle injury - Unknown return date,2023-08-16T16:30:07.161960Z,45,404,91,0,0,None,0,,204822.jpg,0.0,494,204,0,0,0,Richards,0.0,519,190,False,None,0,0,i,16,17,0.0,440,191,0,64,18,1853,772,0.0,0.0,O.Richards,0
0,0,0,0,None,0,0,185253,None,,0,0,0,0,0.0,472,167,None,,0,3,0.0,0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Gustavo Henrique,0.0,487,171,0,0,0,0.0,486,169,462,False,0.0,477,162,0,Season long loan to Olympiacos,2023-08-21T08:31:03.509832Z,45,390,223,0,0,None,0,,185253.jpg,0.0,487,171,0,0,0,Furtado Scarpa,0.1,494,175,False,None,0,0,u,16,17,0.0,430,145,0,296,38,2050,1064,0.0,0.0,G.Scarpa,0
0,0,0,None,None,0,0,50232,2,,-1,1,-1,1,0.0,563,220,None,,0,3,-0.5,0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Jonjo,0.0,572,221,0,0,0,0.0,573,221,463,False,0.0,564,214,0,,None,49,272,177,0,0,None,0,,50232.jpg,0.0,572,221,0,0,0,Shelvey,0.0,543,204,False,None,0,0,a,16,17,0.0,539,201,0,117,37,909,354,0.0,0.0,J.Shelvey,0
0,0,0,0,0,0,0,217331,None,,0,0,0,0,0.0,484,45,None,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Sam,0.0,496,46,0,0,0,0.0,496,45,464,False,0.0,486,42,0,Joined Nashville SC on a permanent transfer,2023-07-26T11:30:33.401435Z,45,416,66,0,0,None,0,,217331.jpg,0.0,496,46,0,0,0,Surridge,0.3,274,48,False,None,0,0,u,16,17,0.0,445,41,0,0,0,11376,3583,0.0,0.0,Surridge,0
0,0,0,None,None,0,0,114241,None,,0,0,0,0,0.0,455,195,None,,0,2,-0.5,0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Harry,0.0,469,194,0,0,0,0.0,470,198,465,False,0.0,461,199,0,,None,45,360,64,0,0,None,0,,114241.jpg,0.0,469,194,0,0,0,Toffolo,0.1,492,184,False,None,0,0,a,16,17,0.0,410,177,0,69,27,1057,382,0.0,0.0,Toffolo,0
0,0,0,None,None,0,0,201440,None,,0,0,0,0,0.0,478,43,None,,0,4,-0.5,0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Hwang,0.0,491,44,0,0,0,0.0,491,43,466,False,0.0,481,40,0,,None,45,401,64,0,0,None,0,,201440.jpg,0.0,491,44,0,0,0,Ui-jo,1.2,156,28,False,None,0,0,a,16,17,0.0,437,39,0,3951,1239,22448,11902,0.0,0.0,Ui-jo,0
0,0,9,None,None,0,0.0,215136,None,,0,0,0,0,15.9,139,37,3,,0,2,1.0,2.0,2,0.07,0.06,0.09,0.08,0.02,0.97,0.81,0.02,Neco,1.5,182,58,1,0.83,0,4.9,166,54,467,False,26.8,139,58,108,,None,45,412,97,0,0,None,0,,215136.jpg,1.5,187,61,0,0,0.0,Williams,0.3,286,112,False,None,1,0.83,a,16,17,6.0,177,51,3,2289,535,3444,1455,0.3,0.7,Williams,0
0,2,33,None,None,0,0.0,60689,None,,0,0,0,0,0.5,281,37,None,,0,4,3.5,4.5,7,0.01,0.13,0.13,1.67,0.12,0.08,1.03,1.54,Chris,4.0,61,13,0,0.0,1,5.1,159,23,468,False,33.0,102,16,7,,None,50,167,42,0,0,None,0,,60689.jpg,4.0,68,14,0,0,0.0,Wood,0.7,205,38,False,None,0,0.0,a,16,17,17.0,113,28,8,13553,11027,12080,4540,0.8,1.6,Wood,0
0,0,28,None,None,0,0.0,208912,None,,0,0,0,0,21.1,112,26,None,,0,2,1.0,2.0,2,0.31,0.16,0.41,0.21,0.10,1.26,0.63,0.05,Joe,1.5,181,57,3,1.51,0,6.6,125,29,469,False,31.0,117,45,179,,None,45,405,92,0,0,None,0,,208912.jpg,1.5,186,60,0,0,0.0,Worrall,0.1,446,171,False,None,2,1.01,a,16,17,14.0,129,24,3,1248,135,1699,728,0.3,0.7,Worrall,0
0,0,8,None,None,0,0.0,204968,None,,0,0,0,0,3.6,210,112,None,,0,3,1.0,2.0,1,0.02,0.02,0.02,0.02,0.00,1.10,0.89,0.0,Ryan,1.5,197,89,2,1.62,0,1.7,261,116,470,False,13.6,206,84,111,,None,50,222,142,0,0,None,0,,204968.jpg,1.5,202,91,0,0,0.0,Yates,0.0,524,193,False,None,1,0.81,a,16,17,0.0,606,249,3,333,41,811,354,0.3,0.6,Yates,0
0,0,9,50,None,0,0.0,159506,None,,0,0,0,0,0.3,284,103,None,,0,2,-0.2,0.5,0,0.00,0.0,0.02,0.03,0.02,0.38,0.48,0.03,Olu,0.0,477,197,2,2.54,0,1.3,272,98,604,False,10.4,226,92,71,Groin Injury - 50% chance of playing,2023-08-18T23:30:05.934168Z,45,371,69,0,0,None,0,,159506.jpg,0.0,477,197,0,0,0.0,Aina,0.1,402,156,False,None,1,1.27,d,16,17,2.0,217,71,0,4062,136,4615,3018,0.0,0.0,Aina,1
0,0,0,None,None,0,0,450197,None,,0,0,0,0,0.0,390,42,None,,0,1,-0.5,0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,George,0.0,409,58,0,0,0,0.0,413,58,636,False,0.0,403,58,0,,None,40,647,70,0,0,None,0,,450197.jpg,0.0,409,58,0,0,0,Shelvey,0.0,500,66,False,None,0,0,a,16,17,0.0,335,40,0,396,89,510,216,0.0,0.0,G.Shelvey,0
0,0,0,None,None,0,0,547659,None,,0,0,0,0,0.0,411,169,None,,0,2,-0.5,0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Josh,0.0,430,167,0,0,0,0.0,434,174,637,False,0.0,425,175,0,,None,40,673,218,0,0,None,0,,547659.jpg,0.0,430,167,0,0,0,Powell,0.1,423,165,False,None,0,0,a,16,17,0.0,357,143,0,1078,365,1192,552,0.0,0.0,Powell,0
0,0,0,None,None,0,0,201410,None,,0,0,0,0,0.0,354,134,None,,0,2,-1.5,-0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Auston,0.0,373,131,0,0,0,0.0,378,139,27,False,0.0,368,139,0,,None,40,609,176,0,0,None,0,,201410.jpg,0.0,373,131,0,0,0,Trusty,1.1,164,59,False,None,0,0,a,17,49,0.0,297,105,0,11333,4864,12683,5981,0.0,0.0,Trusty,0
0,0,21,None,None,0,0.0,233821,None,,0,0,0,0,2.8,222,71,None,,0,2,-0.5,0.5,1,0.00,0.0,0.12,0.06,0.12,3.37,1.68,0.06,Anel,1.0,227,80,3,1.5,0,5.0,161,50,471,False,34.2,100,35,180,,None,45,437,111,0,0,None,0,,233821.jpg,1.0,239,92,0,0,0.0,Ahmedhodžić,0.4,249,91,False,None,2,1.0,a,17,49,13.0,132,26,2,2229,465,6731,3536,0.2,0.4,Ahmedhodžić,1
0,0,0,None,None,0,0,538206,None,,0,0,0,0,0.0,409,51,None,,0,1,-1.5,-0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Jordan,0.0,428,67,0,0,0,0.0,432,67,472,False,0.0,423,67,0,,None,40,671,79,0,0,None,0,,538206.jpg,0.0,428,67,0,0,0,Amissah,0.3,266,39,False,None,0,0,a,17,49,0.0,355,49,0,1046,155,3294,1480,0.0,0.0,Amissah,0
0,0,6,75,None,0,0.0,82691,None,,0,0,0,0,2.0,233,77,None,,0,2,-0.4,0.5,0,0.02,0.02,0.02,0.02,0.00,2.01,2.01,0.0,George,1.0,209,65,1,1.0,0,1.0,282,102,473,False,6.2,260,102,90,Calf injury - 75% chance of playing,2023-08-18T23:30:05.750409Z,40,573,156,0,0,None,0,,82691.jpg,2.0,132,42,0,0,0.0,Baldock,13.8,27,9,False,None,1,1.0,d,17,49,2.0,213,67,2,110935,10281,167493,130419,0.2,0.5,Baldock,0
0,0,12,None,None,0,0.0,40386,None,,0,0,0,0,2.6,225,72,None,,0,2,0.0,1.0,1,0.00,0.0,0.00,0.0,0.00,2.35,1.91,0.0,Chris,1.5,176,52,2,1.62,0,3.8,201,68,474,False,29.0,128,50,111,,None,40,565,153,0,0,None,0,,40386.jpg,1.5,181,55,0,0,0.0,Basham,0.9,174,63,False,None,1,0.81,a,17,49,6.0,174,48,3,47426,34917,11550,7811,0.4,0.8,Basham,0
0,0,0,25,25,0,0,226182,None,,0,0,0,0,0.0,491,208,None,,0,2,-0.4,-0.1,0,0.00,0,0.00,0,0.00,0.00,0,0,Jayden,0.0,503,207,0,0,0,0.0,503,210,476,False,0.0,493,210,0,Knee injury - 25% chance of playing,2023-08-04T11:00:04.348112Z,45,427,105,0,0,None,0,,226182.jpg,0.0,503,207,0,0,0,Bogle,0.0,599,207,False,None,0,0,d,17,49,0.0,452,196,0,161,59,653,185,0.0,0.0,Bogle,0
0,0,0,0,0,0,0,195473,None,,0,0,0,0,0.0,616,65,None,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Rhian,0.0,619,66,0,0,0,0.0,621,66,477,False,0.0,618,65,0,Lack of match fitness - Unknown return date,2023-08-06T23:30:06.086613Z,50,215,46,0,0,2,0,,195473.jpg,0.0,619,66,0,0,0,Brewster,0.1,490,70,False,None,0,0,i,17,49,0.0,601,65,0,227,69,2772,959,0.0,0.0,Brewster,0
0,0,0,25,25,0,0,476938,None,,0,0,0,0,0.0,531,194,None,,0,3,-0.4,-0.1,0,0.00,0,0.00,0,0.00,0.00,0,0,Ismaila,0.0,539,195,0,0,0,0.0,540,195,478,False,0.0,531,188,0,Knee injury - 25% chance of playing,2023-08-04T11:00:04.362630Z,45,490,255,0,0,None,0,,476938.jpg,0.0,539,195,0,0,0,Coulibaly,0.0,548,207,False,None,0,0,d,17,49,0.0,499,173,0,108,32,1254,440,0.0,0.0,Coulibaly,0
0,0,0,None,None,0,0,102549,None,,0,0,0,0,0.0,324,16,None,,0,1,-1.5,-0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Adam,0.0,342,33,0,0,0,0.0,348,33,479,False,0.0,338,33,0,,None,40,578,44,0,0,None,0,,102549.jpg,0.0,342,33,0,0,0,Davies,0.2,322,51,False,None,0,0,a,17,49,0.0,266,14,0,1284,565,2032,923,0.0,0.0,A.Davies,0
0,0,26,None,None,0,0.0,108416,None,,0,0,0,0,0.7,268,96,None,,0,2,0.0,1.0,1,0.00,0.0,0.04,0.02,0.04,3.37,1.68,0.02,John,1.5,178,54,3,1.5,0,4.5,180,59,480,False,32.8,104,36,180,,None,45,353,58,0,0,None,0,,108416.jpg,1.5,183,57,0,0,0.0,Egan,0.2,360,139,False,None,2,1.0,a,17,49,12.0,139,28,3,1628,237,2297,1285,0.3,0.7,Egan,0
0,0,0,0,0,0,0,47247,3,,0,0,0,0,0.0,594,244,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,John,0.0,600,243,0,0,0,0.0,602,244,481,False,0.0,596,240,0,Leg injury - Unknown return date,2023-08-04T11:00:04.379703Z,50,163,100,0,0,None,0,,47247.jpg,0.0,600,243,0,0,0,Fleck,0.0,641,267,False,None,0,0,i,17,49,0.0,575,228,0,60,33,404,146,0.0,0.0,Fleck,0
0,0,37,None,None,0,0.0,82143,None,,0,0,0,0,0.0,446,61,None,,0,1,1.0,2.0,1,0.00,0.0,0.00,0.0,0.00,3.37,1.68,0.0,Wes,2.5,102,14,3,1.5,0,6.8,119,5,482,False,67.4,17,6,180,,None,45,341,20,0,0,None,0,,82143.jpg,2.5,106,14,0,9,4.5,Foderingham,0.3,270,40,False,None,2,1.0,a,17,49,0.0,399,59,5,6237,511,4646,2684,0.6,1.1,Foderingham,0
0,0,0,50,50,0,0,523700,None,,0,0,0,0,0.0,634,72,None,,0,4,-0.8,-0.2,0,0.00,0,0.00,0,0.00,0.00,0,0,Daniel,0.0,635,73,0,0,0,0.0,638,73,483,False,0.0,636,72,0,Groin Injury - 50% chance of playing,2023-08-06T23:30:06.119901Z,50,266,58,0,0,None,0,,523700.jpg,0.0,635,73,0,0,0,Jebbison,0.0,605,84,False,None,0,0,d,17,49,0.0,623,72,0,64,25,627,195,0.0,0.0,Jebbison,0
0,0,11,None,None,0,0.0,155197,None,,0,0,0,0,11.0,179,56,None,,0,2,0.0,1.0,1,0.01,0.01,0.01,0.01,0.00,2.62,1.9,0.0,Max,1.5,179,55,2,1.45,0,4.2,188,64,484,False,29.4,125,48,124,,None,45,368,67,0,0,None,0,,155197.jpg,1.5,184,58,0,0,0.0,Lowe,0.1,449,172,False,None,2,1.45,a,17,49,2.0,216,70,3,708,92,1376,668,0.3,0.7,Lowe,0
0,0,0,75,75,0,0,169432,None,,0,0,0,0,0.0,652,75,None,,0,4,-1.1,-0.4,0,0.00,0,0.00,0,0.00,0.00,0,0,Oliver,0.0,650,76,0,0,0,0.0,653,76,485,False,0.0,651,75,0,Lack of match fitness - 75% chance of playing,2023-08-06T23:30:06.135129Z,55,103,31,0,0,None,0,,169432.jpg,0.0,650,76,0,0,0,McBurnie,0.0,526,75,False,None,0,0,d,17,49,0.0,646,75,0,213,58,1820,591,0.0,0.0,McBurnie,0
0,0,0,0,0,0,0,440993,None,,0,0,0,0,0.0,657,76,None,,0,4,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Iliman,0.0,655,77,0,0,0,0.0,658,77,486,False,0.0,657,76,0,Permanent transfer to Marseille,2023-08-02T07:28:59.550053Z,55,125,34,0,0,None,0,,440993.jpg,0.0,655,77,0,0,0,Ndiaye,0.0,602,83,False,None,0,0,u,17,49,0.0,653,76,0,0,0,1508,268,0.0,0.0,Ndiaye,0
0,0,0,0,0,0,0,443211,None,,0,0,0,0,0.0,387,156,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Rhys,0.0,406,154,0,0,0,0.0,410,161,487,False,0.0,400,161,0,Lack of match fitness - Unknown return date,2023-08-06T23:30:06.150503Z,40,644,200,0,0,None,0,,443211.jpg,0.0,406,154,0,0,0,Norrington-Davies,0.1,481,182,False,None,0,0,i,17,49,0.0,332,129,0,257,89,1471,508,0.0,0.0,Norrington-Davies,0
0,0,26,100,100,0,0.0,79934,1,,0,0,0,0,41.0,49,37,1,,0,3,0.0,1.0,1,0.28,0.14,0.32,0.16,0.04,3.37,1.68,0.02,Oliver,1.5,190,84,3,1.5,0,8.4,94,52,488,False,32.6,105,37,180,,2023-08-06T23:30:06.165508Z,50,170,104,0,0,1,0,,79934.jpg,1.5,195,86,0,0,0.0,Norwood,0.0,546,206,False,None,2,1.0,a,17,49,10.0,147,84,3,1028,103,973,568,0.3,0.6,Norwood,1
0,0,14,None,None,0,0.0,167878,None,,0,0,0,0,9.0,189,106,None,,0,3,0.0,1.0,1,0.10,0.05,0.22,0.11,0.12,3.37,1.72,0.06,Ben,1.5,195,87,3,1.53,0,3.3,212,97,489,False,19.2,178,68,176,,None,50,202,128,0,0,None,0,,167878.jpg,1.5,200,89,0,0,0.0,Osborn,0.0,557,214,False,None,2,1.02,a,17,49,5.0,188,98,3,413,40,756,343,0.3,0.6,Osborn,1
0,0,-2,None,None,0,0.0,538207,None,,0,0,0,0,5.7,197,26,None,,0,4,0.0,1.0,2,0.06,0.03,0.35,0.19,0.29,3.26,1.8,0.16,William,1.5,186,25,2,1.1,0,2.5,236,31,490,False,1.0,310,36,163,,None,45,530,87,0,0,None,0,,538207.jpg,1.5,191,25,0,0,0.0,Osula,1.6,141,24,False,None,2,1.1,a,17,49,21.0,93,24,3,23242,7776,23062,12674,0.3,0.7,Osula,1
0,0,23,None,None,0,0.0,83427,None,,0,0,0,0,2.1,231,76,None,,0,2,0.0,1.0,1,0.03,0.02,0.07,0.04,0.04,3.16,1.68,0.02,Jack,1.5,177,53,3,1.6,0,4.2,187,63,576,False,31.4,114,43,169,,None,45,344,52,0,0,None,0,,83427.jpg,1.5,182,56,0,0,0.0,Robinson,0.1,444,170,False,None,2,1.07,a,17,49,8.0,157,38,3,562,115,1215,579,0.3,0.7,Robinson,0
0,0,-2,75,None,0,0.0,504198,None,,-1,1,-1,1,0.0,588,239,None,,0,3,-1.1,-0.5,0,0.00,0.0,0.00,0.0,0.00,0.21,1.89,0.0,Anis,0.0,594,238,0,0.0,0,0.3,314,144,587,False,0.0,589,234,10,Hamstring injury - 75% chance of playing,2023-08-18T23:30:05.917352Z,49,310,204,0,0,None,0,,504198.jpg,0.0,594,238,0,0,0.0,Slimane,0.0,520,191,False,None,0,0.0,d,17,49,4.0,200,105,0,153,15,2263,1186,0.0,0.0,Slimane,1
0,0,6,None,None,0,0.0,432990,None,,0,0,0,0,0.9,259,91,None,,0,2,-0.5,0.5,1,0.00,0.0,0.00,0.0,0.00,0.76,1.24,0.0,Yasser,1.0,228,81,1,1.64,0,1.8,252,92,592,False,15.2,199,81,55,,None,45,463,120,0,0,None,0,,432990.jpg,1.0,244,94,0,0,0.0,Larouci,0.1,478,181,False,None,0,0.0,a,17,49,2.0,223,76,2,141,49,940,344,0.2,0.4,Larouci,0
0,0,-1,None,None,0,0.0,523957,None,,0,0,0,0,25.9,89,8,None,,0,4,0.5,1.5,2,0.11,0.06,0.38,0.21,0.27,3.26,1.76,0.15,Bénie,2.0,163,23,2,1.08,0,5.4,154,22,593,False,6.4,258,28,167,,None,55,131,38,0,0,None,0,,523957.jpg,2.0,168,23,0,0,0.0,Traoré,0.1,463,66,False,None,2,1.08,a,17,49,21.0,98,26,4,2059,303,2376,1263,0.4,0.7,T.Bénie,0
0,0,11,100,100,0,0.0,424001,None,,0,0,0,0,12.3,161,96,None,,0,3,-0.5,0.5,1,0.00,0.0,0.06,0.08,0.06,1.03,1.38,0.08,Vini,1.0,249,112,1,1.34,0,4.0,199,91,638,False,19.8,175,66,67,,2023-08-10T15:30:07.083501Z,50,241,154,0,0,None,0,,424001.jpg,1.0,288,130,0,0,0.0,de Souza Costa,0.0,638,264,False,None,1,1.34,a,17,49,8.0,165,89,2,150,39,192,105,0.2,0.4,Vini Souza,0
0,0,0,None,None,0,0,471848,None,,0,0,0,0,0.0,397,161,None,,0,2,-1.5,-0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Femi,0.0,416,159,0,0,0,0.0,420,166,653,False,0.0,411,167,0,,None,40,656,207,0,0,None,0,,471848.jpg,0.0,416,159,0,0,0,Seriki,0.0,512,186,False,None,0,0,a,17,49,0.0,343,135,0,1475,642,408,283,0.0,0.0,Seriki,0
0,0,0,None,None,0,0,532377,None,,0,0,0,0,0.0,554,61,None,,0,4,-1.5,-0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Louie,0.0,562,62,0,0,0,0.0,564,62,654,False,0.0,555,60,0,,None,45,526,85,0,0,None,0,,532377.jpg,0.0,562,62,0,0,0,Marsh,0.0,509,72,False,None,0,0,a,17,49,0.0,528,59,0,2243,1037,794,573,0.0,0.0,Marsh,0
0,0,6,None,None,0,0.0,538210,None,,0,0,0,0,1.0,256,130,None,,0,3,-0.5,0.5,1,0.01,0.05,0.01,0.05,0.00,0.12,0.57,0.0,Andre,1.0,234,101,1,4.74,0,0.6,298,135,655,False,2.8,294,130,19,,None,45,531,281,0,0,None,0,,538210.jpg,1.0,260,109,0,0,0.0,Brooks,0.0,542,203,False,None,0,0.0,a,17,49,2.0,226,113,2,1762,630,592,398,0.2,0.4,Brooks,0
0,0,5,None,None,0,0.0,487836,None,,0,0,0,0,0.3,289,38,None,,0,4,-0.5,0.5,1,0.00,0.0,0.00,0.0,0.00,0.12,0.98,0.0,Antwoine,1.0,231,30,1,8.18,0,0.0,547,57,656,False,0.0,538,55,11,,None,45,503,80,0,0,None,0,,487836.jpg,1.0,253,31,0,0,0.0,Hackford,0.1,468,67,False,None,0,0.0,a,17,49,0.0,508,54,2,3829,1255,1318,779,0.2,0.4,Hackford,0
0,0,24,None,None,0,0.0,196100,2,,0,0,0,0,21.5,108,73,None,,0,3,0.2,1.2,6,0.12,0.12,0.14,0.14,0.02,1.36,1.36,0.02,Gustavo,6.0,27,11,2,2.0,1,7.7,100,55,663,False,42.8,70,26,90,,None,50,217,139,0,0,None,0,,196100.jpg,6.0,32,11,0,0,0.0,Hamer,0.1,436,145,False,None,1,1.0,a,17,49,13.0,135,79,6,6278,4804,819,764,1.2,1.2,Hamer,1
0,0,0,None,None,0,0,173807,None,,0,0,0,0,0.0,610,255,None,,0,3,0.2,1.2,0,0.00,0,0.00,0,0.00,0.00,0,0,Tom,0.0,615,255,0,0,0,0.0,617,256,666,False,0.0,612,252,0,,None,50,206,132,0,0,None,0,,173807.jpg,0.0,615,255,0,0,0,Davies,0.0,663,281,False,None,0,0,a,17,49,0.0,594,242,0,55,23,21,16,0.0,0.0,T.Davies,0
0,0,0,None,None,0,0,214572,None,,0,0,0,0,0.0,360,32,None,,0,1,0.0,-0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Brandon,0.0,380,49,0,0,0,0.0,384,49,491,False,0.0,374,49,0,,None,40,616,60,0,0,None,0,,214572.jpg,0.0,380,49,0,0,0,Austin,0.2,304,49,False,None,0,0,a,18,6,0.0,304,30,0,1730,519,2148,912,0.0,0.0,Austin,0
0,0,0,0,0,0,0,202993,None,,0,0,0,0,0.0,654,281,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Rodrigo,0.0,652,279,0,0,0,0.0,655,281,492,False,0.0,654,281,0,Knee injury - Expected back 04 Nov,2023-07-05T16:30:03.838788Z,55,110,66,0,0,None,0,,202993.jpg,0.0,652,279,0,0,0,Bentancur,0.0,640,266,False,None,0,0,i,18,6,0.0,650,277,0,135,49,396,130,0.0,0.0,Bentancur,0
0,0,35,None,None,1,0.5,227127,None,,0,0,0,0,27.6,83,56,None,,0,3,2.5,2.0,3,0.12,0.06,0.23,0.12,0.11,4.01,2.0,0.06,Yves,2.5,113,41,2,1.0,0,9.3,78,46,493,False,50.4,48,16,180,,None,50,235,150,0,0,None,0,,227127.jpg,2.5,117,44,0,0,0.0,Bissouma,0.5,229,70,False,None,2,1.0,a,18,6,15.0,125,74,5,22500,17624,6291,3274,0.5,1.0,Bissouma,0
0,0,0,0,0,0,0,436234,None,,0,0,0,0,0.0,625,262,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Bryan,0.0,626,261,0,0,0,0.0,629,263,494,False,0.0,626,261,0,Groin Injury - Unknown return date,2023-08-04T11:00:04.405468Z,50,244,155,0,0,None,0,,436234.jpg,0.0,626,261,0,0,0,Gil Salvatierra,0.0,654,276,False,None,0,0,i,18,6,0.0,614,253,0,68,31,236,65,0.0,0.0,Bryan,0
