,Name,GW,Season,Squad,Total Points
1792,Pervis-Estupinan,3,2022-23,Brighton,1.0
1793,Pervis-Estupinan,4,2022-23,Brighton,6.0
1794,Pervis-Estupinan,5,2022-23,Brighton,4.0
1795,Pervis-Estupinan,6,2022-23,Brighton,1.0
1796,Pervis-Estupinan,9,2022-23,Brighton,0.0
1797,Pervis-Estupinan,10,2022-23,Brighton,2.0
1798,Pervis-Estupinan,11,2022-23,Brighton,1.0
1799,Pervis-Estupinan,12,2022-23,Brighton,0.0
1800,Pervis-Estupinan,13,2022-23,Brighton,0.0
1801,Pervis-Estupinan,14,2022-23,Brighton,7.0
1802,Pervis-Estupinan,15,2022-23,Brighton,1.0
1803,Pervis-Estupinan,16,2022-23,Brighton,1.0
1804,Pervis-Estupinan,17,2022-23,Brighton,2.0
1805,Pervis-Estupinan,18,2022-23,Brighton,0.0
1806,Pervis-Estupinan,19,2022-23,Brighton,
1807,Jonny-Evans,1,2022-23,Leicester City,1.0
1808,Jonny-Evans,2,2022-23,Leicester City,0.0
1809,Jonny-Evans,3,2022-23,Leicester City,1.0
1810,Jonny-Evans,4,2022-23,Leicester City,1.0
1811,Jonny-Evans,5,2022-23,Leicester City,2.0
1812,Jonny-Evans,6,2022-23,Leicester City,0.0
1813,Jonny-Evans,8,2022-23,Leicester City,-1.0
1814,Jonny-Evans,9,2022-23,Leicester City,6.0
1815,Jonny-Evans,10,2022-23,Leicester City,1.0
1816,Jonny-Evans,16,2022-23,Leicester City,0.0
1817,Eberechi-Eze,3,2022-23,Crystal Palace,3.0
1818,Eberechi-Eze,4,2022-23,Crystal Palace,5.0
1819,Eberechi-Eze,5,2022-23,Crystal Palace,3.0
1820,Eberechi-Eze,6,2022-23,Crystal Palace,3.0
1821,Eberechi-Eze,9,2022-23,Crystal Palace,2.0
1822,Eberechi-Eze,10,2022-23,Crystal Palace,10.0
1823,Eberechi-Eze,11,2022-23,Crystal Palace,3.0
1824,Eberechi-Eze,12,2022-23,Crystal Palace,10.0
1825,Eberechi-Eze,13,2022-23,Crystal Palace,2.0
1826,Eberechi-Eze,14,2022-23,Crystal Palace,3.0
1827,Eberechi-Eze,15,2022-23,Crystal Palace,6.0
1828,Eberechi-Eze,16,2022-23,Crystal Palace,2.0
1829,Eberechi-Eze,17,2022-23,Crystal Palace,1.0
1830,Eberechi-Eze,18,2022-23,Crystal Palace,8.0
1831,Eberechi-Eze,19,2022-23,Crystal Palace,
1832,Lukasz-Fabianski,4,2022-23,West Ham,8.0
1833,Lukasz-Fabianski,5,2022-23,West Ham,4.0
1834,Lukasz-Fabianski,6,2022-23,West Ham,1.0
1835,Lukasz-Fabianski,8,2022-23,West Ham,2.0
1836,Lukasz-Fabianski,9,2022-23,West Ham,7.0
1837,Lukasz-Fabianski,10,2022-23,West Ham,2.0
1838,Lukasz-Fabianski,11,2022-23,West Ham,6.0
1839,Lukasz-Fabianski,12,2022-23,West Ham,4.0
1840,Lukasz-Fabianski,13,2022-23,West Ham,8.0
1841,Lukasz-Fabianski,14,2022-23,West Ham,1.0
1842,Lukasz-Fabianski,15,2022-23,West Ham,2.0
1843,Lukasz-Fabianski,16,2022-23,West Ham,9.0
1844,Lukasz-Fabianski,17,2022-23,West Ham,1.0
1845,Lukasz-Fabianski,18,2022-23,West Ham,2.0
1846,Lukasz-Fabianski,19,2022-23,West Ham,
1847,Fabinho,2,2022-23,Liverpool,
1848,Fabinho,3,2022-23,Liverpool,
1849,Fabinho,4,2022-23,Liverpool,
1850,Fabinho,5,2022-23,Liverpool,
1851,Fabinho,6,2022-23,Liverpool,
1852,Fabinho,9,2022-23,Liverpool,
1853,Fabinho,10,2022-23,Liverpool,
1854,Fabinho,11,2022-23,Liverpool,
1855,Fabinho,12,2022-23,Liverpool,
1856,Fabinho,13,2022-23,Liverpool,
1857,Fabinho,14,2022-23,Liverpool,
1858,Fabinho,15,2022-23,Liverpool,
1859,Fabinho,16,2022-23,Liverpool,
1860,Fabinho,17,2022-23,Liverpool,
1861,Fabinho,19,2022-23,Liverpool,
1862,Wout-Faes,8,2022-23,Leicester City,-1.0
1863,Wout-Faes,9,2022-23,Leicester City,6.0
1864,Wout-Faes,10,2022-23,Leicester City,1.0
1865,Wout-Faes,11,2022-23,Leicester City,6.0
1866,Wout-Faes,12,2022-23,Leicester City,7.0
1867,Wout-Faes,13,2022-23,Leicester City,5.0
1868,Wout-Faes,14,2022-23,Leicester City,2.0
1869,Wout-Faes,15,2022-23,Leicester City,6.0
1870,Wout-Faes,16,2022-23,Leicester City,6.0
1871,Wout-Faes,17,2022-23,Leicester City,1.0
1872,Wout-Faes,18,2022-23,Leicester City,-3.0
1873,Wout-Faes,19,2022-23,Leicester City,
1874,Joao-Felix,7,2022-23,Chelsea,
1875,Evan-Ferguson,4,2022-23,Brighton,0.0
1876,Evan-Ferguson,16,2022-23,Brighton,0.0
1877,Evan-Ferguson,17,2022-23,Brighton,1.0
1878,Evan-Ferguson,18,2022-23,Brighton,5.0
1879,Evan-Ferguson,19,2022-23,Brighton,
1880,Bruno-Fernandes,2,2022-23,Manchester Utd,1.0
1881,Bruno-Fernandes,3,2022-23,Manchester Utd,1.0
1882,Bruno-Fernandes,4,2022-23,Manchester Utd,8.0
1883,Bruno-Fernandes,5,2022-23,Manchester Utd,3.0
1884,Bruno-Fernandes,6,2022-23,Manchester Utd,7.0
1885,Bruno-Fernandes,9,2022-23,Manchester Utd,1.0
1886,Bruno-Fernandes,10,2022-23,Manchester Utd,2.0
1887,Bruno-Fernandes,11,2022-23,Manchester Utd,2.0
1888,Bruno-Fernandes,12,2022-23,Manchester Utd,11.0
1889,Bruno-Fernandes,13,2022-23,Manchester Utd,2.0
1890,Bruno-Fernandes,14,2022-23,Manchester Utd,2.0
1891,Bruno-Fernandes,16,2022-23,Manchester Utd,6.0
1892,Bruno-Fernandes,17,2022-23,Manchester Utd,3.0
1893,Bruno-Fernandes,18,2022-23,Manchester Utd,6.0
1894,Bruno-Fernandes,19,2022-23,Manchester Utd,
1895,Mateo-Fernandez,15,2022-23,Leeds United,
1896,Mateo-Fernandez,16,2022-23,Leeds United,
1897,Roberto-Firmino,1,2022-23,Liverpool,1.0
1898,Roberto-Firmino,3,2022-23,Liverpool,2.0
1899,Roberto-Firmino,4,2022-23,Liverpool,22.0
1900,Roberto-Firmino,5,2022-23,Liverpool,9.0
1901,Roberto-Firmino,6,2022-23,Liverpool,1.0
1902,Roberto-Firmino,9,2022-23,Liverpool,12.0
1903,Roberto-Firmino,10,2022-23,Liverpool,6.0
1904,Roberto-Firmino,11,2022-23,Liverpool,2.0
1905,Roberto-Firmino,12,2022-23,Liverpool,2.0
1906,Roberto-Firmino,13,2022-23,Liverpool,2.0
1907,Roberto-Firmino,14,2022-23,Liverpool,2.0
1908,Roberto-Firmino,15,2022-23,Liverpool,2.0
1909,Roberto-Firmino,16,2022-23,Liverpool,6.0
1910,Junior-Firpo,9,2022-23,Leeds United,
1911,Junior-Firpo,11,2022-23,Leeds United,
1912,Junior-Firpo,12,2022-23,Leeds United,
1913,Junior-Firpo,13,2022-23,Leeds United,
1914,Junior-Firpo,14,2022-23,Leeds United,
1915,Junior-Firpo,15,2022-23,Leeds United,
1916,Junior-Firpo,16,2022-23,Leeds United,
1917,Junior-Firpo,17,2022-23,Leeds United,
1918,Junior-Firpo,18,2022-23,Leeds United,
1919,Junior-Firpo,19,2022-23,Leeds United,
1920,Junior-Firpo,20,2022-23,Leeds United,
1921,Phil-Foden,3,2022-23,Manchester City,2.0
1922,Phil-Foden,4,2022-23,Manchester City,4.0
1923,Phil-Foden,5,2022-23,Manchester City,4.0
1924,Phil-Foden,6,2022-23,Manchester City,2.0
1925,Phil-Foden,8,2022-23,Manchester City,8.0
1926,Phil-Foden,9,2022-23,Manchester City,19.0
1927,Phil-Foden,10,2022-23,Manchester City,11.0
1928,Phil-Foden,11,2022-23,Manchester City,2.0
1929,Phil-Foden,13,2022-23,Manchester City,1.0
1930,Phil-Foden,14,2022-23,Manchester City,1.0
1931,Phil-Foden,15,2022-23,Manchester City,1.0
1932,Phil-Foden,16,2022-23,Manchester City,9.0
1933,Phil-Foden,17,2022-23,Manchester City,1.0
1934,Phil-Foden,18,2022-23,Manchester City,1.0
1935,Phil-Foden,19,2022-23,Manchester City,
1936,Wesley-Fofana,1,2022-23,Leicester City,1.0
1937,Wesley-Fofana,2,2022-23,Leicester City,-1.0
1938,Wesley-Fofana,6,2022-23,Chelsea,2.0
1939,Wesley-Fofana,9,2022-23,Chelsea,2.0
1940,Pablo-Fornals,4,2022-23,West Ham,
1941,Pablo-Fornals,5,2022-23,West Ham,
1942,Pablo-Fornals,6,2022-23,West Ham,
1943,Pablo-Fornals,8,2022-23,West Ham,
1944,Pablo-Fornals,9,2022-23,West Ham,
1945,Pablo-Fornals,10,2022-23,West Ham,
1946,Pablo-Fornals,11,2022-23,West Ham,
1947,Pablo-Fornals,12,2022-23,West Ham,
1948,Pablo-Fornals,13,2022-23,West Ham,
1949,Pablo-Fornals,14,2022-23,West Ham,
1950,Pablo-Fornals,15,2022-23,West Ham,
1951,Pablo-Fornals,16,2022-23,West Ham,
1952,Pablo-Fornals,17,2022-23,West Ham,
1953,Pablo-Fornals,18,2022-23,West Ham,
1954,Pablo-Fornals,19,2022-23,West Ham,
1955,Adam-Forshaw,2,2022-23,Leeds United,1.0
1956,Adam-Forshaw,3,2022-23,Leeds United,1.0
1957,Adam-Forshaw,4,2022-23,Leeds United,1.0
1958,Adam-Forshaw,5,2022-23,Leeds United,0.0
1959,Adam-Forshaw,6,2022-23,Leeds United,0.0
1960,Adam-Forshaw,17,2022-23,Leeds United,2.0
1961,Adam-Forshaw,18,2022-23,Leeds United,1.0
1962,Fraser-Forster,4,2022-23,Tottenham,0.0
1963,Fraser-Forster,5,2022-23,Tottenham,0.0
1964,Fraser-Forster,6,2022-23,Tottenham,0.0
1965,Fraser-Forster,8,2022-23,Tottenham,0.0
1966,Fraser-Forster,9,2022-23,Tottenham,0.0
1967,Fraser-Forster,10,2022-23,Tottenham,0.0
1968,Fraser-Forster,11,2022-23,Tottenham,0.0
1969,Fraser-Forster,12,2022-23,Tottenham,0.0
1970,Fraser-Forster,13,2022-23,Tottenham,0.0
1971,Fraser-Forster,14,2022-23,Tottenham,0.0
1972,Fraser-Forster,15,2022-23,Tottenham,0.0
1973,Fraser-Forster,16,2022-23,Tottenham,0.0
1974,Fraser-Forster,17,2022-23,Tottenham,2.0
1975,Fraser-Forster,18,2022-23,Tottenham,0.0
1976,Fraser-Forster,19,2022-23,Tottenham,
1977,Tyrese-Francois,1,2022-23,Fulham,0.0
1978,Tyrese-Francois,2,2022-23,Fulham,1.0
1979,Tyrese-Francois,3,2022-23,Fulham,0.0
1980,Tyrese-Francois,4,2022-23,Fulham,0.0
1981,Tyrese-Francois,5,2022-23,Fulham,0.0
1982,Ryan-Fraser,1,2022-23,Newcastle Utd,1.0
1983,Ryan-Fraser,3,2022-23,Newcastle Utd,0.0
1984,Ryan-Fraser,4,2022-23,Newcastle Utd,1.0
1985,Ryan-Fraser,5,2022-23,Newcastle Utd,2.0
1986,Ryan-Fraser,6,2022-23,Newcastle Utd,2.0
1987,Ryan-Fraser,8,2022-23,Newcastle Utd,2.0
1988,Ryan-Fraser,9,2022-23,Newcastle Utd,1.0
1989,Ryan-Fraser,10,2022-23,Newcastle Utd,0.0
1990,Ryan-Fraser,11,2022-23,Newcastle Utd,1.0
1991,Ryan-Fraser,12,2022-23,Newcastle Utd,1.0
1992,Ryan-Fraser,13,2022-23,Newcastle Utd,0.0
1993,Ryan-Fraser,14,2022-23,Newcastle Utd,0.0
1994,Ryan-Fraser,15,2022-23,Newcastle Utd,0.0
1995,Ryan-Fraser,17,2022-23,Newcastle Utd,0.0
1996,Fred,3,2022-23,Manchester Utd,
1997,Fred,4,2022-23,Manchester Utd,
1998,Fred,5,2022-23,Manchester Utd,
1999,Fred,6,2022-23,Manchester Utd,
2000,Fred,9,2022-23,Manchester Utd,
2001,Fred,10,2022-23,Manchester Utd,
2002,Fred,11,2022-23,Manchester Utd,
2003,Fred,12,2022-23,Manchester Utd,
2004,Fred,13,2022-23,Manchester Utd,
2005,Fred,14,2022-23,Manchester Utd,
2006,Fred,15,2022-23,Manchester Utd,
2007,Fred,16,2022-23,Manchester Utd,
2008,Fred,17,2022-23,Manchester Utd,
2009,Fred,18,2022-23,Manchester Utd,
2010,Fred,19,2022-23,Manchester Utd,
2011,Ryan-Fredericks,5,2022-23,Bournemouth,1.0
2012,Ryan-Fredericks,6,2022-23,Bournemouth,1.0
2013,Ryan-Fredericks,10,2022-23,Bournemouth,1.0
2014,Ryan-Fredericks,11,2022-23,Bournemouth,1.0
2015,Ryan-Fredericks,12,2022-23,Bournemouth,2.0
2016,Ryan-Fredericks,13,2022-23,Bournemouth,1.0
2017,Ryan-Fredericks,14,2022-23,Bournemouth,1.0
2018,Ryan-Fredericks,15,2022-23,Bournemouth,1.0
2019,Ryan-Fredericks,16,2022-23,Bournemouth,0.0
2020,Remo-Freuler,4,2022-23,Nott'ham Forest,1.0
2021,Remo-Freuler,5,2022-23,Nott'ham Forest,2.0
2022,Remo-Freuler,6,2022-23,Nott'ham Forest,0.0
2023,Remo-Freuler,8,2022-23,Nott'ham Forest,2.0
2024,Remo-Freuler,9,2022-23,Nott'ham Forest,1.0
2025,Remo-Freuler,10,2022-23,Nott'ham Forest,2.0
2026,Remo-Freuler,11,2022-23,Nott'ham Forest,2.0
2027,Remo-Freuler,12,2022-23,Nott'ham Forest,2.0
2028,Remo-Freuler,13,2022-23,Nott'ham Forest,2.0
2029,Remo-Freuler,14,2022-23,Nott'ham Forest,2.0
2030,Remo-Freuler,15,2022-23,Nott'ham Forest,2.0
2031,Remo-Freuler,16,2022-23,Nott'ham Forest,3.0
2032,Remo-Freuler,17,2022-23,Nott'ham Forest,2.0
2033,Remo-Freuler,18,2022-23,Nott'ham Forest,2.0
2034,Remo-Freuler,19,2022-23,Nott'ham Forest,
2035,Conor-Gallagher,3,2022-23,Chelsea,2.0
2036,Conor-Gallagher,4,2022-23,Chelsea,-2.0
2037,Conor-Gallagher,6,2022-23,Chelsea,1.0
2038,Conor-Gallagher,9,2022-23,Chelsea,8.0
2039,Conor-Gallagher,10,2022-23,Chelsea,3.0
2040,Conor-Gallagher,11,2022-23,Chelsea,1.0
2041,Conor-Gallagher,12,2022-23,Chelsea,1.0
2042,Conor-Gallagher,13,2022-23,Chelsea,0.0
2043,Conor-Gallagher,14,2022-23,Chelsea,5.0
2044,Conor-Gallagher,15,2022-23,Chelsea,0.0
2045,Conor-Gallagher,16,2022-23,Chelsea,2.0
2046,Conor-Gallagher,17,2022-23,Chelsea,1.0
2047,Conor-Gallagher,18,2022-23,Chelsea,0.0
2048,Conor-Gallagher,19,2022-23,Chelsea,
2049,Conor-Gallagher,7,2022-23,Chelsea,
2050,Idrissa-Gana-Gueye,6,2022-23,Everton,
2051,Idrissa-Gana-Gueye,8,2022-23,Everton,
2052,Idrissa-Gana-Gueye,9,2022-23,Everton,
2053,Idrissa-Gana-Gueye,10,2022-23,Everton,
2054,Idrissa-Gana-Gueye,11,2022-23,Everton,
2055,Idrissa-Gana-Gueye,12,2022-23,Everton,
2056,Idrissa-Gana-Gueye,13,2022-23,Everton,
2057,Idrissa-Gana-Gueye,14,2022-23,Everton,
2058,Idrissa-Gana-Gueye,15,2022-23,Everton,
2059,Idrissa-Gana-Gueye,16,2022-23,Everton,
2060,Idrissa-Gana-Gueye,17,2022-23,Everton,
2061,Idrissa-Gana-Gueye,18,2022-23,Everton,
2062,Idrissa-Gana-Gueye,19,2022-23,Everton,
2063,Alejandro-Garnacho,1,2022-23,Manchester Utd,1.0
2064,Alejandro-Garnacho,2,2022-23,Manchester Utd,0.0
2065,Alejandro-Garnacho,3,2022-23,Manchester Utd,0.0
2066,Alejandro-Garnacho,4,2022-23,Manchester Utd,0.0
2067,Alejandro-Garnacho,5,2022-23,Manchester Utd,0.0
2068,Alejandro-Garnacho,11,2022-23,Manchester Utd,0.0
2069,Alejandro-Garnacho,12,2022-23,Manchester Utd,0.0
2070,Alejandro-Garnacho,13,2022-23,Manchester Utd,0.0
2071,Alejandro-Garnacho,14,2022-23,Manchester Utd,0.0
2072,Alejandro-Garnacho,15,2022-23,Manchester Utd,2.0
2073,Alejandro-Garnacho,16,2022-23,Manchester Utd,5.0
2074,Alejandro-Garnacho,17,2022-23,Manchester Utd,0.0
2075,Alejandro-Garnacho,18,2022-23,Manchester Utd,1.0
2076,Alejandro-Garnacho,19,2022-23,Manchester Utd,
2077,James-Garner,1,2022-23,Manchester Utd,0.0
2078,James-Garner,2,2022-23,Manchester Utd,0.0
2079,James-Garner,8,2022-23,Everton,0.0
2080,James-Garner,9,2022-23,Everton,0.0
2081,James-Garner,10,2022-23,Everton,1.0
2082,James-Garner,11,2022-23,Everton,1.0
2083,James-Garner,12,2022-23,Everton,1.0
2084,James-Garner,13,2022-23,Everton,0.0
2085,James-Garner,14,2022-23,Everton,1.0
2086,James-Garner,15,2022-23,Everton,1.0
2087,David-de-Gea,3,2022-23,Manchester Utd,
2088,David-de-Gea,4,2022-23,Manchester Utd,
2089,David-de-Gea,5,2022-23,Manchester Utd,
2090,David-de-Gea,6,2022-23,Manchester Utd,
2091,David-de-Gea,9,2022-23,Manchester Utd,
2092,David-de-Gea,10,2022-23,Manchester Utd,
2093,David-de-Gea,11,2022-23,Manchester Utd,
2094,David-de-Gea,12,2022-23,Manchester Utd,
2095,David-de-Gea,13,2022-23,Manchester Utd,
2096,David-de-Gea,14,2022-23,Manchester Utd,
2097,David-de-Gea,15,2022-23,Manchester Utd,
2098,David-de-Gea,16,2022-23,Manchester Utd,
2099,David-de-Gea,17,2022-23,Manchester Utd,
2100,David-de-Gea,18,2022-23,Manchester Utd,
2101,David-de-Gea,19,2022-23,Manchester Utd,
2102,Joe-Gelhardt,3,2022-23,Leeds United,1.0
2103,Joe-Gelhardt,4,2022-23,Leeds United,1.0
2104,Joe-Gelhardt,5,2022-23,Leeds United,1.0
2105,Joe-Gelhardt,6,2022-23,Leeds United,1.0
2106,Joe-Gelhardt,10,2022-23,Leeds United,1.0
2107,Joe-Gelhardt,11,2022-23,Leeds United,1.0
2108,Joe-Gelhardt,12,2022-23,Leeds United,1.0
2109,Joe-Gelhardt,13,2022-23,Leeds United,4.0
2110,Joe-Gelhardt,14,2022-23,Leeds United,0.0
2111,Joe-Gelhardt,15,2022-23,Leeds United,0.0
2112,Joe-Gelhardt,16,2022-23,Leeds United,1.0
2113,Joe-Gelhardt,17,2022-23,Leeds United,1.0
2114,Joe-Gelhardt,18,2022-23,Leeds United,1.0
2115,Joe-Gelhardt,19,2022-23,Leeds United,
2116,Joe-Gelhardt,20,2022-23,Leeds United,
2117,Saman-Ghoddos,4,2022-23,Brentford,0.0
2118,Saman-Ghoddos,5,2022-23,Brentford,1.0
2119,Saman-Ghoddos,6,2022-23,Brentford,0.0
2120,Saman-Ghoddos,8,2022-23,Brentford,0.0
2121,Saman-Ghoddos,9,2022-23,Brentford,0.0
2122,Saman-Ghoddos,10,2022-23,Brentford,1.0
