,index,Date,Day,Comp,Round,Venue,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Name,Season,Fls,Fld,Off,Crs,TklW,OG,PKwon,PKcon,WDL,GoalsTeams,Team Score,Opp Score,CS,Was Home,GW
1128,2,2023-08-26,Sat,Premier League,Matchweek 3,Away,Wolves,Everton,Y,RM,90.0,0.0,1.0,0,0,1,0,0,0,58,0,0,0,0.0,0.0,0.4,5,1,41,47,87.2,3,39,3,4,1,Match Report,Pedro-Neto,2023-24,,,,,,,,,W,1–0,1,0,1.0,0.0,3
1129,0,2023-08-13,Sun,Premier League,Matchweek 1,Away,Tottenham,Brentford,N,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report,Pedro-Porro,2023-24,,,,,,,,,D,2–2,2,2,0.0,0.0,1
1130,1,2023-08-19,Sat,Premier League,Matchweek 2,Home,Tottenham,Manchester Utd,Y,RB,87.0,0.0,0.0,0,0,1,0,0,0,62,1,1,2,0.1,0.1,0.1,3,1,43,52,82.7,2,23,3,1,1,Match Report,Pedro-Porro,2023-24,,,,,,,,,W,2–0,2,0,1.0,1.0,2
1131,2,2023-08-26,Sat,Premier League,Matchweek 3,Away,Tottenham,Bournemouth,Y,RB,90.0,0.0,0.0,0,0,3,0,0,0,81,3,0,2,0.1,0.1,0.0,2,0,54,61,88.5,0,46,2,0,0,Match Report,Pedro-Porro,2023-24,,,,,,,,,W,2–0,2,0,1.0,0.0,3
1132,0,2023-08-12,Sat,Premier League,Matchweek 1,Away,Luton Town,Brighton,Y,CM,87.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,22.0,1.0,1.0,1.0,0.3,0.3,0.0,0.0,0.0,9.0,14.0,64.3,1.0,15.0,1.0,0.0,0.0,Match Report,Pelly-Ruddock-Mpanzu,2023-24,,,,,,,,,L,1–4,1,4,0.0,0.0,1
1133,2,2023-08-25,Fri,Premier League,Matchweek 3,Away,Luton Town,Chelsea,N,CM,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,100.0,1.0,3.0,0.0,1.0,1.0,Match Report,Pelly-Ruddock-Mpanzu,2023-24,,,,,,,,,L,0–3,0,3,0.0,0.0,3
1134,3,2023-08-29,Tue,EFL Cup,Second round,Home,Luton Town,Gillingham,Y,CM,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,Match Report,Pelly-Ruddock-Mpanzu,2023-24,,,,,,,,,W,3–2,3,2,0.0,1.0,round
1135,0,2023-08-12,Sat,Premier League,Matchweek 1,Home,Brighton,Luton Town,Y,LB,90.0,0.0,1.0,0,0,3,2,1,0,100,1,0,1,0.1,0.1,1.5,10,1,78,94,83.0,15,75,10,1,1,Match Report,Pervis-Estupinan,2023-24,,,,,,,,,W,4–1,4,1,0.0,1.0,1
1136,1,2023-08-19,Sat,Premier League,Matchweek 2,Away,Brighton,Wolves,Y,LB,90.0,1.0,1.0,0,0,2,1,1,0,68,2,1,1,0.2,0.2,0.5,2,0,46,58,79.3,6,36,2,2,0,Match Report,Pervis-Estupinan,2023-24,,,,,,,,,W,4–1,4,1,0.0,0.0,2
1137,2,2023-08-26,Sat,Premier League,Matchweek 3,Home,Brighton,West Ham,Y,LB,90.0,0.0,0.0,0,0,0,0,0,0,86,0,2,0,0.0,0.0,0.1,4,0,66,81,81.5,9,64,5,3,1,Match Report,Pervis-Estupinan,2023-24,,,,,,,,,L,1–3,1,3,0.0,1.0,3
1138,0,2023-08-06,Sun,Community Shield,FA Community Shield,Neutral,Manchester City,Arsenal,N,,33.0,0.0,0.0,0,0,1,1,0,0,,,0,,,,,,,,,,,,,,,Match Report,Phil-Foden,2023-24,,,,,,,,,D,1 (1)–1 (4),1,1,0.0,0.0,Community
1139,1,2023-08-11,Fri,Premier League,Matchweek 1,Away,Manchester City,Burnley,Y,"RM,LW",90.0,0.0,0.0,0,0,3,1,0,0,58.0,0.0,1,1.0,0.3,0.3,0.1,4.0,0.0,37.0,48.0,77.1,5.0,43.0,1.0,2.0,1.0,Match Report,Phil-Foden,2023-24,,,,,,,,,W,3–0,3,0,1.0,0.0,1
1140,2,2023-08-16,Wed,Super Cup,UEFA Super Cup,Home,eng Manchester City,es Sevilla,Y,AM,90.0,0.0,0.0,0,0,2,0,0,0,,,0,,,,,,,,,,,,,,,Match Report,Phil-Foden,2023-24,,,,,,,,,D,1 (5)–1 (4),1,1,0.0,1.0,Super
1141,3,2023-08-19,Sat,Premier League,Matchweek 2,Home,Manchester City,Newcastle Utd,Y,RW,90.0,0.0,1.0,0,0,3,1,0,0,61.0,0.0,0,1.0,0.3,0.3,0.5,9.0,1.0,50.0,56.0,89.3,11.0,32.0,6.0,3.0,3.0,Match Report,Phil-Foden,2023-24,,,,,,,,,W,1–0,1,0,1.0,1.0,2
1142,4,2023-08-27,Sun,Premier League,Matchweek 3,Away,Manchester City,Sheffield Utd,N,RW,5.0,0.0,1.0,0,0,1,0,0,0,12.0,1.0,0,0.0,0.0,0.0,0.3,3.0,0.0,9.0,9.0,100.0,2.0,11.0,0.0,2.0,1.0,Match Report,Phil-Foden,2023-24,,,,,,,,,W,2–1,2,1,0.0,0.0,3
1143,0,2023-08-12,Sat,Premier League,Matchweek 1,Home,Bournemouth,West Ham,Y,DM,90.0,0.0,0.0,0,0,2,0,0,0,60.0,1.0,2,4.0,0.1,0.1,0.0,1.0,0.0,38.0,44.0,86.4,4.0,28.0,1.0,2.0,1.0,Match Report,Philip-Billing,2023-24,,,,,,,,,D,1–1,1,1,0.0,1.0,1
1144,1,2023-08-19,Sat,Premier League,Matchweek 2,Away,Bournemouth,Liverpool,Y,"AM,DM",90.0,0.0,0.0,0,0,2,0,0,0,43.0,3.0,1,3.0,0.4,0.4,0.0,2.0,1.0,22.0,32.0,68.8,6.0,19.0,1.0,1.0,1.0,Match Report,Philip-Billing,2023-24,,,,,,,,,L,1–3,1,3,0.0,0.0,2
1145,2,2023-08-26,Sat,Premier League,Matchweek 3,Home,Bournemouth,Tottenham,Y,"AM,DM",85.0,0.0,0.0,0,0,3,1,0,0,42.0,2.0,1,4.0,0.3,0.3,0.2,4.0,0.0,20.0,28.0,71.4,4.0,13.0,1.0,3.0,0.0,Match Report,Philip-Billing,2023-24,,,,,,,,,L,0–2,0,2,0.0,1.0,3
1146,3,2023-08-29,Tue,EFL Cup,Second round,Away,Bournemouth,Swansea City,Y,DM,90.0,0.0,0.0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,,Match Report,Philip-Billing,2023-24,,,,,,,,,W,3–2,3,2,0.0,0.0,round
1147,0,2023-08-12,Sat,Premier League,Matchweek 1,Away,Aston Villa,Newcastle Utd,N,FW,4.0,0.0,0.0,0,0,1,0,0,0,11,0,0,0,0.1,0.1,0.0,1,0,7,9,77.8,1,6,3,1,1,Match Report,Philippe-Coutinho,2023-24,,,,,,,,,L,1–5,1,5,0.0,0.0,1
1148,1,2023-08-20,Sun,Premier League,Matchweek 2,Home,Aston Villa,Everton,N,AM,21.0,0.0,0.0,0,0,2,1,0,0,19,0,0,0,0.1,0.1,0.0,1,0,13,15,86.7,4,20,2,4,3,Match Report,Philippe-Coutinho,2023-24,,,,,,,,,W,4–0,4,0,1.0,1.0,2
1149,0,2023-08-13,Sun,Premier League,Matchweek 1,Away,Tottenham,Brentford,N,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report,Pierre-Hojbjerg,2023-24,,,,,,,,,D,2–2,2,2,0.0,0.0,1
1150,1,2023-08-19,Sat,Premier League,Matchweek 2,Home,Tottenham,Manchester Utd,N,DM,15.0,0.0,0.0,0,0,0,0,0,0,27,0,0,2,0.0,0.0,0.0,0,0,23,25,92.0,0,17,0,1,1,Match Report,Pierre-Hojbjerg,2023-24,,,,,,,,,W,2–0,2,0,1.0,1.0,2
1151,2,2023-08-26,Sat,Premier League,Matchweek 3,Away,Tottenham,Bournemouth,N,DM,31.0,0.0,0.0,0,0,0,0,0,0,47,1,0,1,0.0,0.0,0.0,0,0,40,43,93.0,2,36,0,2,1,Match Report,Pierre-Hojbjerg,2023-24,,,,,,,,,W,2–0,2,0,1.0,0.0,3
1152,0,2023-08-19,Sat,Premier League,Matchweek 2,Away,Manchester Utd,Tottenham,N,0,0.0,0.0,0.0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report,Radek-Vitek,2023-24,0,0,0,0,0,0,0,0,L,0–2,0,2,0.0,0.0,2
1153,0,2023-08-13,Sun,Premier League,Matchweek 1,Home,Chelsea,Liverpool,Y,AM,80.0,0.0,0.0,0,0,0,0,0,0,39,2,0,0,0.0,0.0,0.1,5,1,24,32,75.0,5,31,5,3,0,Match Report,Raheem-Sterling,2023-24,,,,,,,,,D,1–1,1,1,0.0,1.0,1
1154,1,2023-08-20,Sun,Premier League,Matchweek 2,Away,Chelsea,West Ham,Y,"AM,FW",90.0,0.0,0.0,0,0,1,0,0,0,65,1,0,0,0.1,0.1,0.1,7,0,37,53,69.8,4,51,10,12,6,Match Report,Raheem-Sterling,2023-24,,,,,,,,,L,1–3,1,3,0.0,0.0,2
1155,2,2023-08-25,Fri,Premier League,Matchweek 3,Home,Chelsea,Luton Town,Y,"AM,RM,FW",89.0,2.0,0.0,0,0,5,3,0,0,51,0,0,0,0.9,0.9,0.3,6,1,32,37,86.5,3,40,5,5,2,Match Report,Raheem-Sterling,2023-24,,,,,,,,,W,3–0,3,0,1.0,1.0,3
1156,0,2023-08-14,Mon,Premier League,Matchweek 1,Home,Manchester Utd,Wolves,Y,CB,90.0,1.0,0.0,0,0,2,1,0,0,49,1,0,1,1.0,1.0,0.0,2,0,34,38,89.5,1,25,1,0,0,Match Report,Raphael-Varane,2023-24,,,,,,,,,W,1–0,1,0,1.0,1.0,1
1157,1,2023-08-19,Sat,Premier League,Matchweek 2,Away,Manchester Utd,Tottenham,Y,CB,90.0,0.0,0.0,0,0,2,1,0,0,56,1,1,1,0.0,0.0,0.0,3,0,38,44,86.4,3,25,1,1,1,Match Report,Raphael-Varane,2023-24,,,,,,,,,L,0–2,0,2,0.0,0.0,2
1158,2,2023-08-26,Sat,Premier League,Matchweek 3,Home,Manchester Utd,Nott'ham Forest,Y,CB,45.0,0.0,0.0,0,0,0,0,0,0,55,0,0,1,0.0,0.0,0.0,1,0,52,53,98.1,8,51,3,0,0,Match Report,Raphael-Varane,2023-24,,,,,,,,,W,3–2,3,2,0.0,1.0,3
1159,0,2023-08-12,Sat,Premier League,Matchweek 1,Away,Fulham,Everton,Y,FW,57.0,0.0,0.0,0,0,1,0,0,0,19.0,0.0,0,0.0,0.1,0.1,0.0,0.0,0.0,12.0,17.0,70.6,1.0,19.0,0.0,0.0,0.0,Match Report,Raul-Jimenez,2023-24,,,,,,,,,W,1–0,1,0,1.0,0.0,1
1160,1,2023-08-19,Sat,Premier League,Matchweek 2,Home,Fulham,Brentford,Y,FW,85.0,0.0,0.0,0,0,2,0,0,0,37.0,1.0,0,0.0,0.1,0.1,0.0,1.0,0.0,15.0,26.0,57.7,0.0,24.0,2.0,1.0,0.0,Match Report,Raul-Jimenez,2023-24,,,,,,,,,L,0–3,0,3,0.0,1.0,2
1161,2,2023-08-26,Sat,Premier League,Matchweek 3,Away,Fulham,Arsenal,Y,FW,90.0,0.0,0.0,0,0,2,0,1,0,40.0,3.0,0,3.0,0.1,0.1,0.0,1.0,0.0,12.0,23.0,52.2,2.0,10.0,0.0,0.0,0.0,Match Report,Raul-Jimenez,2023-24,,,,,,,,,D,2–2,2,2,0.0,0.0,3
1162,3,2023-08-29,Tue,EFL Cup,Second round,Home,Fulham,Tottenham,N,,38.0,0.0,0.0,0,0,1,0,0,0,,,0,,,,,,,,,,,,,,,Match Report,Raul-Jimenez,2023-24,,,,,,,,,D,1 (5)–1 (3),1,1,0.0,1.0,round
1163,0,2023-08-14,Mon,Premier League,Matchweek 1,Away,Wolves,Manchester Utd,Y,LB,76.0,0.0,0.0,0,0,0,0,1,0,48.0,2.0,1,3.0,0.0,0.0,0.0,1.0,0.0,32.0,39.0,82.1,4.0,23.0,3.0,3.0,2.0,Match Report,Rayan-Ait-Nouri,2023-24,,,,,,,,,L,0–1,0,1,0.0,0.0,1
1164,1,2023-08-19,Sat,Premier League,Matchweek 2,Home,Wolves,Brighton,Y,LB,85.0,0.0,0.0,0,0,1,0,0,0,54.0,5.0,0,0.0,0.3,0.3,0.0,3.0,0.0,40.0,46.0,87.0,5.0,31.0,1.0,4.0,2.0,Match Report,Rayan-Ait-Nouri,2023-24,,,,,,,,,L,1–4,1,4,0.0,1.0,2
1165,2,2023-08-26,Sat,Premier League,Matchweek 3,Away,Wolves,Everton,N,LM,45.0,0.0,0.0,0,0,0,0,0,0,25.0,0.0,0,1.0,0.0,0.0,0.0,1.0,0.0,11.0,18.0,61.1,2.0,15.0,1.0,3.0,0.0,Match Report,Rayan-Ait-Nouri,2023-24,,,,,,,,,W,1–0,1,0,1.0,0.0,3
1166,3,2023-08-29,Tue,EFL Cup,Second round,Home,Wolves,Blackpool,Y,LM,80.0,0.0,0.0,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,Match Report,Rayan-Ait-Nouri,2023-24,,,,,,,,,W,5–0,5,0,1.0,1.0,round
1167,0,2023-08-25,Fri,Premier League,Matchweek 3,Away,Luton Town,Chelsea,Y,CB,76.0,0.0,0.0,0,0,0,0,0,0,32.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,20.0,25.0,80.0,3.0,18.0,0.0,0.0,0.0,Match Report,Reece-Burke,2023-24,,,,,,,,,L,0–3,0,3,0.0,0.0,3
1168,1,2023-08-29,Tue,EFL Cup,Second round,Home,Luton Town,Gillingham,N,,45.0,0.0,0.0,0,0,0,0,0,0,,,3,,,,,,,,,,,,,,,Match Report,Reece-Burke,2023-24,,,,,,,,,W,3–2,3,2,0.0,1.0,round
1169,0,2023-08-13,Sun,Premier League,Matchweek 1,Home,Chelsea,Liverpool,Y*,WB,75.0,0.0,0.0,0,0,1,0,0,0,73,0,0,0,0.0,0.0,0.3,2,0,55,68,80.9,7,51,5,1,1,Match Report,Reece-James,2023-24,,,,,,,,,D,1–1,1,1,0.0,1.0,1
1170,0,2023-08-12,Sat,Premier League,Matchweek 1,Home,Arsenal,Nott'ham Forest,N,0,0.0,0.0,0.0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report,Reiss-Nelson,2023-24,0,0,0,0,0,0,0,0,W,2–1,2,1,0.0,1.0,1
1171,1,2023-08-21,Mon,Premier League,Matchweek 2,Away,Arsenal,Crystal Palace,N,0,0.0,0.0,0.0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report,Reiss-Nelson,2023-24,0,0,0,0,0,0,0,0,W,1–0,1,0,1.0,0.0,2
1172,2,2023-08-26,Sat,Premier League,Matchweek 3,Home,Arsenal,Fulham,N,0,0.0,0.0,0.0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report,Reiss-Nelson,2023-24,0,0,0,0,0,0,0,0,D,2–2,2,2,0.0,1.0,3
1173,0,2023-08-12,Sat,Premier League,Matchweek 1,Away,Crystal Palace,Sheffield Utd,N,0,0.0,0.0,0.0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report,Remi-Matthews,2023-24,0,0,0,0,0,0,0,0,W,1–0,1,0,1.0,0.0,1
1174,1,2023-08-21,Mon,Premier League,Matchweek 2,Home,Crystal Palace,Arsenal,N,0,0.0,0.0,0.0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report,Remi-Matthews,2023-24,0,0,0,0,0,0,0,0,L,0–1,0,1,0.0,1.0,2
1175,2,2023-08-26,Sat,Premier League,Matchweek 3,Away,Crystal Palace,Brentford,N,0,0.0,0.0,0.0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report,Remi-Matthews,2023-24,0,0,0,0,0,0,0,0,D,1–1,1,1,0.0,0.0,3
1176,3,2023-08-29,Tue,EFL Cup,Second round,Away,Crystal Palace,Plymouth Argyle,N,0,0.0,0.0,0.0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report,Remi-Matthews,2023-24,0,0,0,0,0,0,0,0,W,4–2,4,2,0.0,0.0,round
1177,0,2023-08-12,Sat,Premier League,Matchweek 1,Away,Nott'ham Forest,Arsenal,N,0,0.0,0.0,0.0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report,Remo-Freuler,2023-24,0,0,0,0,0,0,0,0,L,1–2,1,2,0.0,0.0,1
1178,1,2023-08-18,Fri,Premier League,Matchweek 2,Home,Nott'ham Forest,Sheffield Utd,N,0,0.0,0.0,0.0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report,Remo-Freuler,2023-24,0,0,0,0,0,0,0,0,W,2–1,2,1,0.0,1.0,2
1179,2,2023-08-26,Sat,Premier League,Matchweek 3,Away,Nott'ham Forest,Manchester Utd,N,0,0.0,0.0,0.0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,Match Report,Remo-Freuler,2023-24,0,0,0,0,0,0,0,0,L,2–3,2,3,0.0,0.0,3
1180,0,2023-08-13,Sun,Premier League,Matchweek 1,Away,Tottenham,Brentford,Y,FW,90.0,0.0,0.0,0,0,2,1,0,0,30,0,0,0,0.2,0.2,0.0,1,0,13,18,72.2,1,21,1,5,3,Match Report,Richarlison,2023-24,,,,,,,,,D,2–2,2,2,0.0,0.0,1
1181,1,2023-08-19,Sat,Premier League,Matchweek 2,Home,Tottenham,Manchester Utd,Y,FW,69.0,0.0,0.0,0,0,0,0,0,0,24,0,0,1,0.0,0.0,0.0,1,0,9,14,64.3,0,20,1,3,1,Match Report,Richarlison,2023-24,,,,,,,,,W,2–0,2,0,1.0,1.0,2
1182,2,2023-08-26,Sat,Premier League,Matchweek 3,Away,Tottenham,Bournemouth,Y,FW,59.0,0.0,0.0,0,0,2,1,1,0,26,0,0,0,0.3,0.3,0.0,2,0,10,13,76.9,2,17,1,3,1,Match Report,Richarlison,2023-24,,,,,,,,,W,2–0,2,0,1.0,0.0,3
1183,0,2023-08-13,Sun,Premier League,Matchweek 1,Home,Brentford,Tottenham,Y,LB,90.0,0.0,1.0,0,0,0,0,0,0,44,2,1,1,0.0,0.0,0.7,3,2,25,34,73.5,6,23,5,4,3,Match Report,Rico-Henry,2023-24,,,,,,,,,D,2–2,2,2,0.0,1.0,1
1184,1,2023-08-19,Sat,Premier League,Matchweek 2,Away,Brentford,Fulham,Y,"LB,RM",90.0,0.0,0.0,0,0,0,0,1,0,42,1,2,3,0.0,0.0,0.0,2,1,26,32,81.3,3,24,1,1,1,Match Report,Rico-Henry,2023-24,,,,,,,,,W,3–0,3,0,1.0,0.0,2
1185,2,2023-08-26,Sat,Premier League,Matchweek 3,Home,Brentford,Crystal Palace,Y,LB,90.0,0.0,0.0,0,0,1,0,0,0,68,1,0,3,0.1,0.1,0.1,3,0,46,58,79.3,1,37,3,3,2,Match Report,Rico-Henry,2023-24,,,,,,,,,D,1–1,1,1,0.0,1.0,3
1186,0,2023-08-06,Sun,Community Shield,FA Community Shield,Neutral,Manchester City,Arsenal,N,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report,Rico-Lewis,2023-24,,,,,,,,,D,1 (1)–1 (4),1,1,0.0,0.0,Community
1187,1,2023-08-11,Fri,Premier League,Matchweek 1,Away,Manchester City,Burnley,Y,LB,78.0,0.0,0.0,0,0,0,0,0,0,47,0,1,0,0.0,0.0,0.0,1,0,36,42,85.7,3,30,1,1,1,Match Report,Rico-Lewis,2023-24,,,,,,,,,W,3–0,3,0,1.0,0.0,1
1188,2,2023-08-16,Wed,Super Cup,UEFA Super Cup,Home,eng Manchester City,es Sevilla,N,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report,Rico-Lewis,2023-24,,,,,,,,,D,1 (5)–1 (4),1,1,0.0,1.0,Super
1189,3,2023-08-19,Sat,Premier League,Matchweek 2,Home,Manchester City,Newcastle Utd,N,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report,Rico-Lewis,2023-24,,,,,,,,,W,1–0,1,0,1.0,1.0,2
1190,4,2023-08-27,Sun,Premier League,Matchweek 3,Away,Manchester City,Sheffield Utd,N,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report,Rico-Lewis,2023-24,,,,,,,,,W,2–1,2,1,0.0,0.0,3
1191,0,2023-08-13,Sun,Premier League,Matchweek 1,Home,Chelsea,Liverpool,Y,GK,90.0,0.0,0.0,0,0,0,0,0,0,36,0,0,0,0.0,0.0,0.0,0,0,29,35,82.9,0,26,0,0,0,Match Report,Robert-Sanchez,2023-24,,,,,,,,,D,1–1,1,1,0.0,1.0,1
1192,1,2023-08-20,Sun,Premier League,Matchweek 2,Away,Chelsea,West Ham,Y,GK,90.0,0.0,0.0,0,0,0,0,0,0,29,0,0,0,0.0,0.0,0.0,0,0,25,26,96.2,0,15,0,0,0,Match Report,Robert-Sanchez,2023-24,,,,,,,,,L,1–3,1,3,0.0,0.0,2
1193,2,2023-08-25,Fri,Premier League,Matchweek 3,Home,Chelsea,Luton Town,Y,GK,90.0,0.0,0.0,0,0,0,0,0,0,41,0,0,0,0.0,0.0,0.0,0,0,38,41,92.7,0,20,0,0,0,Match Report,Robert-Sanchez,2023-24,,,,,,,,,W,3–0,3,0,1.0,1.0,3
1194,0,2023-08-12,Sat,Premier League,Matchweek 1,Away,Aston Villa,Newcastle Utd,N,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report,Robin-Olsen,2023-24,,,,,,,,,L,1–5,1,5,0.0,0.0,1
1195,1,2023-08-20,Sun,Premier League,Matchweek 2,Home,Aston Villa,Everton,N,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report,Robin-Olsen,2023-24,,,,,,,,,W,4–0,4,0,1.0,1.0,2
1196,2,2023-08-23,Wed,Conf Lg,Play-off round,Away,eng Aston Villa,sct Hibernian,N,,45.0,0.0,0.0,0,0,,,0,0,,,,,,,,,,,,,,,,,,Match Report,Robin-Olsen,2023-24,,,,,,,,,W,5–0,5,0,1.0,0.0,round
1197,3,2023-08-27,Sun,Premier League,Matchweek 3,Away,Aston Villa,Burnley,Y,GK,90.0,0.0,0.0,0,0,0,0,0,0,39,0,0,0,0.0,0.0,0.0,0,0,30,39,76.9,0,24,0,0,0,Match Report,Robin-Olsen,2023-24,,,,,,,,,W,3–1,3,1,0.0,0.0,3
1198,0,2023-08-06,Sun,Community Shield,FA Community Shield,Neutral,Manchester City,Arsenal,Y,DM,90.0,0.0,0.0,0,0,3,1,0,0,,,1,,,,,,,,,,,,,,,Match Report,Rodri,2023-24,,,,,,,,,D,1 (1)–1 (4),1,1,0.0,0.0,Community
1199,1,2023-08-11,Fri,Premier League,Matchweek 1,Away,Manchester City,Burnley,Y,"DM,CB",90.0,1.0,1.0,0,0,4,3,0,0,122.0,5.0,0,0.0,0.5,0.5,0.2,5.0,1.0,107.0,110.0,97.3,4.0,84.0,1.0,0.0,0.0,Match Report,Rodri,2023-24,,,,,,,,,W,3–0,3,0,1.0,0.0,1
1200,2,2023-08-16,Wed,Super Cup,UEFA Super Cup,Home,eng Manchester City,es Sevilla,Y,DM,90.0,0.0,1.0,0,0,3,0,0,0,,,0,,,,,,,,,,,,,,,Match Report,Rodri,2023-24,,,,,,,,,D,1 (5)–1 (4),1,1,0.0,1.0,Super
1201,3,2023-08-19,Sat,Premier League,Matchweek 2,Home,Manchester City,Newcastle Utd,Y,DM,90.0,0.0,0.0,0,0,0,0,0,0,144.0,3.0,0,1.0,0.0,0.0,0.0,3.0,0.0,122.0,135.0,90.4,6.0,66.0,1.0,3.0,3.0,Match Report,Rodri,2023-24,,,,,,,,,W,1–0,1,0,1.0,1.0,2
1202,4,2023-08-27,Sun,Premier League,Matchweek 3,Away,Manchester City,Sheffield Utd,Y,DM,90.0,1.0,0.0,0,0,5,2,0,0,133.0,3.0,1,1.0,0.3,0.3,0.0,7.0,0.0,114.0,119.0,95.8,12.0,100.0,2.0,3.0,2.0,Match Report,Rodri,2023-24,,,,,,,,,W,2–1,2,1,0.0,0.0,3
1203,0,2023-08-19,Sat,Premier League,Matchweek 2,Home,Fulham,Brentford,N,FW,5.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0.0,0,0,1,2,50.0,0,1,0,0,0,Match Report,Rodrigo-Muniz,2023-24,,,,,,,,,L,0–3,0,3,0.0,1.0,2
1204,1,2023-08-26,Sat,Premier League,Matchweek 3,Away,Fulham,Arsenal,N,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report,Rodrigo-Muniz,2023-24,,,,,,,,,D,2–2,2,2,0.0,0.0,3
1205,2,2023-08-29,Tue,EFL Cup,Second round,Home,Fulham,Tottenham,Y,FW,82.0,0.0,0.0,0,0,5,2,0,0,,,0,,,,,,,,,,,,,,,Match Report,Rodrigo-Muniz,2023-24,,,,,,,,,D,1 (5)–1 (3),1,1,0.0,1.0,round
1206,0,2023-08-25,Fri,Premier League,Matchweek 3,Away,Luton Town,Chelsea,Y,CM,76.0,0.0,0.0,0,0,2,0,0,0,35.0,0.0,1,0.0,0.1,0.1,0.0,1.0,0.0,25.0,29.0,86.2,3.0,21.0,0.0,0.0,0.0,Match Report,Ross-Barkley,2023-24,,,,,,,,,L,0–3,0,3,0.0,0.0,3
1207,1,2023-08-29,Tue,EFL Cup,Second round,Home,Luton Town,Gillingham,N,,31.0,0.0,0.0,0,0,1,1,0,0,,,0,,,,,,,,,,,,,,,Match Report,Ross-Barkley,2023-24,,,,,,,,,W,3–2,3,2,0.0,1.0,round
1208,0,2023-08-06,Sun,Community Shield,FA Community Shield,Neutral,Manchester City,Arsenal,Y,CB,90.0,0.0,0.0,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,Match Report,Ruben-Dias,2023-24,,,,,,,,,D,1 (1)–1 (4),1,1,0.0,0.0,Community
1209,2,2023-08-16,Wed,Super Cup,UEFA Super Cup,Home,eng Manchester City,es Sevilla,N,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Match Report,Ruben-Dias,2023-24,,,,,,,,,D,1 (5)–1 (4),1,1,0.0,1.0,Super
1210,3,2023-08-19,Sat,Premier League,Matchweek 2,Home,Manchester City,Newcastle Utd,Y,CB,90.0,0.0,0.0,0,0,0,0,0,0,90,1,0,0,0.0,0.0,0.0,1,0,82,87,94.3,5,60,0,0,0,Match Report,Ruben-Dias,2023-24,,,,,,,,,W,1–0,1,0,1.0,1.0,2
