FPL_points,FPL_points_2,FPL_points_4,FPL_pos,GW,Min_2,Min_4,Name_original,Opp_rating,Opp_score_2,Opp_score_4,Opponent,Player_CS_2,Player_CS_4,Saves_2,Saves_4,Season,Start_2,Start_4,Team,Team_rating,Team_result_2,Team_result_4,Was_home
3.0,5.5,4.5,GK,33,90.0,90.0,David Raya Martin,1626.9197998,0.5,0.75,Watford,0.5,0.5,4.0,2.75,2021-22,1.0,1.0,Brentford,1716.49829102,3.0,2.25,0.0
6.0,5.0,3.75,GK,34,90.0,90.0,David Raya Martin,1846.91357422,0.5,1.0,Tottenham,0.5,0.25,2.0,3.25,2021-22,1.0,1.0,Brentford,1723.38696289,3.0,2.25,1.0
2.0,4.5,5.0,GK,35,90.0,90.0,David Raya Martin,1845.56469727,0.5,0.5,Manchester Utd,0.5,0.5,1.5,2.75,2021-22,1.0,1.0,Brentford,1723.95263672,2.0,2.5,0.0
7.0,4.0,4.5,GK,36,90.0,90.0,David Raya Martin,1696.22363281,1.5,1.0,Southampton,0.5,0.5,1.5,1.75,2021-22,1.0,1.0,Brentford,1706.75805664,0.5,1.75,1.0
1.0,4.5,4.5,GK,38,90.0,90.0,David Raya Martin,1696.68981934,1.5,1.0,Leeds United,0.5,0.5,3.5,2.5,2021-22,1.0,1.0,Brentford,1727.33081055,1.5,1.75,1.0
2.0,4.0,4.0,GK,1,90.0,90.0,David Raya Martin,1779.56384277,1.0,1.25,Leicester City,0.5,0.5,4.0,2.75,2022-23,1.0,1.0,Brentford,1714.46875,1.5,1.0,0.0
7.0,1.5,3.0,GK,2,90.0,90.0,David Raya Martin,1800.18823242,2.0,1.75,Manchester Utd,0.0,0.25,3.5,3.5,2022-23,1.0,1.0,Brentford,1717.63122559,0.5,1.0,1.0
3.0,4.5,4.25,GK,3,90.0,90.0,David Raya Martin,1647.4921875,1.0,1.0,Fulham,0.5,0.5,3.5,3.75,2022-23,1.0,1.0,Brentford,1735.82019043,2.0,1.75,0.0
6.0,5.0,3.25,GK,4,90.0,90.0,David Raya Martin,1686.19506836,1.5,1.75,Everton,0.5,0.25,5.0,4.25,2022-23,1.0,1.0,Brentford,1727.37646484,1.5,1.0,1.0
3.0,4.5,4.5,GK,5,90.0,90.0,David Raya Martin,1758.84753418,2.0,1.5,Crystal Palace,0.0,0.25,6.0,4.75,2022-23,1.0,1.0,Brentford,1724.64892578,0.5,1.25,0.0
2.0,4.5,4.75,GK,6,90.0,90.0,David Raya Martin,1723.43676758,1.0,1.25,Leeds United,0.0,0.25,4.5,4.75,2022-23,1.0,1.0,Brentford,1727.11364746,1.0,1.25,1.0
2.0,2.5,3.5,GK,8,90.0,90.0,David Raya Martin,1862.02844238,1.5,1.75,Arsenal,0.0,0.0,3.5,4.75,2022-23,1.0,1.0,Brentford,1729.10351562,2.0,1.25,1.0
6.0,2.0,3.25,GK,9,90.0,90.0,David Raya Martin,1638.47497559,2.5,1.75,Bournemouth,0.0,0.0,4.0,4.25,2022-23,1.0,1.0,Brentford,1718.95141602,1.5,1.25,0.0
0.0,4.0,3.25,GK,10,90.0,90.0,David Raya Martin,1770.97143555,1.5,1.5,Newcastle Utd,0.5,0.25,2.0,2.75,2022-23,1.0,1.0,Brentford,1724.7109375,0.5,1.25,0.0
10.0,3.0,2.5,GK,11,90.0,90.0,David Raya Martin,1790.9239502,2.5,2.5,Brighton,0.5,0.25,1.0,2.5,2022-23,1.0,1.0,Brentford,1719.69030762,0.5,1.0,1.0
10.0,5.0,4.5,GK,12,90.0,90.0,David Raya Martin,1907.99609375,2.5,2.0,Chelsea,0.5,0.5,4.5,3.25,2022-23,1.0,1.0,Brentford,1731.6192627,1.5,1.0,1.0
2.0,10.0,6.5,GK,13,90.0,90.0,David Raya Martin,1706.8371582,0.0,1.25,Aston Villa,1.0,0.75,6.0,3.5,2022-23,1.0,1.0,Brentford,1735.88879395,2.0,1.25,0.0
3.0,6.0,5.5,GK,14,90.0,90.0,David Raya Martin,1683.22485352,2.0,2.25,Wolves,0.5,0.5,6.0,5.25,2022-23,1.0,1.0,Brentford,1719.41149902,0.5,1.0,1.0
2.0,2.5,6.25,GK,15,90.0,90.0,David Raya Martin,1617.48608398,2.5,1.25,Nott'ham Forest,0.0,0.5,5.0,5.5,2022-23,1.0,1.0,Brentford,1725.08862305,0.5,1.25,0.0
3.0,2.5,4.25,GK,16,90.0,90.0,David Raya Martin,2045.57165527,1.5,1.75,Manchester City,0.0,0.25,4.0,5.0,2022-23,1.0,1.0,Brentford,1723.65686035,1.0,0.75,0.0
3.0,2.5,2.5,GK,17,90.0,90.0,David Raya Martin,1876.109375,1.5,2.0,Tottenham,0.0,0.0,5.0,5.0,2022-23,1.0,1.0,Brentford,1739.36474609,2.0,1.25,1.0
9.0,3.0,2.75,GK,18,90.0,90.0,David Raya Martin,1763.01379395,1.5,1.5,West Ham,0.0,0.0,5.5,4.75,2022-23,1.0,1.0,Brentford,1741.99902344,2.0,1.5,0.0
3.0,6.0,4.25,GK,19,90.0,90.0,David Raya Martin,2006.80407715,1.0,1.25,Liverpool,0.5,0.25,5.5,5.25,2022-23,1.0,1.0,Brentford,1755.42382812,2.0,2.0,1.0
5.0,6.0,4.5,GK,20,90.0,90.0,David Raya Martin,1642.41540527,0.5,1.0,Bournemouth,0.5,0.25,4.5,5.0,2022-23,1.0,1.0,Brentford,1774.33898926,3.0,2.5,1.0
10.0,4.0,5.0,GK,21,90.0,90.0,David Raya Martin,1707.01049805,0.5,0.75,Leeds United,0.5,0.5,3.0,4.25,2022-23,1.0,1.0,Brentford,1780.16015625,3.0,2.5,0.0
7.0,7.5,6.75,GK,22,90.0,90.0,David Raya Martin,1651.96044922,0.0,0.25,Southampton,1.0,0.75,3.5,4.0,2022-23,1.0,1.0,Brentford,1779.05505371,2.0,2.5,1.0
6.0,8.5,6.25,GK,23,90.0,90.0,David Raya Martin,1933.00195312,0.0,0.25,Arsenal,1.0,0.75,5.0,4.0,2022-23,1.0,1.0,Brentford,1786.07189941,2.0,2.5,0.0
3.0,6.5,7.0,GK,24,90.0,90.0,David Raya Martin,1737.52392578,0.5,0.25,Crystal Palace,0.5,0.75,5.5,4.5,2022-23,1.0,1.0,Brentford,1789.04638672,2.0,2.0,1.0
2.0,4.5,6.5,GK,26,90.0,90.0,David Raya Martin,1736.15026855,1.0,0.5,Fulham,0.0,0.5,4.5,4.75,2022-23,1.0,1.0,Brentford,1784.89501953,1.0,1.5,1.0
3.0,2.5,4.5,GK,27,90.0,90.0,David Raya Martin,1673.16967773,1.5,1.0,Everton,0.0,0.25,3.0,4.25,2022-23,1.0,1.0,Brentford,1795.34729004,2.0,2.0,0.0
6.0,2.5,3.5,GK,7,90.0,90.0,David Raya Martin,1666.86999512,1.5,1.25,Southampton,0.0,0.0,4.0,4.25,2022-23,1.0,1.0,Brentford,1788.43115234,1.5,1.25,0.0
2.0,4.5,3.5,GK,28,90.0,90.0,David Raya Martin,1748.7578125,0.5,1.0,Leicester City,0.5,0.25,2.5,2.75,2022-23,1.0,1.0,Brentford,1797.62390137,1.5,1.75,1.0
6.0,4.0,3.25,GK,29,90.0,90.0,David Raya Martin,1830.80749512,0.5,1.0,Brighton,0.5,0.25,0.0,2.0,2022-23,1.0,1.0,Brentford,1794.70556641,2.0,1.75,0.0
2.0,4.0,4.25,GK,25,90.0,90.0,David Raya Martin,1876.04211426,2.0,1.25,Manchester Utd,0.0,0.25,5.5,4.0,2022-23,1.0,1.0,Brentford,1797.2154541,1.0,1.25,0.0
0.0,4.0,4.0,GK,30,90.0,90.0,David Raya Martin,1871.87463379,2.0,1.25,Newcastle Utd,0.0,0.25,6.5,3.25,2022-23,1.0,1.0,Brentford,1792.45544434,0.5,1.25,1.0
5.0,1.0,2.5,GK,31,90.0,90.0,David Raya Martin,1720.87133789,1.5,1.75,Wolves,0.0,0.0,2.5,4.0,2022-23,1.0,1.0,Brentford,1785.23474121,0.0,0.5,0.0
2.0,2.5,3.25,GK,32,90.0,90.0,David Raya Martin,1812.85070801,2.0,2.0,Aston Villa,0.0,0.0,5.0,5.75,2022-23,1.0,1.0,Brentford,1766.34472656,0.0,0.25,1.0
9.0,3.5,2.25,GK,33,90.0,90.0,David Raya Martin,1807.36621094,1.5,1.5,Chelsea,0.0,0.0,4.0,3.25,2022-23,1.0,1.0,Brentford,1766.35583496,0.5,0.25,0.0
2.0,5.5,4.0,GK,34,90.0,90.0,David Raya Martin,1642.38085938,0.5,1.25,Nott'ham Forest,0.5,0.25,2.5,3.75,2022-23,1.0,1.0,Brentford,1781.03613281,2.0,1.0,1.0
3.0,5.5,4.5,GK,35,90.0,90.0,David Raya Martin,1943.22399902,0.5,1.0,Liverpool,0.5,0.25,3.0,3.5,2022-23,1.0,1.0,Brentford,1784.84375,3.0,1.75,0.0
7.0,2.5,4.0,GK,36,90.0,90.0,David Raya Martin,1770.97094727,1.0,0.75,West Ham,0.0,0.25,3.0,2.75,2022-23,1.0,1.0,Brentford,1782.35986328,1.5,1.75,1.0
4.0,5.0,5.25,GK,37,90.0,90.0,David Raya Martin,1819.50793457,0.5,0.5,Tottenham,0.5,0.5,4.0,3.5,2022-23,1.0,1.0,Brentford,1796.13891602,1.5,2.25,0.0
6.0,5.5,4.0,GK,38,90.0,90.0,David Raya Martin,2086.42529297,0.5,0.75,Manchester City,0.5,0.25,5.0,4.0,2022-23,1.0,1.0,Brentford,1809.8815918,3.0,2.25,1.0
1.0,1.0,1.0,GK,1,90.0,90.0,David De Gea Quintana,1760.24414062,2.0,2.0,Brighton,0.0,0.0,2.0,2.0,2022-23,1.0,1.0,Manchester Utd,1810.87280273,0.0,0.0,1.0
1.0,1.0,1.0,GK,2,90.0,90.0,David De Gea Quintana,1717.63122559,2.0,2.0,Brentford,0.0,0.0,2.0,2.0,2022-23,1.0,1.0,Manchester Utd,1800.18823242,0.0,0.0,0.0
3.0,1.0,1.0,GK,3,90.0,90.0,David De Gea Quintana,2020.3527832,3.0,3.0,Liverpool,0.0,0.0,2.5,2.5,2022-23,1.0,1.0,Manchester Utd,1782.5489502,0.0,0.0,1.0
8.0,2.0,1.6666666666666667,GK,4,90.0,90.0,David De Gea Quintana,1679.48901367,2.5,2.3333333333333335,Southampton,0.0,0.0,4.0,3.3333333333333335,2022-23,1.0,1.0,Manchester Utd,1795.56494141,1.5,1.0,0.0
6.0,5.5,3.25,GK,5,90.0,90.0,David De Gea Quintana,1754.89282227,0.5,1.75,Leicester City,0.5,0.25,4.5,3.5,2022-23,1.0,1.0,Manchester Utd,1801.92480469,3.0,1.5,0.0
2.0,7.0,4.5,GK,6,90.0,90.0,David De Gea Quintana,1881.02893066,0.0,1.25,Arsenal,1.0,0.5,3.0,3.5,2022-23,1.0,1.0,Manchester Utd,1810.19897461,3.0,2.25,1.0
0.0,4.0,4.75,GK,9,90.0,90.0,David De Gea Quintana,2030.74987793,0.5,0.5,Manchester City,0.5,0.5,2.0,3.25,2022-23,1.0,1.0,Manchester Utd,1806.03527832,3.0,3.0,0.0
2.0,1.0,4.0,GK,10,90.0,90.0,David De Gea Quintana,1712.33789062,3.5,1.75,Everton,0.0,0.5,2.5,2.75,2022-23,1.0,1.0,Manchester Utd,1810.66357422,1.5,2.25,0.0
6.0,1.0,2.5,GK,11,90.0,90.0,David De Gea Quintana,1788.22595215,3.5,2.0,Newcastle Utd,0.0,0.25,2.0,2.0,2022-23,1.0,1.0,Manchester Utd,1824.5690918,1.5,2.25,1.0
6.0,4.0,2.5,GK,12,90.0,90.0,David De Gea Quintana,1890.11047363,0.5,2.0,Tottenham,0.5,0.25,1.5,2.0,2022-23,1.0,1.0,Manchester Utd,1821.93554688,2.0,1.75,1.0
2.0,6.0,3.5,GK,13,90.0,90.0,David De Gea Quintana,1905.46789551,0.0,1.75,Chelsea,1.0,0.5,2.0,2.0,2022-23,1.0,1.0,Manchester Utd,1834.58959961,2.0,1.75,0.0
8.0,4.0,4.0,GK,14,90.0,90.0,David De Gea Quintana,1784.96105957,0.5,0.5,West Ham,0.5,0.5,1.5,1.5,2022-23,1.0,1.0,Manchester Utd,1838.08410645,2.0,2.0,1.0
1.0,5.0,5.5,GK,15,90.0,90.0,David De Gea Quintana,1718.68737793,0.5,0.25,Aston Villa,0.5,0.75,2.5,2.25,2022-23,1.0,1.0,Manchester Utd,1859.2298584,2.0,2.0,0.0
4.0,4.5,4.25,GK,16,90.0,90.0,David De Gea Quintana,1684.65649414,1.5,1.0,Fulham,0.5,0.5,2.5,2.0,2022-23,1.0,1.0,Manchester Utd,1844.62670898,1.5,1.75,0.0
7.0,2.5,3.75,GK,17,90.0,90.0,David De Gea Quintana,1629.8548584,2.0,1.25,Nott'ham Forest,0.0,0.25,3.5,3.0,2022-23,1.0,1.0,Manchester Utd,1849.78088379,1.5,1.75,1.0
7.0,5.5,5.0,GK,18,90.0,90.0,David De Gea Quintana,1691.32336426,0.5,1.0,Wolves,0.5,0.5,4.5,3.5,2022-23,1.0,1.0,Manchester Utd,1854.3293457,3.0,2.25,0.0
7.0,7.0,4.75,GK,19,90.0,90.0,David De Gea Quintana,1647.22741699,0.0,1.0,Bournemouth,1.0,0.5,3.0,3.25,2022-23,1.0,1.0,Manchester Utd,1859.29919434,3.0,2.25,1.0
2.0,7.0,6.25,GK,20,90.0,90.0,David De Gea Quintana,2030.07128906,0.0,0.25,Manchester City,1.0,0.75,3.5,4.0,2022-23,1.0,1.0,Manchester Utd,1864.11120605,3.0,3.0,1.0
3.0,4.5,5.75,GK,7,90.0,90.0,David De Gea Quintana,1737.26269531,0.5,0.25,Crystal Palace,0.5,0.75,2.0,2.5,2022-23,1.0,1.0,Manchester Utd,1875.36328125,3.0,3.0,0.0
1.0,2.5,4.75,GK,21,90.0,90.0,David De Gea Quintana,1941.47790527,1.0,0.5,Arsenal,0.0,0.5,2.0,2.75,2022-23,1.0,1.0,Manchester Utd,1872.48657227,2.0,2.5,0.0
2.0,2.0,3.25,GK,22,90.0,90.0,David De Gea Quintana,1742.43493652,2.0,1.25,Crystal Palace,0.0,0.25,3.0,2.5,2022-23,1.0,1.0,Manchester Utd,1867.05236816,0.5,1.75,1.0
1.0,1.5,2.0,GK,8,90.0,90.0,David De Gea Quintana,1699.77429199,2.0,1.5,Leeds United,0.0,0.0,2.0,2.0,2022-23,1.0,1.0,Manchester Utd,1871.24475098,1.5,1.75,1.0
10.0,1.5,1.75,GK,23,90.0,90.0,David De Gea Quintana,1705.2454834,1.5,1.75,Leeds United,0.0,0.0,1.5,2.25,2022-23,1.0,1.0,Manchester Utd,1865.7734375,2.0,1.25,0.0
7.0,5.5,3.5,GK,24,90.0,90.0,David De Gea Quintana,1774.34008789,1.0,1.5,Leicester City,0.5,0.25,3.5,2.75,2022-23,1.0,1.0,Manchester Utd,1872.92590332,2.0,1.75,1.0
-1.0,8.5,5.0,GK,26,90.0,90.0,David De Gea Quintana,1933.55151367,0.0,0.75,Liverpool,1.0,0.5,4.5,3.0,2022-23,1.0,1.0,Manchester Utd,1888.73852539,3.0,2.5,0.0
8.0,3.0,4.25,GK,27,90.0,90.0,David De Gea Quintana,1657.22021484,3.5,2.25,Southampton,0.5,0.5,2.0,2.75,2022-23,1.0,1.0,Manchester Utd,1886.4855957,1.5,1.75,1.0
2.0,3.5,6.0,GK,29,90.0,90.0,David De Gea Quintana,1846.91247559,3.5,1.75,Newcastle Utd,0.5,0.75,2.5,3.5,2022-23,1.0,1.0,Manchester Utd,1886.97521973,0.5,1.75,0.0
6.0,5.0,4.0,GK,25,90.0,90.0,David De Gea Quintana,1797.2154541,1.0,2.25,Brentford,0.5,0.5,4.0,3.0,2022-23,1.0,1.0,Manchester Utd,1876.04211426,0.5,1.0,1.0
6.0,4.0,3.75,GK,30,90.0,90.0,David De Gea Quintana,1694.9708252,1.0,2.25,Everton,0.5,0.5,2.5,2.5,2022-23,1.0,1.0,Manchester Utd,1880.80212402,1.5,1.0,1.0
6.0,6.0,5.5,GK,31,90.0,90.0,David De Gea Quintana,1638.59606934,0.0,0.5,Nott'ham Forest,1.0,0.75,1.0,2.5,2022-23,1.0,1.0,Manchester Utd,1882.11181641,3.0,1.75,0.0
2.0,6.0,5.0,GK,33,90.0,90.0,David De Gea Quintana,1820.47009277,0.0,0.5,Tottenham,1.0,0.75,0.5,1.5,2022-23,1.0,1.0,Manchester Utd,1854.12475586,3.0,2.25,0.0
6.0,4.0,5.0,GK,34,90.0,90.0,David De Gea Quintana,1817.63012695,1.0,0.5,Aston Villa,0.5,0.75,2.5,1.75,2022-23,1.0,1.0,Manchester Utd,1854.51513672,2.0,2.5,1.0
3.0,4.0,5.0,GK,28,90.0,90.0,David De Gea Quintana,1827.25292969,1.0,0.5,Brighton,0.5,0.75,3.0,1.75,2022-23,1.0,1.0,Manchester Utd,1860.40490723,2.0,2.5,0.0
3.0,4.5,4.25,GK,35,90.0,90.0,David De Gea Quintana,1758.77429199,0.5,0.75,West Ham,0.5,0.5,3.0,2.75,2022-23,1.0,1.0,Manchester Utd,1852.83996582,1.5,1.75,0.0
6.0,3.0,3.5,GK,36,90.0,90.0,David De Gea Quintana,1728.30102539,1.0,1.0,Wolves,0.0,0.25,4.0,3.5,2022-23,1.0,1.0,Manchester Utd,1844.49694824,0.0,1.0,1.0
7.0,4.5,4.5,GK,37,90.0,90.0,David De Gea Quintana,1670.51037598,0.5,0.5,Bournemouth,0.5,0.5,1.5,2.25,2022-23,1.0,1.0,Manchester Utd,1855.0958252,1.5,1.5,0.0
3.0,6.5,4.75,GK,32,90.0,90.0,David De Gea Quintana,1795.49304199,0.0,0.5,Chelsea,1.0,0.5,2.0,3.0,2022-23,1.0,1.0,Manchester Utd,1859.79931641,3.0,1.5,1.0
7.0,5.0,4.75,GK,38,90.0,90.0,David De Gea Quintana,1739.74890137,0.5,0.5,Fulham,0.5,0.5,4.0,2.75,2022-23,1.0,1.0,Manchester Utd,1869.08447266,3.0,2.25,1.0
0.0,0.0,0.0,GK,7,0.0,0.0,Dean Henderson,1782.87646484,1.0,1.0,Everton,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,Manchester Utd,1916.9095459,1.0,1.0,1.0
0.0,0.0,0.0,GK,8,0.0,0.0,Dean Henderson,1763.70373535,1.0,1.0,Leicester City,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,Manchester Utd,1912.49621582,1.0,1.0,0.0
0.0,0.0,0.0,GK,9,0.0,0.0,Dean Henderson,1980.67211914,2.5,2.5,Liverpool,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,Manchester Utd,1904.77648926,0.5,0.5,1.0
0.0,0.0,0.0,GK,10,0.0,0.0,Dean Henderson,1801.62072754,4.5,3.3333333333333335,Tottenham,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,Manchester Utd,1889.26208496,0.0,0.3333333333333333,0.0
0.0,0.0,0.0,GK,11,0.0,0.0,Dean Henderson,1995.08581543,2.5,2.5,Manchester City,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,Manchester Utd,1898.79626465,1.5,1.0,1.0
0.0,0.0,0.0,GK,13,0.0,0.0,Dean Henderson,1968.86193848,1.0,2.75,Chelsea,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,Manchester Utd,1883.12536621,1.5,0.75,0.0
0.0,0.0,0.0,GK,14,0.0,0.0,Dean Henderson,1861.52880859,1.5,2.0,Arsenal,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,Manchester Utd,1886.43103027,0.5,1.0,1.0
0.0,0.0,0.0,GK,15,0.0,0.0,Dean Henderson,1731.09240723,1.5,1.25,Crystal Palace,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,Manchester Utd,1892.92932129,2.0,1.75,1.0
0.0,0.0,0.0,GK,19,0.0,0.0,Dean Henderson,1661.52038574,1.0,1.25,Newcastle Utd,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,Manchester Utd,1880.02392578,3.0,1.75,0.0
0.0,0.0,0.0,GK,20,0.0,0.0,Dean Henderson,1691.05090332,0.5,1.0,Burnley,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,Manchester Utd,1875.31396484,2.0,2.0,1.0
0.0,0.0,0.0,GK,21,0.0,0.0,Dean Henderson,1745.51794434,1.0,1.0,Wolves,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,Manchester Utd,1879.7199707,2.0,2.5,1.0
0.0,0.0,0.0,GK,22,0.0,0.0,Dean Henderson,1732.35644531,1.0,0.75,Aston Villa,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,Manchester Utd,1867.34790039,1.5,1.75,0.0
0.0,0.0,0.0,GK,17,0.0,0.0,Dean Henderson,1670.02429199,1.5,1.25,Brentford,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,Manchester Utd,1864.61083984,0.5,1.25,0.0
0.0,0.0,0.0,GK,23,0.0,0.0,Dean Henderson,1811.42956543,1.5,1.25,West Ham,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,Manchester Utd,1870.61242676,2.0,1.75,1.0
0.0,0.0,0.0,GK,24,0.0,0.0,Dean Henderson,1681.25219727,0.5,1.0,Burnley,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,Manchester Utd,1876.06982422,3.0,1.75,0.0
0.0,0.0,0.0,GK,25,0.0,0.0,Dean Henderson,1727.38696289,0.5,1.0,Southampton,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,Manchester Utd,1871.86975098,2.0,2.0,1.0
0.0,0.0,0.0,GK,18,0.0,0.0,Dean Henderson,1753.69421387,1.0,0.75,Brighton,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,Manchester Utd,1866.94763184,1.0,2.0,1.0
0.0,0.0,0.0,GK,26,0.0,0.0,Dean Henderson,1726.0715332,0.5,0.5,Leeds United,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,Manchester Utd,1876.5456543,2.0,2.0,0.0
0.0,0.0,0.0,GK,27,0.0,0.0,Dean Henderson,1625.77758789,1.0,1.0,Watford,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,Manchester Utd,1887.39013672,3.0,2.0,1.0
0.0,0.0,0.0,GK,28,0.0,0.0,Dean Henderson,2021.80493164,1.0,0.75,Manchester City,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,Manchester Utd,1880.33569336,2.0,2.0,0.0
0.0,0.0,0.0,GK,29,0.0,0.0,Dean Henderson,1815.64990234,2.0,1.5,Tottenham,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,Manchester Utd,1874.42700195,0.5,1.75,1.0
0.0,0.0,0.0,GK,31,0.0,0.0,Dean Henderson,1785.29333496,3.0,2.0,Leicester City,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,Manchester Utd,1868.38134766,1.5,1.75,1.0
0.0,0.0,0.0,GK,32,0.0,0.0,Dean Henderson,1679.79248047,1.5,1.75,Everton,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,Manchester Utd,1861.16418457,2.0,1.25,0.0
0.0,0.0,0.0,GK,30,0.0,0.0,Dean Henderson,2044.45617676,1.0,2.0,Liverpool,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,Manchester Utd,1861.60595703,0.5,1.0,0.0
0.0,0.0,0.0,GK,34,0.0,0.0,Dean Henderson,1866.26599121,2.5,2.0,Arsenal,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,Manchester Utd,1855.44787598,0.0,1.0,0.0
0.0,0.0,0.0,GK,37,0.0,0.0,Dean Henderson,1930.65161133,3.5,2.25,Chelsea,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,Manchester Utd,1847.71203613,0.0,0.25,1.0
0.0,0.0,0.0,GK,35,0.0,0.0,Dean Henderson,1723.95263672,2.0,2.25,Brentford,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,Manchester Utd,1845.56469727,0.5,0.25,1.0
0.0,0.0,0.0,GK,36,0.0,0.0,Dean Henderson,1731.90100098,0.5,2.0,Brighton,0.0,0.0,0.0,0.0,2021-22,0.0,0.0,Manchester Utd,1842.86743164,2.0,1.0,0.0
3.0,0.0,0.0,GK,1,0.0,0.0,Dean Henderson,1757.10473633,2.0,2.0,Newcastle Utd,0.0,0.0,0.0,0.0,2022-23,0.0,0.0,Nott'ham Forest,1612.28491211,1.5,1.0,0.0
14.0,1.5,0.75,GK,2,45.0,22.5,Dean Henderson,1778.23620605,3.0,1.75,West Ham,0.0,0.0,3.5,1.75,2022-23,0.5,0.25,Nott'ham Forest,1607.05310059,0.0,1.0,1.0
4.0,8.5,4.25,GK,3,90.0,45.0,Dean Henderson,1689.17590332,1.0,1.5,Everton,0.5,0.25,5.5,2.75,2022-23,1.0,0.5,Nott'ham Forest,1618.5994873,1.5,1.5,0.0
9.0,9.0,5.25,GK,4,90.0,67.5,Dean Henderson,1878.00610352,0.5,1.75,Tottenham,0.5,0.25,5.5,4.5,2022-23,1.0,0.75,Nott'ham Forest,1622.52587891,2.0,1.0,1.0
0.0,6.5,7.5,GK,5,90.0,90.0,Dean Henderson,2030.05627441,1.5,1.25,Manchester City,0.0,0.25,5.5,5.5,2022-23,1.0,1.0,Nott'ham Forest,1617.61022949,0.5,1.0,0.0
1.0,4.5,6.75,GK,6,90.0,90.0,Dean Henderson,1633.77539062,4.0,2.25,Bournemouth,0.0,0.25,3.5,4.5,2022-23,1.0,1.0,Nott'ham Forest,1615.69128418,0.0,1.0,1.0
2.0,0.5,3.5,GK,8,90.0,90.0,Dean Henderson,1653.33776855,4.5,3.0,Fulham,0.0,0.0,1.5,3.5,2022-23,1.0,1.0,Nott'ham Forest,1597.3482666,0.0,0.25,1.0
1.0,1.5,3.0,GK,9,90.0,90.0,Dean Henderson,1720.47143555,3.0,3.5,Leicester City,0.0,0.0,1.5,2.5,2022-23,1.0,1.0,Nott'ham Forest,1589.24719238,0.0,0.0,0.0
2.0,1.5,1.0,GK,10,90.0,90.0,Dean Henderson,1723.65100098,3.5,4.0,Aston Villa,0.0,0.0,3.5,2.5,2022-23,1.0,1.0,Nott'ham Forest,1588.28527832,0.0,0.0,1.0
2.0,1.5,1.5,GK,11,90.0,90.0,Dean Henderson,1702.94104004,2.5,2.75,Wolves,0.0,0.0,2.5,2.0,2022-23,1.0,1.0,Nott'ham Forest,1596.64526367,0.5,0.25,0.0
11.0,2.0,1.75,GK,12,90.0,90.0,Dean Henderson,1778.99499512,1.0,2.25,Brighton,0.0,0.0,1.0,2.25,2022-23,1.0,1.0,Nott'ham Forest,1592.38232422,0.5,0.25,0.0
11.0,6.5,4.0,GK,13,90.0,90.0,Dean Henderson,2000.2767334,0.5,1.5,Liverpool,0.5,0.25,4.0,3.25,2022-23,1.0,1.0,Nott'ham Forest,1599.28637695,0.5,0.5,1.0
1.0,11.0,6.5,GK,14,90.0,90.0,Dean Henderson,1893.71948242,0.0,0.5,Arsenal,1.0,0.5,7.0,4.0,2022-23,1.0,1.0,Nott'ham Forest,1612.88708496,2.0,1.25,0.0
0.0,6.0,6.25,GK,15,90.0,90.0,Dean Henderson,1725.08862305,2.5,1.5,Brentford,0.5,0.5,5.5,4.75,2022-23,1.0,1.0,Nott'ham Forest,1617.48608398,1.5,1.0,1.0
6.0,0.5,5.75,GK,16,90.0,90.0,Dean Henderson,1774.78222656,3.5,1.75,Crystal Palace,0.0,0.5,2.0,4.5,2022-23,1.0,1.0,Nott'ham Forest,1618.91784668,0.5,1.25,1.0
2.0,3.0,4.5,GK,18,90.0,90.0,Dean Henderson,1884.70605469,1.0,1.75,Chelsea,0.5,0.5,0.0,2.75,2022-23,1.0,1.0,Nott'ham Forest,1625.30639648,2.0,1.75,1.0
