,Date,Day,Comp,Round,Venue,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Att,Cmp%,PrgP,Carries,PrgC,Att.1,Succ,Match Report,Name,Season,WDL,GoalsTeams,Team Score,Opp Score,CS,Was Home,GW,FPL,neutral_name,Total Points,FPL position,Opp rating,Team rating,ScoreForLast5,ScoreAgainstLast5,MinAvgOverall,GlsAvgOverall,AstAvgOverall,CrdYAvgOverall,CrdRAvgOverall,xGAvgOverall,xAGAvgOverall,CSAvgOverall,Team ScoreAvgOverall,Opp ScoreAvgOverall,FPLAvgOverall
1775,2023-01-14,Sat,Premier League,Matchweek 20,Away,Southampton,Everton,Y,DM,84.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,41.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,23.0,35.0,65.7,0.0,26.0,1.0,0.0,0.0,Match Report,Ibrahima-Diallo,2022-23,W,2–1,2,1,0.0,0.0,20,2.0,Ibrahima-Diallo,1.0,MID,1684.9901123,1648.56323242,0.8,2.6,27.5,0.0,0.0,0.05555555555555555,0.0,0.011111111111111112,0.0,0.05555555555555555,0.8333333333333334,1.8333333333333333,1.2222222222222223
1776,2023-01-21,Sat,Premier League,Matchweek 21,Home,Southampton,Aston Villa,Y,"DM,CM",90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,36.0,45.0,80.0,4.0,31.0,0.0,1.0,1.0,Match Report,Ibrahima-Diallo,2022-23,L,0–1,0,1,0.0,1.0,21,2.0,Ibrahima-Diallo,2.0,MID,1760.30419922,1658.23925781,1.0,2.0,30.473684210526315,0.0,0.0,0.10526315789473684,0.0,0.010526315789473684,0.0,0.05263157894736842,0.8947368421052632,1.7894736842105263,1.263157894736842
1777,2022-08-07,Sun,Premier League,Matchweek 1,Away,Manchester City,West Ham,Y,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,95.0,98.9,3.0,66.0,0.0,1.0,1.0,Match Report,Ruben-Dias,2022-23,W,2–0,2,0,1.0,0.0,1,3.0,Ruben-Dias,6.0,DEF,1783.21508789,2025.36242676,0.8,1.6,,,,,,,,,,,
1778,2022-08-13,Sat,Premier League,Matchweek 2,Home,Manchester City,Bournemouth,Y,CB,63.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,73.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,65.0,90.8,7.0,49.0,0.0,0.0,0.0,Match Report,Ruben-Dias,2022-23,W,4–0,4,0,1.0,1.0,2,3.0,Ruben-Dias,6.0,DEF,1644.11560059,2030.34118652,2.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0
1779,2022-08-21,Sun,Premier League,Matchweek 3,Away,Manchester City,Newcastle Utd,N,CB,70.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,69.0,0.0,1.0,1.0,0.3,0.3,0.1,2.0,0.0,57.0,62.0,91.9,4.0,40.0,1.0,1.0,1.0,Match Report,Ruben-Dias,2022-23,D,3–3,3,3,0.0,0.0,3,2.0,Ruben-Dias,1.0,DEF,1764.22631836,2032.50085449,3.0,0.0,76.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,3.0
1780,2022-08-27,Sat,Premier League,Matchweek 4,Home,Manchester City,Crystal Palace,Y,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,107.0,114.0,93.9,8.0,76.0,1.0,0.0,0.0,Match Report,Ruben-Dias,2022-23,W,4–2,4,2,0.0,1.0,4,2.0,Ruben-Dias,1.0,DEF,1761.43127441,2027.47253418,3.0,1.0,74.33333333333333,0.0,0.0,0.0,0.0,0.09999999999999999,0.03333333333333333,0.6666666666666666,3.0,1.0,2.6666666666666665
1781,2022-08-31,Wed,Premier League,Matchweek 5,Home,Manchester City,Nott'ham Forest,Y,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,98.0,90.8,5.0,49.0,2.0,0.0,0.0,Match Report,Ruben-Dias,2022-23,W,6–0,6,0,1.0,1.0,5,3.0,Ruben-Dias,6.0,DEF,1617.61022949,2030.05627441,3.25,1.25,78.25,0.0,0.0,0.0,0.0,0.075,0.025,0.5,3.25,1.25,2.5
1782,2022-09-03,Sat,Premier League,Matchweek 6,Away,Manchester City,Aston Villa,Y,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,98.0,106.0,92.5,7.0,59.0,0.0,0.0,0.0,Match Report,Ruben-Dias,2022-23,D,1–1,1,1,0.0,0.0,6,2.0,Ruben-Dias,2.0,DEF,1713.25048828,2031.97521973,3.8,1.0,80.6,0.0,0.0,0.0,0.0,0.06,0.02,0.6,3.8,1.0,2.6
1783,2022-09-17,Sat,Premier League,Matchweek 8,Away,Manchester City,Wolves,Y,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,81.0,86.0,94.2,1.0,69.0,0.0,1.0,1.0,Match Report,Ruben-Dias,2022-23,W,3–0,3,0,1.0,0.0,8,3.0,Ruben-Dias,6.0,DEF,1708.17932129,2026.359375,3.6,1.2,82.16666666666667,0.0,0.0,0.0,0.0,0.049999999999999996,0.016666666666666666,0.5,3.3333333333333335,1.0,2.5
1784,2022-10-02,Sun,Premier League,Matchweek 9,Home,Manchester City,Manchester Utd,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,Ruben-Dias,2022-23,W,6–3,6,3,0.0,1.0,9,1.0,Ruben-Dias,0.0,DEF,1806.03527832,2030.74987793,3.4,1.2,83.28571428571429,0.0,0.0,0.0,0.0,0.04285714285714286,0.014285714285714287,0.5714285714285714,3.2857142857142856,0.8571428571428571,2.5714285714285716
1785,2022-10-08,Sat,Premier League,Matchweek 10,Home,Manchester City,Southampton,Y,CB,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,103.0,0.0,2.0,1.0,0.2,0.2,0.0,0.0,0.0,87.0,96.0,90.6,0.0,67.0,0.0,0.0,0.0,Match Report,Ruben-Dias,2022-23,W,4–0,4,0,1.0,1.0,10,3.0,Ruben-Dias,6.0,DEF,1662.40039062,2042.42578125,4.0,1.2,72.875,0.0,0.0,0.0,0.0,0.0375,0.0125,0.5,3.625,1.125,2.375
1786,2022-10-16,Sun,Premier League,Matchweek 11,Away,Manchester City,Liverpool,Y,CB,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,120.0,1.0,2.0,3.0,0.2,0.2,0.0,1.0,0.0,97.0,106.0,91.5,4.0,64.0,1.0,0.0,0.0,Match Report,Ruben-Dias,2022-23,L,0–1,0,1,0.0,0.0,11,2.0,Ruben-Dias,2.0,DEF,1989.15368652,2042.07080078,4.0,0.8,74.77777777777777,0.0,0.0,0.0,0.0,0.05555555555555555,0.011111111111111112,0.5555555555555556,3.6666666666666665,1.0,2.4444444444444446
1787,2022-10-22,Sat,Premier League,Matchweek 13,Home,Manchester City,Brighton,Y,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,51.0,59.0,86.4,4.0,39.0,0.0,0.0,0.0,Match Report,Ruben-Dias,2022-23,W,3–1,3,1,0.0,1.0,13,2.0,Ruben-Dias,2.0,DEF,1773.83227539,2035.1229248,2.8,1.0,76.3,0.0,0.0,0.0,0.0,0.06999999999999999,0.01,0.5,3.3,1.0,2.4
1788,2022-10-29,Sat,Premier League,Matchweek 14,Away,Manchester City,Leicester City,N,CB,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,83.3,0.0,3.0,0.0,0.0,0.0,Match Report,Ruben-Dias,2022-23,W,1–0,1,0,1.0,0.0,14,2.0,Ruben-Dias,1.0,DEF,1755.24206543,2031.08435059,3.2,1.0,77.54545454545455,0.0,0.0,0.0,0.0,0.06363636363636363,0.009090909090909092,0.45454545454545453,3.272727272727273,1.0,2.3636363636363638
1789,2022-11-05,Sat,Premier League,Matchweek 15,Home,Manchester City,Fulham,N,LM,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,Ruben-Dias,2022-23,W,2–1,2,1,0.0,1.0,15,1.0,Ruben-Dias,1.0,DEF,1685.67077637,2044.55737305,2.8,1.0,72.66666666666667,0.0,0.0,0.0,0.0,0.05833333333333333,0.008333333333333333,0.5,3.0833333333333335,0.9166666666666666,2.3333333333333335
1790,2022-11-12,Sat,Premier League,Matchweek 16,Home,Manchester City,Brentford,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,Ruben-Dias,2022-23,L,1–2,1,2,0.0,1.0,16,1.0,Ruben-Dias,0.0,DEF,1723.65686035,2045.57165527,2.0,0.6,67.15384615384616,0.0,0.0,0.0,0.0,0.05384615384615384,0.007692307692307693,0.46153846153846156,3.0,0.9230769230769231,2.230769230769231
1791,2023-01-19,Thu,Premier League,Matchweek 7,Home,Manchester City,Tottenham,N,CB,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,Match Report,Ruben-Dias,2022-23,W,4–2,4,2,0.0,1.0,7,1.0,Ruben-Dias,1.0,DEF,1858.29650879,2018.81933594,1.4,1.0,62.357142857142854,0.0,0.0,0.0,0.0,0.049999999999999996,0.0071428571428571435,0.42857142857142855,2.857142857142857,1.0,2.142857142857143
1792,2023-01-22,Sun,Premier League,Matchweek 21,Home,Manchester City,Wolves,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,Ruben-Dias,2022-23,W,3–0,3,0,1.0,1.0,21,2.0,Ruben-Dias,0.0,DEF,1698.20385742,2023.6887207,2.2,1.2,58.266666666666666,0.0,0.0,0.0,0.0,0.04666666666666666,0.006666666666666667,0.4,2.933333333333333,1.0666666666666667,2.066666666666667
1793,2022-08-06,Sat,Premier League,Matchweek 1,Away,Liverpool,Fulham,Y,LW,77.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,31.0,0.0,0.0,1.0,0.2,0.2,0.0,1.0,0.0,19.0,23.0,82.6,2.0,19.0,0.0,2.0,1.0,Match Report,Luis-Diaz,2022-23,D,2–2,2,2,0.0,0.0,1,2.0,Luis-Diaz,2.0,MID,1636.16467285,2035.2298584,2.2,1.0,,,,,,,,,,,
1794,2022-08-15,Mon,Premier League,Matchweek 2,Home,Liverpool,Crystal Palace,Y,"LW,FW",90.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,67.0,6.0,1.0,1.0,0.2,0.2,0.0,5.0,2.0,35.0,45.0,77.8,2.0,46.0,1.0,11.0,7.0,Match Report,Luis-Diaz,2022-23,D,1–1,1,1,0.0,1.0,2,7.0,Luis-Diaz,9.0,MID,1744.51062012,2027.5526123,2.0,2.0,77.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,2.0,2.0,2.0
1795,2022-08-22,Mon,Premier League,Matchweek 3,Away,Liverpool,Manchester Utd,Y,LW,90.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,52.0,1.0,0.0,1.0,0.2,0.2,0.0,3.0,0.0,33.0,42.0,78.6,2.0,43.0,4.0,4.0,2.0,Match Report,Luis-Diaz,2022-23,L,1–2,1,2,0.0,0.0,3,2.0,Luis-Diaz,2.0,MID,1782.5489502,2020.3527832,1.5,1.5,83.5,0.5,0.0,0.5,0.0,0.2,0.0,0.0,1.5,1.5,4.5
1796,2022-08-27,Sat,Premier League,Matchweek 4,Home,Liverpool,Bournemouth,Y,"LW,FW",90.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,53.0,1.0,1.0,0.0,0.4,0.4,0.0,1.0,0.0,46.0,48.0,95.8,4.0,38.0,3.0,4.0,2.0,Match Report,Luis-Diaz,2022-23,W,9–0,9,0,1.0,1.0,4,13.0,Luis-Diaz,14.0,MID,1636.08508301,2008.28234863,1.3333333333333333,1.6666666666666667,85.66666666666667,0.3333333333333333,0.0,0.3333333333333333,0.0,0.20000000000000004,0.0,0.0,1.3333333333333333,1.6666666666666667,3.6666666666666665
1797,2022-08-31,Wed,Premier League,Matchweek 5,Home,Liverpool,Newcastle Utd,Y,LW,90.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,50.0,0.0,0.0,1.0,0.6,0.6,0.0,4.0,0.0,28.0,39.0,71.8,7.0,40.0,3.0,5.0,2.0,Match Report,Luis-Diaz,2022-23,W,2–1,2,1,0.0,1.0,5,2.0,Luis-Diaz,2.0,MID,1770.08520508,2011.26489258,3.25,1.25,86.75,0.75,0.0,0.25,0.0,0.25,0.0,0.25,3.25,1.25,6.0
1798,2022-09-03,Sat,Premier League,Matchweek 6,Away,Liverpool,Everton,Y,LW,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,35.0,1.0,0.0,0.0,0.2,0.2,0.2,3.0,0.0,15.0,24.0,62.5,6.0,26.0,7.0,0.0,0.0,Match Report,Luis-Diaz,2022-23,D,0–0,0,0,1.0,0.0,6,3.0,Luis-Diaz,3.0,MID,1691.46435547,2013.37353516,3.0,1.2,87.4,0.6,0.0,0.2,0.0,0.32,0.0,0.2,3.0,1.2,5.2
1799,2022-10-01,Sat,Premier League,Matchweek 9,Home,Liverpool,Brighton,N,"LW,LM",45.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,1.0,0.0,2.0,0.0,0.0,0.3,2.0,1.0,17.0,23.0,73.9,2.0,23.0,2.0,1.0,0.0,Match Report,Luis-Diaz,2022-23,D,3–3,3,3,0.0,1.0,9,4.0,Luis-Diaz,4.0,MID,1779.39868164,1982.51477051,2.6,0.8,87.83333333333333,0.5,0.0,0.16666666666666666,0.0,0.3,0.03333333333333333,0.3333333333333333,2.5,1.0,4.833333333333333
1800,2022-10-09,Sun,Premier League,Matchweek 10,Away,Liverpool,Arsenal,Y,LW,41.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,10.0,12.0,83.3,0.0,9.0,1.0,2.0,0.0,Match Report,Luis-Diaz,2022-23,L,2–3,2,3,0.0,0.0,10,4.0,Luis-Diaz,3.0,MID,1890.42175293,1984.98950195,3.0,1.2,81.71428571428571,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.0,0.2571428571428572,0.07142857142857142,0.2857142857142857,2.5714285714285716,1.2857142857142858,4.714285714285714
1801,2022-08-06,Sat,Premier League,Matchweek 1,Home,Tottenham,Southampton,Y,CB,90.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,67.0,0.0,1.0,0.0,0.1,0.1,0.0,0.0,0.0,55.0,63.0,87.3,2.0,29.0,0.0,0.0,0.0,Match Report,Eric-Dier,2022-23,W,4–1,4,1,0.0,1.0,1,7.0,Eric-Dier,8.0,DEF,1671.81921387,1866.82617188,3.2,1.4,,,,,,,,,,,
1802,2022-08-14,Sun,Premier League,Matchweek 2,Away,Tottenham,Chelsea,Y,CB,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,81.0,1.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,56.0,70.0,80.0,3.0,46.0,0.0,0.0,0.0,Match Report,Eric-Dier,2022-23,D,2–2,2,2,0.0,0.0,2,2.0,Eric-Dier,1.0,DEF,1903.4753418,1871.59545898,4.0,1.0,90.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,4.0,1.0,7.0
1803,2022-08-20,Sat,Premier League,Matchweek 3,Home,Tottenham,Wolves,Y,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,62.0,70.0,88.6,4.0,47.0,0.0,0.0,0.0,Match Report,Eric-Dier,2022-23,W,1–0,1,0,1.0,1.0,3,3.0,Eric-Dier,6.0,DEF,1714.78613281,1874.2322998,3.0,1.5,90.0,0.5,0.0,0.0,0.0,0.05,0.0,0.0,3.0,1.5,4.5
1804,2022-08-28,Sun,Premier League,Matchweek 4,Away,Tottenham,Nott'ham Forest,Y,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,51.0,59.0,86.4,1.0,32.0,0.0,0.0,0.0,Match Report,Eric-Dier,2022-23,W,2–0,2,0,1.0,0.0,4,3.0,Eric-Dier,6.0,DEF,1622.52587891,1878.00610352,2.3333333333333335,1.0,90.0,0.3333333333333333,0.0,0.0,0.0,0.03333333333333333,0.0,0.3333333333333333,2.3333333333333335,1.0,4.0
1805,2022-08-31,Wed,Premier League,Matchweek 5,Away,Tottenham,West Ham,Y,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,104.0,110.0,94.5,0.0,86.0,0.0,0.0,0.0,Match Report,Eric-Dier,2022-23,D,1–1,1,1,0.0,0.0,5,2.0,Eric-Dier,3.0,DEF,1765.24475098,1882.92175293,2.25,0.75,90.0,0.25,0.0,0.0,0.0,0.025,0.0,0.5,2.25,0.75,3.75
1806,2022-09-03,Sat,Premier League,Matchweek 6,Home,Tottenham,Fulham,Y,CB,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,57.0,1.0,2.0,0.0,0.2,0.2,0.0,2.0,0.0,50.0,51.0,98.0,6.0,48.0,0.0,0.0,0.0,Match Report,Eric-Dier,2022-23,W,2–1,2,1,0.0,1.0,6,2.0,Eric-Dier,2.0,DEF,1664.86242676,1881.15258789,2.0,0.8,90.0,0.2,0.0,0.0,0.0,0.02,0.0,0.4,2.0,0.8,3.4
1807,2022-09-17,Sat,Premier League,Matchweek 8,Home,Tottenham,Leicester City,Y,CB,90.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,58.0,0.0,1.0,0.0,0.2,0.2,0.0,1.0,0.0,40.0,52.0,76.9,2.0,30.0,0.0,0.0,0.0,Match Report,Eric-Dier,2022-23,W,6–2,6,2,0.0,1.0,8,7.0,Eric-Dier,7.0,DEF,1727.45654297,1866.3515625,1.6,0.8,90.0,0.16666666666666666,0.0,0.0,0.0,0.05000000000000001,0.0,0.3333333333333333,2.0,0.8333333333333334,3.1666666666666665
1808,2022-10-01,Sat,Premier League,Matchweek 9,Away,Tottenham,Arsenal,Y,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,55.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,36.0,44.0,81.8,3.0,27.0,0.0,0.0,0.0,Match Report,Eric-Dier,2022-23,L,1–3,1,3,0.0,0.0,9,2.0,Eric-Dier,0.0,DEF,1872.18054199,1873.33654785,2.4,0.8,90.0,0.2857142857142857,0.0,0.0,0.0,0.07142857142857142,0.0,0.2857142857142857,2.5714285714285716,1.0,3.7142857142857144
1809,2022-10-08,Sat,Premier League,Matchweek 10,Away,Tottenham,Brighton,Y,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,55.0,69.0,79.7,1.0,45.0,0.0,0.0,0.0,Match Report,Eric-Dier,2022-23,W,1–0,1,0,1.0,0.0,10,3.0,Eric-Dier,6.0,DEF,1792.22387695,1869.07849121,2.4,1.4,90.0,0.25,0.0,0.125,0.0,0.0625,0.0625,0.25,2.375,1.25,3.5
1810,2022-10-15,Sat,Premier League,Matchweek 11,Home,Tottenham,Everton,Y,CB,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.1,0.1,0.0,2.0,0.0,84.0,91.0,92.3,2.0,70.0,0.0,0.0,0.0,Match Report,Eric-Dier,2022-23,W,2–0,2,0,1.0,1.0,11,3.0,Eric-Dier,6.0,DEF,1711.54528809,1885.94165039,2.2,1.4,90.0,0.2222222222222222,0.0,0.1111111111111111,0.0,0.05555555555555555,0.05555555555555555,0.3333333333333333,2.2222222222222223,1.1111111111111112,3.4444444444444446
1811,2022-10-19,Wed,Premier League,Matchweek 12,Away,Tottenham,Manchester Utd,Y,CB,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,54.0,63.0,85.7,1.0,43.0,0.0,0.0,0.0,Match Report,Eric-Dier,2022-23,L,0–2,0,2,0.0,0.0,12,2.0,Eric-Dier,1.0,DEF,1821.93554688,1890.11047363,2.4,1.2,90.0,0.2,0.0,0.1,0.0,0.06,0.05,0.4,2.2,1.0,3.4
1812,2022-10-23,Sun,Premier League,Matchweek 13,Home,Tottenham,Newcastle Utd,Y,CB,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,91.0,0.0,2.0,1.0,0.1,0.1,0.0,0.0,0.0,57.0,77.0,74.0,4.0,55.0,1.0,0.0,0.0,Match Report,Eric-Dier,2022-23,L,1–2,1,2,0.0,1.0,13,2.0,Eric-Dier,1.0,DEF,1796.47900391,1879.19775391,2.0,1.4,89.18181818181819,0.18181818181818182,0.0,0.09090909090909091,0.0,0.05454545454545454,0.045454545454545456,0.36363636363636365,2.0,1.0909090909090908,3.272727272727273
1813,2022-10-29,Sat,Premier League,Matchweek 14,Away,Tottenham,Bournemouth,N,CB,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,3.0,0.0,0.0,0.0,0.0,0.1,2.0,0.0,38.0,41.0,92.7,5.0,31.0,1.0,0.0,0.0,Match Report,Eric-Dier,2022-23,W,3–2,3,2,0.0,0.0,14,1.0,Eric-Dier,1.0,DEF,1646.76904297,1860.70007324,1.0,1.4,89.25,0.16666666666666666,0.0,0.08333333333333333,0.0,0.05833333333333333,0.041666666666666664,0.3333333333333333,1.9166666666666667,1.1666666666666667,3.1666666666666665
1814,2022-11-06,Sun,Premier League,Matchweek 15,Home,Tottenham,Liverpool,Y,CB,90.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,93.0,2.0,3.0,2.0,0.1,0.1,0.1,2.0,0.0,73.0,79.0,92.4,14.0,52.0,2.0,0.0,0.0,Match Report,Eric-Dier,2022-23,L,1–2,1,2,0.0,1.0,15,2.0,Eric-Dier,1.0,DEF,1991.51367188,1879.25170898,1.4,1.2,85.0,0.15384615384615385,0.0,0.07692307692307693,0.0,0.05384615384615384,0.04615384615384615,0.3076923076923077,2.0,1.2307692307692308,3.0
1815,2022-11-12,Sat,Premier League,Matchweek 16,Home,Tottenham,Leeds United,Y,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,67.0,79.0,84.8,5.0,55.0,0.0,0.0,0.0,Match Report,Eric-Dier,2022-23,W,4–3,4,3,0.0,1.0,16,2.0,Eric-Dier,1.0,DEF,1714.50939941,1872.84020996,1.4,1.6,85.35714285714286,0.14285714285714285,0.0,0.07142857142857142,0.0,0.05714285714285714,0.049999999999999996,0.2857142857142857,1.9285714285714286,1.2857142857142858,2.9285714285714284
1816,2022-12-26,Mon,Premier League,Matchweek 17,Away,Tottenham,Brentford,Y,CB,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,79.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,61.0,68.0,89.7,4.0,48.0,1.0,0.0,0.0,Match Report,Eric-Dier,2022-23,D,2–2,2,2,0.0,0.0,17,2.0,Eric-Dier,1.0,DEF,1739.36474609,1876.109375,1.8,2.2,85.66666666666667,0.13333333333333333,0.0,0.06666666666666667,0.0,0.05333333333333333,0.04666666666666666,0.26666666666666666,2.066666666666667,1.4,2.8666666666666667
1817,2023-01-01,Sun,Premier League,Matchweek 18,Home,Tottenham,Aston Villa,N,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Match Report,Eric-Dier,2022-23,L,0–2,0,2,0.0,1.0,18,1.0,Eric-Dier,0.0,DEF,1739.82385254,1873.47521973,2.2,2.2,85.9375,0.125,0.0,0.0625,0.0,0.05,0.04375,0.25,2.0625,1.4375,2.8125
1818,2023-01-04,Wed,Premier League,Matchweek 19,Away,Tottenham,Crystal Palace,Y,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,57.0,66.0,86.4,0.0,54.0,0.0,0.0,0.0,Match Report,Eric-Dier,2022-23,W,4–0,4,0,1.0,0.0,19,3.0,Eric-Dier,6.0,DEF,1753.95336914,1856.23120117,2.0,2.2,80.88235294117646,0.11764705882352941,0.0,0.058823529411764705,0.0,0.047058823529411764,0.041176470588235294,0.23529411764705882,1.9411764705882353,1.4705882352941178,2.7058823529411766
1819,2023-01-15,Sun,Premier League,Matchweek 20,Home,Tottenham,Arsenal,Y,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,43.0,57.0,75.4,2.0,39.0,0.0,0.0,0.0,Match Report,Eric-Dier,2022-23,L,0–2,0,2,0.0,1.0,20,2.0,Eric-Dier,1.0,DEF,1931.19665527,1868.57775879,2.2,1.8,81.38888888888889,0.1111111111111111,0.0,0.05555555555555555,0.0,0.044444444444444446,0.03888888888888889,0.2777777777777778,2.0555555555555554,1.3888888888888888,2.7222222222222223
1820,2023-01-19,Thu,Premier League,Matchweek 7,Away,Tottenham,Manchester City,Y,CB,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,49.0,58.0,84.5,2.0,50.0,0.0,0.0,0.0,Match Report,Eric-Dier,2022-23,L,2–4,2,4,0.0,0.0,7,2.0,Eric-Dier,0.0,DEF,2018.81933594,1858.29650879,2.0,1.8,81.84210526315789,0.10526315789473684,0.0,0.05263157894736842,0.0,0.042105263157894736,0.03684210526315789,0.2631578947368421,1.9473684210526316,1.4210526315789473,2.6842105263157894
