,Unnamed: 0.1,Unnamed: 0,season,name,position_fpl,team,assists_fpl,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,opp_team_name,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW,a_team,goals,shots,xG,time,position_und,h_goals,a_goals,date,id,xA,assists_und,key_passes,npg,npxG,xGChain,xGBuildup,player_name,h_team,goals_scored_avg5,xG_avg5,assists_fpl_avg5,bonus_avg5,bps_avg5,clean_sheets_avg5,goals_conceded_avg5,shots_avg5,xGBuildup_avg5,xGChain_avg5,yellow_cards_avg5,red_cards_avg5,minutes_avg5,was_played,next_gw,opp_team,team_rating,opp_team_rating,rating_diff
103,60387,60387,2020,Jack Grealish,MID,Aston Villa,1,0,22,1,44.7,37,99,0,0,9.3,24.4,2021-01-23T20:00:00Z,87,14,Newcastle,0,0,0,0,19,0,2778647,0.0,2.0,24.0,6,-43343,132773,176116,77,1,0,19,Man City,0,6,0.3459315598011017,90,AMC,0,0,2020-12-17,14556,0.32914337515830994,0,6,0,0.3459315598011017,0.744255542755127,0.17108823359012604,Jack Grealish,Aston Villa,0.0,0.198707927018404,1.0,0.0,22.0,1.0,0.0,2.2,0.2910360455513,0.8215263426303864,0.0,0.0,87.0,1,0,Crystal Palace,1661.43652344,1749.14697266,-0.05014469943975902
104,60387,60387,2020,Jack Grealish,MID,Aston Villa,1,0,22,1,44.7,37,99,0,0,9.3,24.4,2021-01-23T20:00:00Z,87,14,Newcastle,0,0,0,0,19,0,2778647,0.0,2.0,24.0,6,-43343,132773,176116,77,1,0,19,Man City,0,1,0.023185864090919495,90,AML,1,2,2020-11-21,14515,0.44672220945358276,0,2,0,0.023185864090919495,0.11808611452579498,0.07365358620882034,Jack Grealish,Aston Villa,0.0,0.1866406701505184,1.0,0.0,22.0,1.0,0.0,2.2,0.21436851769685744,0.6951088517904281,0.0,0.0,87.0,1,0,Crystal Palace,1661.43652344,1749.14697266,-0.05014469943975902
100,60387,60387,2020,Jack Grealish,MID,Aston Villa,1,0,22,1,44.7,37,99,0,0,9.3,24.4,2021-01-23T20:00:00Z,87,14,Newcastle,0,0,0,0,19,0,2778647,0.0,2.0,24.0,6,-43343,132773,176116,77,1,0,19,Man City,0,1,0.04442558065056801,90,AML,1,3,2021-02-03,14645,0.47253549098968506,1,4,0,0.04442558065056801,0.5178819894790649,0.17997317016124725,Jack Grealish,Aston Villa,0.0,0.08054552897810936,0.8,0.0,20.6,1.0,0.0,1.0,0.18404142409563065,0.383081728219986,0.2,0.0,87.6,1,0,Crystal Palace,1661.43652344,1749.14697266,-0.05014469943975902
105,60387,60387,2020,Jack Grealish,MID,Aston Villa,1,0,22,1,44.7,37,99,0,0,9.3,24.4,2021-01-23T20:00:00Z,87,14,Newcastle,0,0,0,0,19,0,2778647,0.0,2.0,24.0,6,-43343,132773,176116,77,1,0,19,Man City,1,6,0.7218661308288574,90,AML,3,4,2020-11-01,14495,0.47635188698768616,1,2,1,0.7218661308288574,0.7170886993408203,0.09532017260789871,Jack Grealish,Aston Villa,0.0,0.3221287801861763,1.0,0.0,22.0,1.0,0.0,3.2,0.19743791818618775,0.7349501937627793,0.0,0.0,87.0,1,0,Crystal Palace,1661.43652344,1749.14697266,-0.05014469943975902
106,60387,60387,2020,Jack Grealish,MID,Aston Villa,1,0,22,1,44.7,37,99,0,0,9.3,24.4,2021-01-23T20:00:00Z,87,14,Newcastle,0,0,0,0,19,0,2778647,0.0,2.0,24.0,6,-43343,132773,176116,77,1,0,19,Man City,0,2,0.7560738921165466,90,AML,0,3,2020-10-23,14486,0.10542275756597519,0,1,0,0.7560738921165466,0.9877708554267883,0.2316969484090805,Jack Grealish,Aston Villa,0.0,0.4496424525976181,1.0,0.0,22.0,1.0,0.0,3.4,0.20406691133975982,0.8690928608179093,0.0,0.0,87.0,1,0,Crystal Palace,1661.43652344,1749.14697266,-0.05014469943975902
46,60335,60335,2020,Callum Wilson,FWD,Newcastle,0,0,3,0,2.2,506,99,2,0,0.6,2.2,2021-01-23T20:00:00Z,90,2,Aston Villa,0,0,0,0,19,0,1599004,0.0,2.0,2.0,2,74530,274169,199639,66,0,0,19,Newcastle,0,0,0,90,FW,2,0,2021-01-23,14535,0,0,0,0,0,0.028075899928808212,0.028075899928808212,Callum Wilson,Aston Villa,0.2,0.2475241631269455,0.4,0.6,12.6,0.2,2.2,1.2,0.01845899932086468,0.43605529591441156,0.0,0.0,87.4,1,0,Leicester,1703.79125977,1720.47583008,-0.009697648765704668
22,60015,60015,2020,Miguel Almirón,MID,Newcastle,0,0,10,0,26.8,339,99,2,0,4.9,15.2,2021-01-23T20:00:00Z,80,2,Aston Villa,0,0,0,0,19,0,31644,0.0,2.0,7.0,2,-3356,602,3958,56,0,0,19,Newcastle,0,1,0.02109382301568985,83,MC,2,0,2021-01-23,14535,0.17484694719314575,0,2,0,0.02109382301568985,0.1959407776594162,0.17484694719314575,Miguel Almirón,Aston Villa,0.0,0.012123963236808777,0.0,0.0,5.6,0.2,2.0,0.4,0.06234467402100563,0.08528633937239646,0.0,0.0,67.6,1,0,Watford,1703.79125977,1559.64660645,0.09242135540441156
108,60387,60387,2020,Jack Grealish,MID,Aston Villa,1,0,22,1,44.7,37,99,0,0,9.3,24.4,2021-01-23T20:00:00Z,87,14,Newcastle,0,0,0,0,19,0,2778647,0.0,2.0,24.0,6,-43343,132773,176116,77,1,0,19,Man City,0,3,0.27477991580963135,90,FWL,1,0,2020-09-21,14104,0.1470572054386139,0,3,0,0.27477991580963135,0.5240766406059265,0.20564767718315125,Jack Grealish,Aston Villa,0.0,0.43141756355762484,1.0,0.0,22.0,1.0,0.0,3.0,0.2540683329105377,0.8300462514162064,0.0,0.0,87.0,1,0,Crystal Palace,1661.43652344,1749.14697266,-0.05014469943975902
19,59804,59804,2020,Fabian Schär,DEF,Newcastle,0,0,7,0,1.1,334,99,2,0,1.7,16.0,2021-01-23T20:00:00Z,90,2,Aston Villa,0,0,0,0,19,0,8750,0.0,2.0,0.0,0,-1587,554,2141,49,0,1,19,Newcastle,0,0,0,90,DC,2,0,2021-01-23,14535,0,0,0,0,0,0.035560742020606995,0.035560742020606995,Fabian Schär,Aston Villa,0.0,0.0037984132766723635,0.0,0.0,9.4,0.0,1.4,0.2,0.018178630620241165,0.021977043896913528,0.4,0.0,72.2,1,0,Brentford,1873.33776855,1718.95336914,0.08981302354190052
98,60387,60387,2020,Jack Grealish,MID,Aston Villa,1,0,22,1,44.7,37,99,0,0,9.3,24.4,2021-01-23T20:00:00Z,87,14,Newcastle,0,0,0,0,19,0,2778647,0.0,2.0,24.0,6,-43343,132773,176116,77,1,0,19,Man City,0,0,0,16,Sub,0,0,2021-05-13,14616,0.045681390911340714,0,1,0,0,0.12327644228935242,0.0775950476527214,Jack Grealish,Aston Villa,0.0,0.28240716457366943,0.4,0.0,17.8,1.0,0.0,1.6,0.2357925906777382,0.6876665771007537,0.6,0.0,88.8,1,0,Crystal Palace,1661.43652344,1749.14697266,-0.05014469943975902
11,60008,60008,2020,Allan Saint-Maximin,MID,Newcastle,0,0,3,0,1.2,338,99,0,0,0.2,1.2,2021-01-23T20:00:00Z,19,2,Aston Villa,0,0,0,0,19,0,195641,0.0,2.0,0.0,1,-5066,217,5283,51,0,0,19,Newcastle,0,0,0,17,Sub,2,0,2021-01-23,14535,0,0,0,0,0,0,0,Allan Saint-Maximin,Aston Villa,0.0,0.06156786344945431,0.0,0.0,6.0,0.4,0.8,0.4,0.10565360635519028,0.16722147315740585,0.0,0.0,69.2,1,0,Arsenal,1806.0402832,1872.17749023,-0.03532635520677853
107,60387,60387,2020,Jack Grealish,MID,Aston Villa,1,0,22,1,44.7,37,99,0,0,9.3,24.4,2021-01-23T20:00:00Z,87,14,Newcastle,0,0,0,0,19,0,2778647,0.0,2.0,24.0,6,-43343,132773,176116,77,1,0,19,Man City,2,3,0.3811820149421692,90,AML,7,2,2020-10-04,14466,1.2792054414749146,3,5,2,0.3811820149421692,1.8032089471817017,0.6640232801437378,Jack Grealish,Aston Villa,0.0,0.4456478923559189,1.0,0.0,22.0,1.0,0.0,3.6,0.24715644419193267,0.8740820318460465,0.0,0.0,87.0,1,0,Crystal Palace,1661.43652344,1749.14697266,-0.05014469943975902
371,61113,61113,2020,Tomas Soucek,MID,West Ham,0,3,50,0,1.1,449,195,2,2,16.8,85.8,2021-01-26T18:00:00Z,90,6,Crystal Palace,0,0,0,0,20,0,1395869,3.0,2.0,81.0,15,-137149,76760,213909,53,0,0,20,West Ham,2,4,0.8804217576980591,90,DMC,2,3,2021-01-26,14634,0,0,0,2,0.8804217576980591,0.7163456678390503,0.1331382840871811,Tomas Soucek,Crystal Palace,0.8,0.3365666829049587,0.0,1.6,28.0,0.4,1.2,2.0,0.12660568132996558,0.38302617967128755,0.0,0.0,90.0,1,0,Burnley,1853.12353516,1664.11499023,0.1135790170989787
324,60721,60721,2020,Pablo Fornals,MID,West Ham,0,0,17,0,46.7,450,195,2,0,8.8,22.2,2021-01-26T18:00:00Z,90,6,Crystal Palace,0,0,0,0,20,0,65777,3.0,2.0,19.0,2,-1683,4127,5810,61,0,0,20,West Ham,0,2,0.15064983069896698,90,AML,2,3,2021-01-26,14634,0.15814141929149628,0,4,0,0.15064983069896698,1.1421176195144653,0.8843791484832764,Pablo Fornals,Crystal Palace,0.0,0.12240379005670547,0.0,0.0,9.8,0.4,0.8,1.4,0.2330939330160618,0.3862502723932266,0.0,0.0,81.6,1,0,West Ham,1716.01574707,1750.15258789,-0.019505065476122598
374,60832,60832,2020,Cheikhou Kouyaté,MID,Crystal Palace,0,0,13,0,0.4,133,195,3,0,1.2,9.4,2021-01-26T18:00:00Z,90,19,West Ham,0,0,0,0,20,0,31539,3.0,2.0,2.0,2,-1916,635,2551,50,1,0,20,West Ham,0,0,0,90,DC,2,3,2021-01-26,14634,0,0,0,0,0,0.5588139891624451,0.5588139891624451,Cheikhou Kouyaté,Crystal Palace,0.0,0.0,0.0,0.0,11.6,0.0,2.0,0.0,0.19922258853912353,0.19922258853912353,0.0,0.0,84.4,1,0,Brighton,1697.17712402,1779.39660645,-0.04620638374377516
24,60675,60675,2020,Fabian Schär,DEF,Newcastle,0,0,9,0,1.5,334,196,2,0,4.4,18.0,2021-01-26T18:00:00Z,90,10,Leeds,0,0,0,0,20,0,8243,2.0,1.0,24.0,0,-772,811,1583,49,1,1,20,Leeds,0,3,0.09030760079622269,90,DC,1,2,2021-01-26,14631,0,0,0,0,0.09030760079622269,0.056114621460437775,0.026442289352416992,Fabian Schär,Newcastle,0.0,0.01806152015924454,0.0,0.0,11.6,0.2,1.2,0.6,0.02343449890613556,0.029368965327739714,0.2,0.0,81.0,1,0,Aston Villa,1703.79125977,1716.01574707,-0.007123761725889062
49,61030,61030,2020,Callum Wilson,FWD,Newcastle,1,0,17,0,11.3,506,196,2,0,5.6,18.2,2021-01-26T18:00:00Z,90,10,Leeds,0,0,0,0,20,0,1483790,2.0,1.0,26.0,5,-136722,105010,241732,66,1,0,20,Leeds,0,1,0.047891292721033096,90,FW,1,2,2021-01-26,14631,0.4657989740371704,1,1,0,0.047891292721033096,0.4657989740371704,0,Callum Wilson,Newcastle,0.6,0.6076469369232654,0.2,1.2,21.0,0.4,1.0,2.0,0.0030013229697942734,0.5000147938728332,0.2,0.0,89.2,1,0,Leeds,1703.79125977,1703.11816406,0.0003952137462942105
273,61029,61029,2020,Michail Antonio,FWD,West Ham,1,0,8,0,24.8,437,195,1,0,11.0,16.2,2021-01-26T18:00:00Z,82,6,Crystal Palace,0,0,0,0,20,0,1112259,3.0,2.0,69.0,5,432078,469558,37480,64,0,0,20,West Ham,0,5,1.653716802597046,85,FW,2,3,2021-01-26,14634,0.5607103705406189,1,2,0,1.653716802597046,2.360642910003662,0.14621563255786896,Michail Antonio,Crystal Palace,0.4,0.7746157795190811,0.2,0.4,13.2,0.2,0.6,2.8,0.06663754135370255,1.0099709540605546,0.0,0.0,60.6,1,0,Everton,1720.47583008,1697.17712402,0.01372791662711882
14,60817,60817,2020,Allan Saint-Maximin,MID,Newcastle,0,0,0,0,10.6,338,196,0,0,2.4,3.6,2021-01-26T18:00:00Z,26,10,Leeds,0,0,0,0,20,0,193407,2.0,1.0,10.0,1,-2929,1891,4820,51,1,0,20,Leeds,0,1,0.022654956206679344,21,Sub,1,2,2021-01-26,14631,0.05909048393368721,0,1,0,0.022654956206679344,0.0817454382777214,0,Allan Saint-Maximin,Newcastle,0.2,0.16081791780889035,0.2,0.4,9.6,0.2,1.0,1.0,0.07674854248762131,0.37165789157152174,0.0,0.0,55.2,1,0,Crystal Palace,1703.79125977,1749.14697266,-0.025930189743304344
341,60516,60516,2020,Wilfried Zaha,MID,Crystal Palace,0,0,18,0,8.1,141,195,3,1,7.9,36.4,2021-01-26T18:00:00Z,90,19,West Ham,0,0,0,0,20,0,1162758,3.0,2.0,34.0,7,-201519,34685,236204,72,1,0,20,West Ham,1,4,0.5031681060791016,90,FW,2,3,2021-01-26,14634,0,0,0,1,0.5031681060791016,0.518067479133606,0.06790553033351898,Wilfried Zaha,Crystal Palace,0.6,0.3026459738612175,0.2,0.4,14.8,0.0,2.6,1.8,0.036519430577754974,0.28466865569353106,0.0,0.0,90.0,1,0,Liverpool,1664.11499023,1982.51989746,-0.160606159684924
25,60822,60822,2020,Miguel Almirón,MID,Newcastle,0,2,33,0,32.8,339,196,2,1,11.0,51.4,2021-01-26T18:00:00Z,90,10,Leeds,0,0,0,0,20,0,30471,2.0,1.0,26.0,9,-1666,917,2583,56,1,0,20,Leeds,1,2,0.48631468415260315,90,ML,1,2,2021-01-26,14631,0.05222126841545105,0,3,1,0.48631468415260315,0.5564741492271423,0.017938192933797836,Miguel Almirón,Newcastle,0.2,0.11439107544720173,0.0,0.4,11.4,0.0,0.8,1.0,0.020360613986849786,0.142312752828002,0.0,0.0,58.2,1,0,Crystal Palace,2030.75170898,1749.14697266,0.16099546848927856
338,60656,60656,2020,Granit Xhaka,MID,Arsenal,1,0,31,0,29.6,9,197,1,0,5.9,29.0,2021-01-26T20:15:00Z,90,16,Southampton,0,0,0,0,20,0,34572,3.0,1.0,0.0,5,-260,1396,1656,52,0,0,20,Arsenal,0,0,0,90,DMC,1,3,2021-01-26,14632,0.6702627539634705,1,2,0,0,1.1843684911727905,0.5141057372093201,Granit Xhaka,Southampton,0.0,0.08095306232571602,0.2,0.0,15.2,0.6,0.6,1.4,0.4284314885735512,0.5739288583397866,0.0,0.0,81.2,1,0,Chelsea,1872.17749023,1853.12353516,0.010282074944536763
410,61096,61096,2020,James Ward-Prowse,MID,Southampton,1,0,30,0,37.2,370,197,3,0,8.3,39.2,2021-01-26T20:15:00Z,90,1,Arsenal,0,0,0,0,20,0,810167,3.0,1.0,7.0,5,-79321,31474,110795,61,1,0,20,Arsenal,0,1,0.08343905955553055,90,MC,1,3,2021-01-26,14632,0.11051520705223083,1,2,0,0.08343905955553055,0.24260163307189941,0.24260163307189941,James Ward-Prowse,Southampton,0.2,0.0854907438158989,0.4,0.6,26.4,0.6,0.8,1.2,0.22930388078093528,0.27647490724921225,0.0,0.0,90.0,1,0,Southampton,1982.51989746,1664.45495605,0.19109254969856057
334,60666,60666,2020,Bukayo Saka,MID,Arsenal,1,3,39,0,26.8,24,197,1,1,9.9,53.6,2021-01-26T20:15:00Z,90,16,Southampton,0,0,0,0,20,0,833682,3.0,1.0,19.0,13,121386,185520,64134,53,0,0,20,Arsenal,1,2,0.5599640011787415,90,AMR,1,3,2021-01-26,14632,0.9808120131492615,1,2,1,0.5599640011787415,1.819008708000183,0.34520775079727173,Bukayo Saka,Southampton,0.2,0.2651066154241562,0.4,0.6,16.0,0.2,0.8,2.0,0.12578771859407425,0.7180382490158081,0.0,0.0,70.8,1,0,Watford,1718.95336914,1559.64660645,0.1021428585367855
354,60687,60687,2020,Che Adams,FWD,Southampton,0,0,7,0,12.5,377,197,3,0,5.7,11.4,2021-01-26T20:15:00Z,90,1,Arsenal,0,0,0,0,20,0,438091,3.0,1.0,33.0,2,-31484,38328,69812,60,1,0,20,Arsenal,0,2,0.05821326747536659,90,FW,1,3,2021-01-26,14632,0.06425207853317261,0,1,0,0.05821326747536659,0.22778840363025665,0.10532305389642715,Che Adams,Southampton,0.2,0.4000481016933918,0.2,0.4,9.6,0.2,0.6,2.6,0.11763149872422218,0.5733449131250381,0.0,0.0,59.4,1,0,Southampton,1718.95336914,1664.45495605,0.03274249801228196
297,60789,60789,2020,Danny Ings,FWD,Southampton,0,0,12,0,16.8,366,197,3,0,8.2,12.0,2021-01-26T20:15:00Z,73,1,Arsenal,0,0,0,0,20,0,596390,3.0,1.0,53.0,2,85030,132647,47617,83,1,0,20,Arsenal,0,3,0.1736038327217102,76,FW,1,3,2021-01-26,14632,0.06601230055093765,0,1,0,0.1736038327217102,0.3469894826412201,0.17078371345996857,Danny Ings,Aston Villa,0.2,0.1507814958691597,0.4,1.0,17.0,0.6,1.0,1.8,0.10133238434791565,0.27423887848854067,0.0,0.0,82.4,1,0,West Ham,1718.95336914,1750.15258789,-0.017826570646399503
168,60789,60789,2020,Danny Ings,FWD,Southampton,0,0,12,0,16.8,366,197,3,0,8.2,12.0,2021-01-26T20:15:00Z,73,1,Arsenal,0,0,0,0,20,0,596390,3.0,1.0,53.0,2,85030,132647,47617,83,1,0,20,Aston Villa,1,2,0.09276016056537628,81,FW,1,0,2021-01-04,14598,0.14998677372932434,0,2,1,0.09276016056537628,0.20545415580272675,0.10040301084518433,Danny Ings,Southampton,0.0,0.14774163365364074,0.0,0.0,12.0,0.0,3.0,2.0,0.07332164496183395,0.40232283174991607,0.0,0.0,73.0,1,0,Man City,1716.01574707,2030.75170898,-0.15498495484122216
167,60789,60789,2020,Danny Ings,FWD,Southampton,0,0,12,0,16.8,366,197,3,0,8.2,12.0,2021-01-26T20:15:00Z,73,1,Arsenal,0,0,0,0,20,0,596390,3.0,1.0,53.0,2,85030,132647,47617,83,1,0,20,Aston Villa,0,3,0.1736038327217102,76,FW,1,3,2021-01-26,14632,0.06601230055093765,0,1,0,0.1736038327217102,0.3469894826412201,0.17078371345996857,Danny Ings,Southampton,0.0,0.3428734213113785,0.0,0.0,12.0,0.0,3.0,2.6,0.0847186878323555,0.6227416813373565,0.0,0.0,73.0,1,0,Man City,1716.01574707,2030.75170898,-0.15498495484122216
166,60789,60789,2020,Danny Ings,FWD,Southampton,0,0,12,0,16.8,366,197,3,0,8.2,12.0,2021-01-26T20:15:00Z,73,1,Arsenal,0,0,0,0,20,0,596390,3.0,1.0,53.0,2,85030,132647,47617,83,1,0,20,Aston Villa,0,2,0.05038237199187279,90,FW,0,1,2021-01-30,14641,0.8015308976173401,0,2,0,0.05038237199187279,0.9123059511184692,0.09542150050401688,Danny Ings,Southampton,0.0,0.4025139421224594,0.0,0.0,12.0,0.0,3.0,2.4,0.05056194514036179,0.6477050721645355,0.0,0.0,73.0,1,0,Man City,1716.01574707,2030.75170898,-0.15498495484122216
170,60789,60789,2020,Danny Ings,FWD,Southampton,0,0,12,0,16.8,366,197,3,0,8.2,12.0,2021-01-26T20:15:00Z,73,1,Arsenal,0,0,0,0,20,0,596390,3.0,1.0,53.0,2,85030,132647,47617,83,1,0,20,Aston Villa,0,2,0.1276814490556717,40,FW,0,1,2020-12-19,14572,0,0,0,0,0.1276814490556717,0.15741224586963654,0.029730791226029396,Danny Ings,Southampton,0.0,0.0888855628669262,0.0,0.0,12.0,0.0,3.0,1.8,0.07926780320703983,0.32443236708641054,0.0,0.0,73.0,1,0,Man City,1716.01574707,2030.75170898,-0.15498495484122216
165,60789,60789,2020,Danny Ings,FWD,Southampton,0,0,12,0,16.8,366,197,3,0,8.2,12.0,2021-01-26T20:15:00Z,73,1,Arsenal,0,0,0,0,20,0,596390,3.0,1.0,53.0,2,85030,132647,47617,83,1,0,20,Aston Villa,1,2,0.36126479506492615,90,FW,1,2,2021-02-14,14672,0.18559980392456055,0,2,1,0.36126479506492615,0.5468645691871643,0,Danny Ings,Southampton,0.0,0.40769189670681955,0.0,0.0,12.0,0.0,3.0,2.2,0.03147764503955841,0.47766676768660543,0.0,0.0,73.0,1,0,Man City,1716.01574707,2030.75170898,-0.15498495484122216
164,60789,60789,2020,Danny Ings,FWD,Southampton,0,0,12,0,16.8,366,197,3,0,8.2,12.0,2021-01-26T20:15:00Z,73,1,Arsenal,0,0,0,0,20,0,596390,3.0,1.0,53.0,2,85030,132647,47617,83,1,0,20,Aston Villa,0,1,0.060697007924318314,88,FW,1,1,2021-02-20,14682,0,0,0,0,0.060697007924318314,0,0,Danny Ings,Southampton,0.0,0.35754619762301443,0.0,0.0,12.0,0.0,3.0,2.4,0.04821946918964386,0.40098718628287316,0.0,0.0,73.0,1,0,Man City,1716.01574707,2030.75170898,-0.15498495484122216
163,60789,60789,2020,Danny Ings,FWD,Southampton,0,0,12,0,16.8,366,197,3,0,8.2,12.0,2021-01-26T20:15:00Z,73,1,Arsenal,0,0,0,0,20,0,596390,3.0,1.0,53.0,2,85030,132647,47617,83,1,0,20,Aston Villa,1,5,1.068419098854065,90,FW,3,2,2021-04-04,14733,0.13384157419204712,1,2,1,1.068419098854065,1.3075484037399292,0.15738822519779205,Danny Ings,Southampton,0.2,0.5090002313256263,0.0,0.6,17.4,0.2,2.4,2.6,0.05563046485185623,0.41975784227252005,0.0,0.0,73.6,1,0,Man City,1716.01574707,2030.75170898,-0.15498495484122216
162,60789,60789,2020,Danny Ings,FWD,Southampton,0,0,12,0,16.8,366,197,3,0,8.2,12.0,2021-01-26T20:15:00Z,73,1,Arsenal,0,0,0,0,20,0,596390,3.0,1.0,53.0,2,85030,132647,47617,83,1,0,20,Aston Villa,2,2,0.47180643677711487,78,FW,3,1,2021-05-11,14753,0,0,0,2,0.47180643677711487,0.47180643677711487,0,Danny Ings,Southampton,0.4,0.3039165623486042,0.0,1.2,22.8,0.4,1.8,2.0,0.037118126451969144,0.19617339596152306,0.0,0.0,74.2,1,0,Brentford,1872.17749023,1718.95336914,0.08913803238691627
171,60789,60789,2020,Danny Ings,FWD,Southampton,0,0,12,0,16.8,366,197,3,0,8.2,12.0,2021-01-26T20:15:00Z,73,1,Arsenal,0,0,0,0,20,0,596390,3.0,1.0,53.0,2,85030,132647,47617,83,1,0,20,Aston Villa,0,5,0.9957315921783447,90,FW,3,0,2020-12-13,14551,0.09318568557500839,1,2,0,0.9957315921783447,1.0889172554016113,0,Danny Ings,Southampton,0.0,0.2779554069042206,0.0,0.0,12.0,0.0,3.0,2.4,0.060183503106236456,0.3597546279430389,0.0,0.0,73.0,1,0,Everton,1716.01574707,1697.17712402,0.011099974648125191
161,60789,60789,2020,Danny Ings,FWD,Southampton,0,0,12,0,16.8,366,197,3,0,8.2,12.0,2021-01-26T20:15:00Z,73,1,Arsenal,0,0,0,0,20,0,596390,3.0,1.0,53.0,2,85030,132647,47617,83,1,0,20,Aston Villa,0,1,0.0762721449136734,59,FW,3,1,2021-05-15,14792,0.06211442872881889,0,1,0,0.0762721449136734,0.06211442872881889,0,Danny Ings,Southampton,0.6,0.21850699707865714,0.0,1.8,28.2,0.6,1.2,1.8,0.06979185491800308,0.14910514280200005,0.0,0.0,74.8,1,0,Crystal Palace,1872.17749023,1749.14697266,0.07033743847316755
160,60789,60789,2020,Danny Ings,FWD,Southampton,0,0,12,0,16.8,366,197,3,0,8.2,12.0,2021-01-26T20:15:00Z,73,1,Arsenal,0,0,0,0,20,0,596390,3.0,1.0,53.0,2,85030,132647,47617,83,1,0,20,Aston Villa,0,3,0.11053629964590073,43,Sub,0,2,2021-05-18,14802,0,0,0,0,0.11053629964590073,0.1634666621685028,0.08370912075042725,Danny Ings,Southampton,0.8,0.4023988865315914,0.0,2.4,33.6,0.8,0.6,2.6,0.06979185491800308,0.35446570813655853,0.0,0.0,75.4,1,0,Man City,1716.01574707,2030.75170898,-0.15498495484122216
173,60789,60789,2020,Danny Ings,FWD,Southampton,0,0,12,0,16.8,366,197,3,0,8.2,12.0,2021-01-26T20:15:00Z,73,1,Arsenal,0,0,0,0,20,0,596390,3.0,1.0,53.0,2,85030,132647,47617,83,1,0,20,Aston Villa,0,2,0.043000753968954086,90,FW,2,0,2020-10-04,14473,0.11175016313791275,0,2,0,0.043000753968954086,0.18962617218494415,0.06482653319835663,Danny Ings,Southampton,0.0,0.24223448112607002,0.0,0.0,12.0,0.0,3.0,2.0,0.05158519335091114,0.3344841688871384,0.0,0.0,73.0,1,0,Brighton,1716.01574707,1779.39660645,-0.03561929878378742
174,60789,60789,2020,Danny Ings,FWD,Southampton,0,0,12,0,16.8,366,197,3,0,8.2,12.0,2021-01-26T20:15:00Z,73,1,Arsenal,0,0,0,0,20,0,596390,3.0,1.0,53.0,2,85030,132647,47617,83,1,0,20,Aston Villa,2,2,0.8179671764373779,90,FW,2,5,2020-09-20,14100,0,0,0,1,0.056798305362463,0.09385327994823456,0.03705497831106186,Danny Ings,Southampton,0.0,0.4058279164135456,0.0,0.0,12.0,0.0,3.0,2.4,0.058996189013123514,0.3532548248767853,0.0,0.0,73.0,1,0,Watford,1716.01574707,1559.64660645,0.10025934078484658
172,60789,60789,2020,Danny Ings,FWD,Southampton,0,0,12,0,16.8,366,197,3,0,8.2,12.0,2021-01-26T20:15:00Z,73,1,Arsenal,0,0,0,0,20,0,596390,3.0,1.0,53.0,2,85030,132647,47617,83,1,0,20,Aston Villa,0,1,0.04475861042737961,90,FW,2,0,2020-10-25,14492,0.16629143059253693,2,2,0,0.04475861042737961,0.23646517097949982,0.16336864233016968,Danny Ings,Southampton,0.0,0.2521863624453545,0.0,0.0,12.0,0.0,3.0,2.0,0.05870048888027668,0.3376497656106949,0.0,0.0,73.0,1,0,West Ham,1716.01574707,1750.15258789,-0.019505065476122598
169,60789,60789,2020,Danny Ings,FWD,Southampton,0,0,12,0,16.8,366,197,3,0,8.2,12.0,2021-01-26T20:15:00Z,73,1,Arsenal,0,0,0,0,20,0,596390,3.0,1.0,53.0,2,85030,132647,47617,83,1,0,20,Aston Villa,0,0,0,90,FW,0,0,2020-12-29,14588,0,0,0,0,0,0,0,Danny Ings,Southampton,0.0,0.13560223206877708,0.0,0.0,12.0,0.0,3.0,1.8,0.07332164496183395,0.40232283174991607,0.0,0.0,73.0,1,0,Man City,1716.01574707,2030.75170898,-0.15498495484122216
145,61066,61066,2020,Jack Grealish,MID,Aston Villa,0,1,29,0,57.8,37,190,3,1,17.3,56.2,2021-01-27T18:00:00Z,90,4,Burnley,0,0,0,0,20,0,2959349,2.0,3.0,59.0,8,145310,274343,129033,77,0,0,20,Aston Villa,0,1,0.028327804058790207,90,AMC,1,1,2020-12-28,14586,0.09486816823482513,0,2,0,0.028327804058790207,0.382198691368103,0.3538708984851837,Jack Grealish,Man City,1.0,0.1328337512910366,0.0,1.0,29.0,0.0,3.0,0.8,0.2912906214594841,0.6435881406068802,0.0,0.0,90.0,1,0,Man City,1716.01574707,2030.75170898,-0.15498495484122216
147,61066,61066,2020,Jack Grealish,MID,Aston Villa,0,1,29,0,57.8,37,190,3,1,17.3,56.2,2021-01-27T18:00:00Z,90,4,Burnley,0,0,0,0,20,0,2959349,2.0,3.0,59.0,8,145310,274343,129033,77,0,0,20,Aston Villa,0,4,0.19981980323791504,90,FWL,0,1,2020-12-12,14552,0.08507365733385086,0,3,0,0.19981980323791504,0.27800777554512024,0.0766332745552063,Jack Grealish,Man City,1.0,0.055529939383268355,0.0,1.0,29.0,0.0,3.0,1.2,0.30942604690790176,0.6162641733884812,0.0,0.0,90.0,1,0,Man City,1716.01574707,2030.75170898,-0.15498495484122216
